Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
24, b-SLICE,   22, 34.79,       1744, 0,-1608587.00,29.600,27, 20 18 ,23 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.65%,  0.65%,  0.65%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 64.88%, 28.62%,  4.55%,  0.00%, 27217.58, 1822.25, 6445.00, 27293.77 , 18, 253, 117.79, 76, 149, 130.96, 90, 179, 129.23, 0.00%, 99.24%,0.00%, 0.00%, 1.01%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.78%,0.00%, 1.11%, 1.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.50%,0.00%, 6.25%, 6.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1.0, 0.0, 38.0, 3.0, 35.0, 0.0, 387.0, 4.849, 36
25, b-SLICE,   24, 33.99,       2520, 0,-1608681.00,29.600,26, 23 20 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.94%,  0.79%,  0.31%,  0.31%,  0.00%,  0.00%,  0.00%,  0.00%, 62.26%, 27.83%,  5.35%,  2.20%, 27092.96, 1823.36, 6443.43, 27120.90 , 19, 253, 117.79, 76, 149, 130.96, 90, 180, 129.23, 0.00%, 98.50%,0.00%, 0.00%, 1.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.25%,0.00%, 0.55%, 2.20%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.44%,0.00%, 0.00%, 5.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.50%,0.00%, 6.25%, 6.25%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 39.0, 0.0, 36.0, 0.0, 371.0, 5.124, 25
26, P-SLICE,   30, 32.85,       2800, 0,-1609015.00,28.000,21, 25 23 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.15%, 0.00%,  0.45%,  1.06%,  1.06%,  1.06%,  0.00%,  0.00%,  0.00%,  0.00%, 58.82%, 31.83%,  4.37%,  1.21%, 27277.97, 1818.18, 6428.12, 27959.83 , 17, 253, 117.80, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 99.49%,0.00%, 0.51%, 0.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.79%,0.00%, 0.00%, 3.21%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 80.56%,0.00%, 11.11%, 8.33%, 0.00%, 0.00%, 0.00%, 0.00%, 6.25%, 50.00%,0.00%, 37.50%, 6.25%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 13.0, 0.0, 27.0, 0.0, 26.0, 0.0, 209.0, 5.600, 53
27, B-SLICE,   28, 34.52,       1832, 0,-1608205.00,30.271,24, 25 23 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.63%,  0.63%,  0.00%,  1.72%,  0.00%,  0.00%,  0.00%,  0.00%, 61.97%, 29.42%,  4.23%,  1.41%, 27065.46, 1819.14, 6446.29, 27171.05 , 19, 253, 117.80, 76, 149, 130.96, 90, 180, 129.23, 0.00%, 99.00%,0.00%, 0.25%, 0.75%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.92%,0.00%, 0.52%, 1.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.00%,0.00%, 30.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 44.0, 2.0, 69.0, 0.0, 248.0, 4.182, 50
28, b-SLICE,   26, 35.00,       1080, 0,58.77,29.600,27, 25 23 ,28 30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.17%,  0.17%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 67.00%, 28.69%,  3.98%,  0.00%, 27062.50, 1815.92, 6447.75, 27123.14 , 19, 253, 117.80, 76, 149, 130.96, 90, 179, 129.23, 0.00%, 99.75%,0.00%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.43%,0.00%, 0.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 8.0, 36.0, 27.0, 34.0, 12.0, 285.0, 1.960, 1
29, b-SLICE,   27, 34.95,       1248, 0,-1609231.00,29.600,27, 25 23 ,28 30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.50%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 66.67%, 28.88%,  3.96%,  0.00%, 27017.99, 1815.98, 6455.66, 27063.12 , 19, 253, 117.80, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.31%,0.00%, 1.12%, 0.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 36.0, 26.0, 31.0, 9.0, 278.0, 1.720, 1
30, b-SLICE,   29, 34.38,       1824, 0,-1607924.00,29.600,26, 28 25 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.32%,  0.32%,  0.16%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 63.64%, 29.67%,  4.63%,  1.28%, 27076.31, 1820.21, 6448.57, 27088.87 , 19, 253, 117.80, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 99.50%,0.00%, 0.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.94%,0.00%, 0.00%, 1.06%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.67%,0.00%, 0.00%, 3.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 37.0, 19.0, 43.0, 5.0, 261.0, 2.042, 4
31, P-SLICE,   35, 32.92,       3144, 0,-1610976.00,28.000,21, 30 28 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.30%,  0.60%,  1.05%,  1.05%,  0.00%,  0.45%,  0.00%,  0.00%, 58.30%, 31.99%,  4.93%,  1.35%, 27374.21, 1818.03, 6440.99, 28520.49 , 19, 253, 117.80, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 99.49%,0.00%, 0.00%, 0.51%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.19%,0.00%, 1.36%, 0.45%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 82.50%,0.00%, 10.00%, 7.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 56.25%,0.00%, 18.75%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 27.0, 0.0, 51.0, 0.0, 215.0, 4.324, 36
32, B-SLICE,   33, 34.89,       1344, 0,-1609642.00,30.271,24, 30 28 ,35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.16%,  0.31%,  0.31%,  0.78%,  0.00%,  0.00%,  0.00%,  0.00%, 61.99%, 30.06%,  4.67%,  1.71%, 27227.38, 1813.94, 6453.80, 27341.43 , 19, 253, 117.79, 76, 150, 130.96, 89, 179, 129.24, 0.00%, 99.75%,0.00%, 0.00%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.97%,0.00%, 1.03%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.75%,0.00%, 3.12%, 3.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 68.75%,0.00%, 12.50%, 18.75%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 7.0, 18.0, 10.0, 29.0, 0.0, 247.0, 2.869, 4
33, b-SLICE,   31, 34.86,       1528, 0,5.25,29.600,27, 30 28 ,33 35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.81%,  0.49%,  0.00%,  0.16%,  0.00%,  0.00%,  0.00%,  0.00%, 64.72%, 28.94%,  4.39%,  0.49%, 27112.51, 1808.05, 6451.51, 27170.08 , 18, 253, 117.79, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 98.76%,0.00%, 0.25%, 0.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.34%,0.00%, 1.10%, 0.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 5.0, 22.0, 10.0, 30.0, 1.0, 275.0, 2.780, 0
34, b-SLICE,   32, 34.86,       1504, 0,-1608915.00,29.600,27, 30 28 ,33 35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.83%,  0.33%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 65.84%, 29.04%,  3.96%,  0.00%, 27114.15, 1807.74, 6451.76, 27170.08 , 18, 253, 117.79, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 98.76%,0.00%, 0.25%, 0.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.88%,0.00%, 1.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 43.0, 7.0, 60.0, 0.0, 280.0, 3.084, 4
35, b-SLICE,   34, 34.70,       1392, 0,-1609087.00,29.600,26, 33 30 ,35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.16%,  0.32%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 63.94%, 30.61%,  4.33%,  0.64%, 27231.03, 1817.19, 6456.88, 27234.21 , 19, 253, 117.80, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 99.75%,0.00%, 0.00%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.96%,0.00%, 0.00%, 1.04%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 34.0, 0.0, 51.0, 0.0, 265.0, 3.456, 29
36, P-SLICE,   40, 33.02,       3288, 0,-1594975.00,28.000,21, 35 33 , -, 0.00%,  0.00%,  0.00%, 0.14%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.27%,  0.27%, 0.00%,  0.27%,  0.27%,  1.23%,  2.61%,  0.00%,  0.82%,  0.41%,  0.41%, 53.09%, 29.77%,  6.31%,  4.12%, 26773.18, 1839.80, 6272.81, 28026.43 , 18, 253, 117.82, 76, 150, 131.00, 90, 179, 129.25, 0.00%, 99.48%,0.00%, 0.26%, 0.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.44%, 98.67%,0.00%, 0.88%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 84.48%,0.00%, 8.62%, 6.90%, 0.00%, 0.00%, 0.00%, 0.00%, 7.14%, 58.93%,0.00%, 14.29%, 19.64%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 32.0, 0.0, 32.0, 0.0, 216.0, 4.709, 30
37, B-SLICE,   38, 34.90,       1800, 0,-1611126.00,30.271,24, 35 33 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.62%,  0.31%,  0.47%,  0.78%,  0.00%,  0.00%,  0.00%,  0.00%, 61.53%, 30.06%,  4.52%,  1.71%, 27299.86, 1814.91, 6461.82, 27494.32 , 19, 253, 117.79, 76, 150, 130.97, 90, 179, 129.23, 0.00%, 99.00%,0.00%, 0.75%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.97%,0.00%, 1.03%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 90.62%,0.00%, 6.25%, 3.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 68.75%,0.00%, 6.25%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 30.0, 7.0, 28.0, 0.0, 241.0, 2.704, 0
38, b-SLICE,   36, 35.00,       1088, 0,5.27,29.600,27, 35 33 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.16%,  0.33%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 66.01%, 28.59%,  4.90%,  0.00%, 27257.30, 1814.80, 6474.33, 27269.52 , 19, 253, 117.79, 76, 150, 130.97, 90, 180, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.43%,0.00%, 0.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.75%,0.00%, 3.12%, 3.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 25.0, 0.0, 33.0, 0.0, 267.0, 4.420, 104
39, b-SLICE,   37, 35.00,        896, 0,-1611126.00,29.600,27, 35 33 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.17%,  0.33%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 67.00%, 28.52%,  3.98%,  0.00%, 27292.26, 1814.92, 6462.76, 27294.26 , 19, 253, 117.79, 76, 150, 130.97, 90, 179, 129.23, 0.00%, 99.75%,0.00%, 0.00%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.85%,0.00%, 1.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 25.0, 0.0, 34.0, 0.0, 273.0, 7.678, 56
40, b-SLICE,   39, 34.98,        888, 0,-1610711.00,29.600,26, 38 35 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.16%,  0.00%,  0.00%,  0.32%,  0.00%,  0.00%,  0.00%,  0.00%, 64.89%, 29.94%,  4.37%,  0.32%, 27286.17, 1814.71, 6469.30, 27305.68 , 18, 253, 117.79, 75, 149, 130.97, 90, 179, 129.23, 0.00%, 99.75%,0.00%, 0.00%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 25.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 33.0, 0.0, 65.0, 0.0, 262.0, 4.049, 36
41, P-SLICE,   45, 33.25,       2616, 0,-1606951.00,28.000,21, 40 38 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.28%,  0.00%,  0.71%, 0.00%,  0.56%,  0.14%,  1.13%,  2.12%,  0.00%,  0.42%,  0.00%,  0.00%, 54.52%, 31.21%,  5.79%,  3.11%, 27100.50, 1828.88, 6396.60, 27555.73 , 14, 253, 117.81, 76, 150, 130.96, 90, 180, 129.23, 0.00%, 98.71%,0.00%, 0.51%, 0.51%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.56%,0.00%, 0.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 83.67%,0.00%, 12.24%, 4.08%, 0.00%, 0.00%, 0.00%, 0.00%, 15.91%, 50.00%,0.00%, 13.64%, 20.45%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 29.0, 0.0, 31.0, 0.0, 218.0, 4.058, 36
42, B-SLICE,   43, 34.81,       1544, 0,-1605116.00,30.271,24, 40 38 ,45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.31%,  0.93%,  0.16%,  0.31%,  0.00%,  0.47%,  0.00%,  0.00%, 61.68%, 29.60%,  4.98%,  1.56%, 26996.40, 1820.50, 6395.68, 27035.50 , 15, 253, 117.82, 76, 150, 130.97, 90, 179, 129.23, 0.00%, 99.50%,0.00%, 0.25%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.98%,0.00%, 1.51%, 1.51%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.97%,0.00%, 3.03%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 83.33%,0.00%, 16.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 29.0, 6.0, 29.0, 0.0, 242.0, 3.751, 15
43, b-SLICE,   41, 35.00,       1216, 0,5.16,29.600,27, 40 38 ,43 45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.16%,  0.16%,  0.16%,  1.43%,  0.00%,  0.00%,  0.00%,  0.00%, 63.65%, 29.05%,  4.29%,  1.11%, 26742.70, 1822.57, 6355.76, 26807.24 , 18, 253, 117.83, 76, 149, 130.97, 90, 180, 129.24, 0.00%, 100.00%,0.00%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.46%,0.00%, 0.54%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.43%,0.00%, 0.00%, 3.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.75%,0.00%, 6.25%, 50.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 35.0, 0.0, 53.0, 0.0, 272.0, 5.589, 69
44, b-SLICE,   42, 34.49,       1624, 0,-1603114.00,29.600,27, 40 38 ,43 45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.16%,  0.63%,  0.63%,  0.32%,  0.00%,  0.47%,  0.00%,  0.00%, 63.03%, 28.91%,  5.53%,  0.32%, 26887.13, 1821.69, 6378.18, 26946.48 , 18, 253, 117.82, 76, 150, 130.97, 90, 179, 129.23, 0.00%, 99.75%,0.00%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.89%,0.00%, 1.58%, 0.53%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 89.74%,0.00%, 7.69%, 2.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 25.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 29.0, 0.0, 36.0, 0.0, 271.0, 5.829, 82
45, b-SLICE,   44, 34.93,       1064, 0,-1605116.00,29.600,26, 43 40 ,45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.33%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 65.36%, 30.39%,  3.92%,  0.00%, 26928.29, 1820.08, 6398.86, 26948.89 , 15, 253, 117.82, 76, 149, 130.97, 90, 180, 129.23, 0.00%, 99.50%,0.00%, 0.25%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 29.0, 0.0, 34.0, 4.0, 265.0, 4.407, 3
46, P-SLICE,   50, 32.68,       3472, 0,-1606946.00,28.000,21, 45 43 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.28%, 0.00%,  0.28%,  0.56%,  1.26%,  2.93%,  0.00%,  0.00%,  0.00%,  0.00%, 53.84%, 31.80%,  6.14%,  2.93%, 27298.08, 1828.88, 6426.30, 28036.03 , 18, 253, 117.80, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 99.48%,0.00%, 0.00%, 0.52%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.28%,0.00%, 0.43%, 1.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 83.02%,0.00%, 5.66%, 11.32%, 0.00%, 0.00%, 0.00%, 0.00%, 4.55%, 47.73%,0.00%, 18.18%, 29.55%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1.0, 0.0, 30.0, 0.0, 32.0, 0.0, 208.0, 4.224, 23
47, B-SLICE,   48, 34.74,       1728, 0,-1607737.00,30.271,24, 45 43 ,50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.47%,  0.79%,  0.31%,  0.16%,  0.00%,  0.00%,  0.00%,  0.00%, 61.95%, 31.29%,  4.56%,  0.47%, 27201.80, 1826.08, 6428.40, 27270.78 , 18, 253, 117.81, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 99.24%,0.00%, 0.51%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.55%,0.00%, 1.47%, 0.98%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.55%,0.00%, 6.45%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 26.0, 3.0, 32.0, 0.0, 233.0, 4.916, 47
48, b-SLICE,   46, 35.00,       1080, 0,5.24,29.600,27, 45 43 ,48 50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.16%,  0.16%,  0.48%,  0.00%,  0.00%,  0.00%,  0.00%, 63.65%, 29.52%,  5.24%,  0.79%, 27034.03, 1828.88, 6423.52, 27056.51 , 17, 253, 117.81, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.47%,0.00%, 0.00%, 0.53%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.06%,0.00%, 2.94%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 62.50%,0.00%, 12.50%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 26.0, 7.0, 31.0, 0.0, 273.0, 3.269, 11
