Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, 4x4, Inter 32x32, Inter 16x16, Skip 32x32, Skip 16x16, Merge 32x32, Merge 16x16, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
39, b-SLICE,   37, 33.08,      43272, 0,3.82,29.741,16, 36 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.89%,  7.58%,  0.00%,  1.25%, 73.35%,  5.93%, 12847.53, 710.48, 894.85, 15356.39 , 0, 254, 97.29, 97, 172, 138.52, 92, 202, 118.54, 0.00%, 86.02%,0.00%, 5.11%, 8.87%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.66%,0.00%, 24.78%, 26.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 136.0, 15.0, 62.0, 0.0, 584.0, 4.643, 124
40, b-SLICE,   39, 32.89,      50000, 0,-4006162.00,29.741,15, 38 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.09%,  8.58%,  0.00%,  0.88%, 74.46%,  5.99%, 12696.70, 716.34, 857.38, 15481.46 , 6, 251, 97.39, 96, 171, 138.51, 92, 203, 118.54, 0.00%, 88.06%,0.00%, 3.54%, 8.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.49%,0.00%, 23.73%, 31.78%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 137.0, 8.0, 51.0, 0.0, 576.0, 5.379, 44
41, P-SLICE,   44, 31.18,     215248, 0,-4070105.00,28.000,11, 40 , -, 2.57%,  5.60%,  5.76%, 1.19%,  0.80%,  2.15%, 0.00%,  6.34%, 24.84%,  0.00%,  1.86%, 41.93%,  6.95%, 14989.13, 744.41, 925.09, 32484.07 , 5, 252, 97.53, 96, 171, 138.46, 92, 201, 118.52, 22.46%, 67.35%,0.00%, 4.36%, 5.86%, 0.00%, 0.00%, 0.00%, 0.00%, 10.96%, 23.31%,0.00%, 22.54%, 43.19%, 0.00%, 0.00%, 0.00%, 0.00%, 119.0, 0.0, 19.0, 0.0, 110.0, 0.0, 313.0, 8.211, 584
42, B-SLICE,   42, 32.05,      86888, 0,-4070198.00,30.271,14, 40 ,44 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.40%, 11.26%,  0.00%,  1.04%, 68.12%,  7.18%, 13374.40, 718.40, 893.34, 20208.56 , 5, 255, 97.50, 96, 171, 138.49, 92, 201, 118.53, 0.00%, 84.70%,0.00%, 7.91%, 7.51%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.21%,0.00%, 31.98%, 25.81%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 135.0, 11.0, 78.0, 5.0, 568.0, 5.679, 338
43, b-SLICE,   41, 32.53,      53696, 0,3.95,29.741,16, 40 ,42 44 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.39%,  8.46%,  0.00%,  1.25%, 73.74%,  5.17%, 13185.04, 719.76, 903.46, 15878.21 , 4, 255, 97.45, 96, 171, 138.49, 92, 202, 118.52, 0.00%, 86.66%,0.00%, 4.96%, 8.45%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.14%,0.00%, 26.33%, 30.53%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 3.0, 130.0, 11.0, 44.0, 3.0, 582.0, 4.595, 177
44, b-SLICE,   43, 32.51,      52072, 0,-4021561.00,29.741,15, 42 ,44 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.91%,  8.44%,  0.00%,  1.15%, 74.45%,  5.04%, 12940.39, 714.94, 860.24, 15852.18 , 3, 255, 97.57, 96, 171, 138.50, 92, 201, 118.55, 0.00%, 87.32%,0.00%, 3.49%, 9.35%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.34%,0.00%, 25.00%, 32.66%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 133.0, 7.0, 42.0, 3.0, 574.0, 5.854, 187
45, P-SLICE,   48, 30.70,     218800, 0,-4080486.00,28.000,11, 44 , -, 2.78%,  5.54%,  6.55%, 0.96%,  1.20%,  2.27%, 0.00%,  6.55%, 23.73%,  0.00%,  1.04%, 41.55%,  7.81%, 15089.23, 737.76, 935.72, 32101.74 , 0, 254, 97.75, 97, 172, 138.46, 92, 201, 118.53, 23.66%, 65.91%,0.00%, 4.34%, 6.09%, 0.00%, 0.00%, 0.00%, 0.00%, 12.03%, 23.99%,0.00%, 21.16%, 43.04%, 0.00%, 0.00%, 0.00%, 0.00%, 114.0, 0.0, 20.0, 0.0, 109.0, 0.0, 309.0, 7.894, 688
46, B-SLICE,   46, 31.82,      84520, 0,-4071729.00,30.271,14, 44 ,48 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.21%, 10.97%,  0.00%,  1.05%, 68.29%,  6.48%, 13517.21, 710.36, 892.75, 19640.80 , 5, 254, 97.77, 96, 171, 138.50, 92, 191, 118.56, 0.00%, 83.86%,0.00%, 8.21%, 8.05%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 40.69%,0.00%, 32.41%, 26.90%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 137.0, 14.0, 69.0, 2.0, 562.0, 5.078, 462
47, b-SLICE,   45, 33.15,      46136, 0,3.82,29.741,16, 44 ,46 48 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.57%,  7.54%,  0.00%,  0.96%, 73.15%,  5.79%, 13171.71, 705.22, 900.80, 16375.60 , 0, 255, 97.69, 96, 172, 138.50, 92, 196, 118.56, 0.00%, 85.34%,0.00%, 4.56%, 10.13%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.22%,0.00%, 25.23%, 27.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 135.0, 14.0, 56.0, 5.0, 576.0, 4.710, 109
48, b-SLICE,   47, 33.27,      47328, 0,-4023256.00,29.741,15, 46 ,48 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.42%,  7.07%,  0.00%,  0.83%, 74.77%,  5.91%, 12982.86, 710.54, 878.11, 15626.33 , 0, 255, 97.82, 96, 171, 138.50, 92, 197, 118.57, 0.00%, 86.78%,0.00%, 3.86%, 9.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.80%,0.00%, 25.24%, 25.96%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 135.0, 7.0, 50.0, 0.0, 569.0, 4.090, 33
49, P-SLICE,   52, 30.81,     217760, 0,-4035996.00,28.000,11, 48 , -, 3.18%,  6.72%,  9.19%, 1.18%,  0.87%,  2.78%, 0.00%,  8.85%, 25.32%,  0.00%,  1.34%, 33.28%,  7.28%, 14835.41, 783.24, 909.88, 31715.03 , 5, 255, 98.05, 93, 171, 138.42, 92, 200, 118.48, 31.31%, 54.26%,0.00%, 5.73%, 8.79%, 0.00%, 0.00%, 0.00%, 0.00%, 12.48%, 22.18%,0.00%, 20.35%, 45.05%, 0.00%, 0.00%, 0.00%, 0.00%, 118.0, 0.0, 21.0, 0.0, 124.0, 0.0, 304.0, 8.094, 519
50, B-SLICE,   50, 31.51,     107944, 0,-4134340.00,30.271,14, 48 ,52 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 15.43%, 14.66%,  0.00%,  1.23%, 62.35%,  6.33%, 14225.62, 751.73, 943.80, 21486.94 , 2, 255, 98.00, 94, 171, 138.44, 92, 191, 118.50, 0.00%, 80.15%,0.00%, 8.23%, 11.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 34.03%,0.00%, 36.53%, 29.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 136.0, 16.0, 70.0, 0.0, 560.0, 5.219, 278
51, b-SLICE,   49, 32.54,      49384, 0,3.79,29.741,16, 48 ,50 52 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.60%,  9.39%,  0.00%,  1.20%, 71.69%,  6.12%, 13180.86, 709.23, 897.47, 15635.19 , 2, 255, 97.90, 94, 171, 138.50, 92, 200, 118.57, 0.00%, 86.13%,0.00%, 5.18%, 8.77%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.80%,0.00%, 26.94%, 29.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 134.0, 13.0, 53.0, 1.0, 577.0, 4.336, 170
52, b-SLICE,   51, 32.71,      57152, 0,-4054898.00,29.741,15, 50 ,52 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.72%,  9.11%,  0.00%,  1.00%, 72.78%,  7.40%, 13457.00, 755.28, 892.97, 16323.66 , 1, 255, 98.06, 94, 171, 138.45, 92, 199, 118.51, 0.00%, 88.20%,0.00%, 5.04%, 6.76%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.98%,0.00%, 28.68%, 23.35%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 138.0, 8.0, 46.0, 4.0, 569.0, 6.514, 274
53, P-SLICE,   56, 30.57,     227608, 0,-4102619.00,28.000,11, 52 , -, 2.92%,  6.05%,  6.02%, 1.03%,  0.76%,  2.22%, 0.00%,  7.89%, 23.99%,  0.00%,  1.38%, 41.03%,  6.73%, 15264.39, 769.16, 940.60, 35350.54 , 0, 254, 98.19, 93, 172, 138.42, 92, 202, 118.48, 23.54%, 64.25%,0.00%, 5.22%, 7.17%, 0.00%, 0.00%, 0.00%, 0.00%, 11.08%, 22.46%,0.00%, 23.58%, 42.89%, 0.00%, 0.00%, 0.00%, 0.00%, 118.0, 0.0, 28.0, 0.0, 122.0, 0.0, 311.0, 8.042, 679
54, B-SLICE,   54, 31.67,      99888, 0,-4090223.00,30.271,14, 52 ,56 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.32%, 11.42%,  0.00%,  1.29%, 65.88%,  7.10%, 13662.38, 746.48, 904.74, 21405.58 , 2, 254, 98.10, 94, 171, 138.43, 92, 199, 118.49, 0.00%, 82.09%,0.00%, 9.94%, 7.97%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.36%,0.00%, 34.55%, 23.09%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 136.0, 22.0, 68.0, 7.0, 557.0, 4.965, 150
55, b-SLICE,   53, 32.99,      43304, 0,3.82,29.741,16, 52 ,54 56 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.25%,  6.59%,  0.00%,  0.68%, 78.99%,  4.49%, 12976.92, 750.33, 866.07, 15594.23 , 4, 255, 98.11, 94, 172, 138.44, 92, 200, 118.50, 0.00%, 89.52%,0.00%, 4.38%, 6.14%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.97%,0.00%, 25.00%, 31.03%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 132.0, 15.0, 58.0, 0.0, 573.0, 5.383, 169
56, b-SLICE,   55, 32.65,      67104, 0,-4063172.00,29.741,15, 54 ,56 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.48%,  9.79%,  0.00%,  1.40%, 70.02%,  7.30%, 13238.32, 739.95, 866.09, 17844.91 , 2, 251, 98.20, 94, 171, 138.45, 92, 203, 118.51, 0.00%, 85.93%,0.00%, 6.17%, 7.98%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.07%,0.00%, 29.48%, 23.45%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 134.0, 9.0, 48.0, 0.0, 565.0, 4.883, 261
57, P-SLICE,   60, 30.64,     217968, 0,-4107259.00,28.000,11, 56 , -, 3.26%,  5.89%,  6.67%, 1.21%,  0.94%,  2.42%, 0.00%,  8.02%, 23.27%,  0.00%,  1.24%, 39.68%,  7.40%, 15225.40, 757.58, 928.26, 33577.65 , 4, 255, 98.13, 94, 171, 138.46, 92, 202, 118.50, 24.98%, 62.49%,0.00%, 5.27%, 7.39%, 0.00%, 0.00%, 0.00%, 0.00%, 12.54%, 23.67%,0.00%, 20.35%, 43.44%, 0.00%, 0.00%, 0.00%, 0.00%, 114.0, 0.0, 19.0, 1.0, 117.0, 0.0, 307.0, 8.173, 668
58, B-SLICE,   58, 31.41,      92464, 0,-4082345.00,30.271,14, 56 ,60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.68%, 13.34%,  0.00%,  1.24%, 64.93%,  6.81%, 13429.33, 732.47, 881.72, 21106.00 , 1, 251, 98.31, 94, 172, 138.48, 91, 206, 118.52, 0.00%, 82.66%,0.00%, 8.45%, 9.01%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 37.65%,0.00%, 26.60%, 35.76%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 150.0, 13.0, 69.0, 2.0, 572.0, 5.156, 261
59, b-SLICE,   57, 32.31,      47632, 0,3.91,29.741,16, 56 ,58 60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.13%,  6.51%,  0.00%,  0.64%, 76.99%,  4.72%, 13230.34, 739.52, 898.13, 16369.88 , 2, 255, 98.34, 94, 171, 138.47, 92, 203, 118.52, 0.00%, 87.34%,0.00%, 4.14%, 8.52%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.17%,0.00%, 24.72%, 30.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 147.0, 13.0, 52.0, 3.0, 587.0, 5.077, 349
60, b-SLICE,   59, 32.82,      48208, 0,-4045425.00,29.741,15, 58 ,60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.21%,  6.88%,  0.00%,  0.83%, 77.10%,  5.98%, 13212.60, 733.43, 859.22, 16363.45 , 3, 255, 98.29, 94, 171, 138.50, 92, 201, 118.53, 0.00%, 89.34%,0.00%, 3.32%, 7.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.76%,0.00%, 23.54%, 26.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 148.0, 7.0, 43.0, 0.0, 579.0, 5.396, 184
61, P-SLICE,   64, 30.63,     217648, 0,-4118609.00,28.000,11, 60 , -, 2.74%,  6.02%,  6.71%, 1.24%,  0.95%,  2.34%, 0.00%,  6.87%, 25.70%,  0.00%,  1.53%, 39.04%,  6.87%, 15224.06, 766.78, 934.54, 33979.18 , 0, 255, 98.19, 94, 172, 138.47, 92, 196, 118.48, 25.30%, 63.47%,0.00%, 4.82%, 6.41%, 0.00%, 0.00%, 0.00%, 0.00%, 11.61%, 21.79%,0.00%, 22.13%, 44.60%, 0.00%, 0.00%, 0.00%, 0.00%, 131.0, 0.0, 19.0, 0.0, 110.0, 0.0, 323.0, 8.134, 615
62, B-SLICE,   62, 31.54,      89120, 0,-4103688.00,30.271,14, 60 ,64 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.40%, 11.38%,  0.00%,  1.26%, 65.47%,  7.48%, 13753.96, 734.84, 885.24, 21282.48 , 5, 255, 98.21, 94, 171, 138.49, 92, 201, 118.51, 0.00%, 81.99%,0.00%, 9.26%, 8.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.44%,0.00%, 31.25%, 25.31%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 137.0, 13.0, 68.0, 0.0, 571.0, 4.557, 120
63, b-SLICE,   61, 32.22,      50816, 0,3.75,29.741,16, 60 ,62 64 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.99%,  9.49%,  0.00%,  1.06%, 71.06%,  7.40%, 13440.76, 729.74, 898.73, 16663.40 , 5, 252, 98.16, 94, 171, 138.50, 92, 201, 118.53, 0.00%, 86.63%,0.00%, 4.73%, 8.68%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.14%,0.00%, 25.54%, 27.32%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 134.0, 13.0, 56.0, 7.0, 586.0, 4.415, 74
64, b-SLICE,   63, 32.54,      45936, 0,-4058417.00,29.741,15, 62 ,64 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.85%,  6.67%,  0.00%,  0.57%, 77.42%,  5.49%, 13211.43, 737.07, 871.98, 16589.44 , 0, 255, 98.26, 94, 171, 138.51, 92, 197, 118.53, 0.00%, 88.70%,0.00%, 3.00%, 8.30%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.63%,0.00%, 22.63%, 29.74%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 136.0, 9.0, 46.0, 0.0, 580.0, 4.590, 194
65, P-SLICE,   68, 31.11,     212528, 0,-4144823.00,28.000,11, 64 , -, 2.91%,  5.39%,  6.73%, 0.83%,  0.86%,  2.45%, 0.00%,  6.60%, 23.32%,  0.00%,  1.67%, 41.98%,  7.27%, 15257.88, 760.08, 938.82, 33869.15 , 2, 255, 98.15, 94, 171, 138.45, 92, 200, 118.46, 23.70%, 65.93%,0.00%, 4.04%, 6.37%, 0.00%, 0.00%, 0.00%, 0.00%, 11.41%, 24.59%,0.00%, 19.56%, 44.59%, 0.00%, 0.00%, 0.00%, 0.00%, 115.0, 0.0, 25.0, 0.0, 121.0, 0.0, 321.0, 7.657, 626
66, B-SLICE,   66, 31.97,      83320, 0,-4106213.00,30.271,14, 64 ,68 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.99%, 10.01%,  0.00%,  1.63%, 67.40%,  6.98%, 13584.91, 736.75, 900.45, 20738.57 , 5, 255, 98.26, 94, 171, 138.48, 92, 191, 118.50, 0.00%, 82.82%,0.00%, 8.65%, 8.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.31%,0.00%, 32.76%, 21.10%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 139.0, 21.0, 71.0, 4.0, 571.0, 4.860, 244
67, b-SLICE,   65, 32.90,      43224, 0,4.16,29.741,16, 64 ,66 68 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.10%,  7.84%,  0.00%,  0.92%, 74.67%,  6.46%, 13205.92, 739.06, 886.77, 16626.75 , 0, 254, 98.27, 94, 172, 138.49, 92, 201, 118.51, 0.00%, 88.11%,0.00%, 4.31%, 7.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.49%,0.00%, 25.43%, 26.08%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 137.0, 17.0, 53.0, 3.0, 588.0, 5.046, 191
68, b-SLICE,   67, 33.10,      48944, 0,-4072843.00,29.741,15, 66 ,68 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.32%,  8.04%,  0.00%,  1.33%, 73.54%,  6.77%, 13022.43, 734.12, 879.67, 16451.42 , 1, 255, 98.28, 94, 171, 138.50, 92, 199, 118.51, 0.00%, 87.76%,0.00%, 3.16%, 9.20%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.20%,0.00%, 23.19%, 26.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 138.0, 11.0, 46.0, 2.0, 579.0, 5.895, 206
69, P-SLICE,   72, 30.73,     221192, 0,-4111449.00,28.000,11, 68 , -, 2.49%,  5.11%,  7.10%, 1.39%,  0.71%,  2.25%, 0.00%,  7.44%, 26.00%,  0.00%,  1.44%, 38.86%,  7.21%, 15092.02, 750.91, 931.64, 33606.54 , 4, 255, 98.16, 94, 172, 138.48, 92, 200, 118.46, 24.22%, 63.58%,0.00%, 5.06%, 7.22%, 0.00%, 0.00%, 0.00%, 0.00%, 11.19%, 22.25%,0.00%, 21.24%, 45.65%, 0.00%, 0.00%, 0.00%, 0.00%, 118.0, 0.0, 19.0, 0.0, 119.0, 0.0, 310.0, 8.418, 705
70, B-SLICE,   70, 32.06,      94288, 0,-4110668.00,30.271,14, 68 ,72 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 15.11%, 10.88%,  0.00%,  1.36%, 65.09%,  7.57%, 13617.97, 724.22, 898.08, 20818.53 , 2, 255, 98.21, 94, 171, 138.51, 92, 191, 118.49, 0.00%, 81.18%,0.00%, 9.59%, 9.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.06%,0.00%, 24.52%, 30.41%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 137.0, 11.0, 68.0, 2.0, 575.0, 5.031, 322
71, b-SLICE,   69, 32.60,      50160, 0,3.84,29.741,16, 68 ,70 72 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.57%,  6.67%,  0.00%,  1.10%, 75.10%,  5.57%, 13351.92, 726.70, 907.24, 16503.51 , 4, 255, 98.19, 93, 171, 138.50, 92, 200, 118.50, 0.00%, 86.81%,0.00%, 5.29%, 8.10%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 27.00%, 23.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 135.0, 14.0, 40.0, 2.0, 590.0, 4.631, 125
72, b-SLICE,   71, 32.66,      58000, 0,-4081862.00,29.741,15, 70 ,72 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.06%,  8.16%,  0.00%,  0.59%, 74.60%,  6.59%, 12998.21, 722.52, 873.11, 16240.96 , 0, 252, 98.25, 94, 171, 138.52, 92, 203, 118.50, 0.00%, 88.17%,0.00%, 3.88%, 8.03%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.79%,0.00%, 26.07%, 27.14%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 137.0, 8.0, 52.0, 1.0, 582.0, 5.254, 75
73, P-SLICE,   76, 30.66,     225048, 0,-4016152.00,28.000,11, 72 , -, 3.12%,  6.63%,  9.79%, 0.96%,  1.01%,  2.99%, 0.00%,  9.20%, 27.57%,  0.00%,  0.99%, 31.46%,  6.29%, 14761.81, 784.56, 912.52, 33711.88 , 2, 255, 98.33, 94, 171, 138.64, 91, 203, 118.47, 32.52%, 52.14%,0.00%, 5.41%, 9.92%, 0.00%, 0.00%, 0.00%, 0.00%, 12.48%, 18.29%,0.00%, 24.23%, 45.07%, 0.00%, 0.00%, 0.00%, 0.00%, 118.0, 0.0, 18.0, 0.0, 100.0, 0.0, 309.0, 8.421, 745
74, B-SLICE,   74, 31.54,      99376, 0,-4122652.00,30.271,14, 72 ,76 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 17.69%, 11.97%,  0.00%,  1.79%, 62.08%,  6.47%, 13831.94, 740.55, 932.02, 20846.48 , 2, 254, 98.26, 93, 171, 138.65, 91, 199, 118.49, 0.00%, 77.89%,0.00%, 9.79%, 12.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 40.84%,0.00%, 30.28%, 28.88%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 143.0, 11.0, 77.0, 2.0, 568.0, 5.169, 458
75, b-SLICE,   73, 32.60,      50824, 0,3.69,29.741,16, 72 ,74 76 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.07%,  7.81%,  0.00%,  0.92%, 73.29%,  5.90%, 13013.08, 722.46, 887.05, 16037.87 , 0, 254, 98.19, 93, 172, 138.53, 92, 202, 118.50, 0.00%, 85.96%,0.00%, 5.61%, 8.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.73%,0.00%, 24.15%, 29.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 2.0, 138.0, 12.0, 53.0, 0.0, 584.0, 4.959, 205
76, b-SLICE,   75, 32.39,      48976, 0,-4042221.00,29.741,15, 74 ,76 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.01%,  8.80%,  0.00%,  1.04%, 72.61%,  6.53%, 12968.52, 746.89, 881.03, 15598.64 , 3, 255, 98.36, 94, 171, 138.67, 91, 201, 118.51, 0.00%, 86.85%,0.00%, 4.86%, 8.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.23%,0.00%, 24.60%, 29.17%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 144.0, 9.0, 46.0, 2.0, 574.0, 5.761, 393
77, P-SLICE,   80, 30.74,     228184, 0,-3990564.00,28.000,11, 76 , -, 2.52%,  5.97%,  8.25%, 1.25%,  0.85%,  2.78%, 0.00%,  7.24%, 25.30%,  0.00%,  1.51%, 38.16%,  6.18%, 15015.51, 784.33, 926.67, 37085.47 , 5, 253, 98.47, 94, 171, 138.61, 91, 201, 118.47, 27.02%, 61.46%,0.00%, 4.28%, 7.41%, 0.00%, 0.00%, 0.00%, 0.00%, 12.90%, 20.27%,0.00%, 24.54%, 42.36%, 0.00%, 0.00%, 0.00%, 0.00%, 124.0, 0.0, 19.0, 0.0, 120.0, 0.0, 315.0, 8.221, 818
78, B-SLICE,   78, 31.83,      95640, 0,-4013069.00,30.271,14, 76 ,80 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 16.12%, 12.88%,  0.00%,  1.18%, 62.80%,  7.02%, 13293.54, 751.54, 887.50, 21412.77 , 1, 251, 98.43, 94, 172, 138.63, 91, 206, 118.47, 0.00%, 79.60%,0.00%, 10.46%, 10.02%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 39.02%,0.00%, 32.64%, 28.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 144.0, 12.0, 79.0, 0.0, 576.0, 5.292, 296
79, b-SLICE,   77, 32.91,      46264, 0,3.72,29.741,16, 76 ,78 80 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.39%,  9.52%,  0.00%,  1.00%, 72.10%,  6.98%, 12666.83, 748.99, 847.68, 15838.82 , 4, 255, 98.41, 94, 171, 138.66, 92, 202, 118.49, 0.00%, 87.39%,0.00%, 5.19%, 7.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.59%,0.00%, 25.92%, 28.49%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 141.0, 13.0, 45.0, 2.0, 592.0, 4.426, 234
