Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, 4x4, Inter 32x32, Inter 16x16, Skip 32x32, Skip 16x16, Merge 32x32, Merge 16x16, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
79, b-SLICE,   77, 34.24,      47296, 0,3.40,29.741,16, 76 ,78 80 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.99%, 14.33%,  0.00%,  2.55%, 59.69%, 13.45%, 20945.71, 1464.62, 1402.97, 24143.50 , 0, 247, 93.33, 89, 170, 130.75, 64, 190, 127.58, 0.00%, 85.66%,0.00%, 8.67%, 5.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.74%,0.00%, 29.62%, 17.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 543.0, 17.0, 62.0, 3.0, 2171.0, 4.060, 218
80, b-SLICE,   79, 34.31,      59824, 0,-5415624.00,29.741,15, 78 ,80 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.65%, 17.27%,  0.00%,  3.69%, 51.24%, 16.15%, 21946.85, 1467.31, 1391.98, 26631.11 , 0, 250, 93.62, 91, 168, 130.73, 65, 192, 127.63, 0.00%, 81.55%,0.00%, 13.12%, 5.45%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.46%,0.00%, 32.13%, 14.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 543.0, 11.0, 67.0, 0.0, 2164.0, 6.050, 218
81, P-SLICE,   84, 33.61,     195808, 0,-5494123.00,28.000,11, 80 , -, 1.45%,  2.25%,  4.56%, 1.99%,  2.25%, 10.87%, 0.00%,  9.57%, 29.65%,  0.00%,  6.16%, 16.40%, 14.85%, 24744.25, 1514.93, 1462.06, 44220.59 , 0, 247, 94.69, 92, 169, 130.70, 55, 191, 127.79, 24.14%, 47.94%,0.00%, 15.91%, 12.07%, 0.00%, 0.00%, 0.00%, 0.00%, 23.03%, 32.01%,0.00%, 24.34%, 20.80%, 0.00%, 0.00%, 0.00%, 0.00%, 524.0, 0.0, 28.0, 0.0, 152.0, 0.0, 1115.0, 8.677, 671
82, B-SLICE,   82, 34.10,      79528, 0,-5519157.00,30.271,14, 80 ,84 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.94%, 19.60%,  0.00%,  3.50%, 46.18%, 16.77%, 23713.53, 1512.81, 1493.91, 31256.50 , 1, 247, 94.22, 86, 171, 130.71, 58, 192, 127.65, 0.00%, 76.87%,0.00%, 14.83%, 8.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.85%,0.00%, 29.56%, 19.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 157.0, 22.0, 99.0, 6.0, 1781.0, 4.700, 291
83, b-SLICE,   81, 34.23,      51600, 0,3.41,29.741,16, 80 ,82 84 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.04%, 15.86%,  0.00%,  2.66%, 57.30%, 14.15%, 21845.84, 1434.05, 1458.20, 25940.53 , 0, 250, 94.09, 91, 169, 130.75, 59, 190, 127.69, 0.00%, 85.16%,0.00%, 9.64%, 5.28%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.46%,0.00%, 27.65%, 20.89%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 157.0, 25.0, 66.0, 6.0, 1795.0, 4.284, 186
84, b-SLICE,   83, 34.30,      49536, 0,-5433593.00,29.741,15, 82 ,84 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.43%, 13.58%,  0.00%,  1.92%, 59.15%, 14.92%, 21281.29, 1425.26, 1422.77, 25619.05 , 0, 247, 94.58, 88, 170, 130.76, 59, 190, 127.79, 0.00%, 85.02%,0.00%, 9.47%, 5.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 55.36%,0.00%, 27.26%, 17.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 157.0, 18.0, 66.0, 5.0, 1788.0, 4.591, 274
85, P-SLICE,   88, 33.58,     196432, 0,-5521310.00,28.000,11, 84 , -, 1.42%,  2.28%,  4.12%, 2.02%,  2.23%, 10.58%, 0.00%,  9.89%, 29.46%,  0.00%,  4.87%, 16.37%, 16.76%, 24961.46, 1523.39, 1468.90, 45464.02 , 0, 247, 95.18, 88, 168, 130.64, 52, 192, 127.88, 22.98%, 47.99%,0.00%, 16.49%, 12.53%, 0.00%, 0.00%, 0.00%, 0.00%, 22.52%, 32.81%,0.00%, 23.74%, 20.98%, 0.00%, 0.00%, 0.00%, 0.00%, 135.0, 0.0, 18.0, 0.0, 125.0, 0.0, 735.0, 10.335, 444
86, B-SLICE,   86, 34.04,      86496, 0,-5544042.00,30.271,14, 84 ,88 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.30%, 21.76%,  0.00%,  4.15%, 44.55%, 16.24%, 23819.23, 1514.31, 1498.40, 32720.46 , 0, 253, 94.95, 88, 170, 130.62, 54, 192, 127.80, 0.00%, 77.06%,0.00%, 13.82%, 9.21%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.41%,0.00%, 33.01%, 18.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 549.0, 8.0, 92.0, 0.0, 1800.0, 8.063, 476
87, b-SLICE,   85, 34.21,      53192, 0,3.32,29.741,16, 84 ,86 88 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.01%, 15.40%,  0.00%,  2.74%, 58.18%, 13.68%, 22023.76, 1449.60, 1471.80, 26308.95 , 0, 249, 94.85, 89, 168, 130.70, 58, 191, 127.83, 0.00%, 85.35%,0.00%, 10.14%, 4.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.60%,0.00%, 31.56%, 16.84%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 3.0, 545.0, 16.0, 75.0, 1.0, 1812.0, 3.757, 153
88, b-SLICE,   87, 34.28,      53520, 0,-5485646.00,29.741,15, 86 ,88 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.08%, 14.97%,  0.00%,  2.55%, 56.34%, 15.06%, 21640.95, 1456.84, 1442.99, 26283.60 , 0, 249, 95.16, 88, 169, 130.66, 58, 191, 127.88, 0.00%, 83.58%,0.00%, 9.69%, 6.78%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.04%,0.00%, 30.15%, 15.81%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 549.0, 14.0, 72.0, 0.0, 1805.0, 4.344, 182
89, P-SLICE,   92, 33.63,     210336, 0,-5643350.00,28.000,11, 88 , -, 1.25%,  2.30%,  3.82%, 2.48%,  2.59%, 11.30%, 0.00%, 10.08%, 31.42%,  0.00%,  5.57%, 13.45%, 15.74%, 25199.09, 1566.09, 1489.76, 46758.70 , 0, 249, 95.78, 88, 170, 130.65, 52, 191, 128.02, 23.86%, 43.50%,0.00%, 16.52%, 16.12%, 0.00%, 0.00%, 0.00%, 0.00%, 23.73%, 30.87%,0.00%, 22.46%, 23.05%, 0.00%, 0.00%, 0.00%, 0.00%, 531.0, 0.0, 25.0, 0.0, 150.0, 0.0, 743.0, 9.318, 373
90, B-SLICE,   90, 34.11,      86128, 0,-5595909.00,30.271,14, 88 ,92 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.88%, 21.78%,  0.00%,  3.34%, 43.83%, 17.17%, 24341.93, 1504.95, 1509.66, 32340.22 , 0, 247, 95.40, 89, 169, 130.66, 53, 191, 127.88, 0.00%, 75.99%,0.00%, 16.77%, 7.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.53%,0.00%, 33.39%, 18.13%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 539.0, 19.0, 85.0, 3.0, 1804.0, 5.095, 242
91, b-SLICE,   89, 34.33,      52744, 0,3.41,29.741,16, 88 ,90 92 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.46%, 18.13%,  0.00%,  2.95%, 55.55%, 12.91%, 22087.16, 1426.67, 1464.88, 26115.55 , 0, 248, 95.26, 88, 168, 130.67, 54, 191, 127.92, 0.00%, 84.18%,0.00%, 10.63%, 5.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.67%,0.00%, 34.42%, 18.91%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 538.0, 17.0, 64.0, 4.0, 1818.0, 4.583, 115
92, b-SLICE,   91, 34.27,      55000, 0,-5554763.00,29.741,15, 90 ,92 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.51%, 17.01%,  0.00%,  2.64%, 53.12%, 15.73%, 22213.16, 1448.87, 1448.68, 26487.44 , 0, 249, 95.66, 88, 170, 130.71, 52, 190, 128.00, 0.00%, 82.24%,0.00%, 10.84%, 7.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.04%,0.00%, 27.60%, 20.51%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 541.0, 12.0, 68.0, 1.0, 1811.0, 5.077, 221
93, P-SLICE,   96, 33.56,     204160, 0,-5701631.00,28.000,11, 92 , -, 1.11%,  2.10%,  3.90%, 2.20%,  2.43%, 11.47%, 0.00%, 10.31%, 32.05%,  0.00%,  5.08%, 14.57%, 14.79%, 25411.26, 1613.85, 1492.87, 45378.05 , 0, 247, 96.18, 85, 170, 130.68, 49, 190, 127.99, 22.27%, 45.51%,0.00%, 14.94%, 17.33%, 0.00%, 0.00%, 0.00%, 0.00%, 23.69%, 29.25%,0.00%, 22.25%, 24.92%, 0.00%, 0.00%, 0.00%, 0.00%, 520.0, 0.0, 29.0, 0.0, 164.0, 0.0, 1128.0, 8.917, 421
94, B-SLICE,   94, 34.15,      84912, 0,-5706999.00,30.271,14, 92 ,96 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.62%, 21.85%,  0.00%,  4.48%, 45.09%, 15.96%, 24347.53, 1569.63, 1550.77, 32719.74 , 0, 245, 95.95, 86, 169, 130.61, 49, 194, 127.97, 0.00%, 78.09%,0.00%, 14.97%, 6.94%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.38%,0.00%, 34.67%, 17.07%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 161.0, 24.0, 86.0, 4.0, 1421.0, 4.535, 131
95, b-SLICE,   93, 34.09,      56776, 0,3.41,29.741,16, 92 ,94 96 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.32%, 17.39%,  0.00%,  3.09%, 55.51%, 12.69%, 22622.77, 1519.29, 1517.70, 27091.60 , 2, 250, 95.94, 88, 170, 130.66, 52, 191, 128.04, 0.00%, 83.03%,0.00%, 10.84%, 6.13%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.57%,0.00%, 33.89%, 18.54%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 158.0, 21.0, 70.0, 5.0, 1434.0, 3.930, 81
96, b-SLICE,   95, 34.24,      53152, 0,-5676892.00,29.741,15, 94 ,96 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.49%, 17.09%,  0.00%,  2.78%, 54.29%, 15.34%, 22294.43, 1509.21, 1487.19, 26323.30 , 0, 250, 96.15, 88, 170, 130.69, 51, 192, 128.06, 0.00%, 83.82%,0.00%, 9.23%, 7.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.47%,0.00%, 29.18%, 19.35%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 158.0, 15.0, 61.0, 2.0, 1426.0, 3.969, 82
97, P-SLICE,  100, 33.66,     219272, 0,-5750799.00,28.000,11, 96 , -, 1.66%,  2.94%,  5.06%, 2.83%,  2.80%, 12.26%, 0.00%, 12.70%, 34.31%,  0.00%,  5.08%,  8.44%, 11.92%, 25171.39, 1658.10, 1510.11, 47252.85 , 0, 250, 96.93, 86, 170, 130.76, 47, 190, 128.06, 31.37%, 27.43%,0.00%, 18.17%, 23.09%, 0.00%, 0.00%, 0.00%, 0.00%, 25.86%, 24.57%,0.00%, 22.95%, 26.66%, 0.00%, 0.00%, 0.00%, 0.00%, 137.0, 0.0, 24.0, 0.0, 160.0, 0.0, 734.0, 10.084, 580
98, B-SLICE,   98, 34.03,      97960, 0,-5886519.00,30.271,14, 96 ,100 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.69%, 24.98%,  0.00%,  3.81%, 40.37%, 17.14%, 25287.50, 1645.79, 1623.06, 34621.28 , 0, 249, 96.46, 84, 170, 130.74, 47, 193, 127.94, 0.00%, 74.66%,0.00%, 15.66%, 9.72%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.64%,0.00%, 34.80%, 19.62%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 547.0, 19.0, 93.0, 4.0, 1811.0, 5.340, 281
99, b-SLICE,   97, 34.44,      58152, 0,3.43,29.741,16, 96 ,98 100 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.08%, 18.60%,  0.00%,  3.93%, 51.07%, 13.32%, 23029.45, 1474.34, 1486.78, 27036.52 , 1, 248, 96.26, 88, 170, 130.74, 48, 191, 127.99, 0.00%, 79.59%,0.00%, 14.50%, 5.92%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.11%,0.00%, 34.44%, 17.45%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 547.0, 17.0, 73.0, 4.0, 1824.0, 5.507, 248
100, b-SLICE,   99, 34.32,      54632, 0,-5761247.00,29.741,15, 98 ,100 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.72%, 18.64%,  0.00%,  3.68%, 52.26%, 15.70%, 22750.17, 1561.39, 1525.12, 26751.44 , 0, 247, 96.83, 87, 170, 130.82, 48, 190, 128.06, 0.00%, 84.40%,0.00%, 9.36%, 6.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.97%,0.00%, 30.36%, 18.66%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 547.0, 11.0, 60.0, 1.0, 1817.0, 5.647, 231
101, P-SLICE,  104, 33.69,     228016, 0,-5844043.00,28.000,11, 100 , -, 1.38%,  2.10%,  3.73%, 2.78%,  3.35%, 12.45%, 0.00%, 10.30%, 31.94%,  0.00%,  4.64%, 13.65%, 13.70%, 25986.59, 1665.20, 1558.70, 51393.51 , 0, 249, 97.61, 85, 172, 130.80, 45, 191, 128.00, 23.13%, 43.79%,0.00%, 17.15%, 15.94%, 0.00%, 0.00%, 0.00%, 0.00%, 27.01%, 26.67%,0.00%, 23.39%, 23.05%, 0.00%, 0.00%, 0.00%, 0.00%, 528.0, 0.0, 20.0, 0.0, 148.0, 0.0, 741.0, 9.283, 365
102, B-SLICE,  102, 34.14,     104216, 0,-5878676.00,30.271,14, 100 ,104 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.53%, 25.80%,  0.00%,  4.09%, 40.28%, 16.29%, 25293.37, 1625.62, 1620.24, 36531.73 , 1, 247, 97.01, 84, 171, 130.68, 45, 192, 128.00, 0.00%, 74.91%,0.00%, 17.75%, 7.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.13%,0.00%, 37.84%, 18.03%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 551.0, 14.0, 83.0, 3.0, 1813.0, 6.190, 124
103, b-SLICE,  101, 34.33,      53496, 0,3.43,29.741,16, 100 ,102 104 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.19%, 16.94%,  0.00%,  3.11%, 55.65%, 14.10%, 22558.59, 1541.05, 1520.02, 26610.24 , 0, 247, 97.08, 87, 170, 130.76, 47, 191, 128.08, 0.00%, 84.51%,0.00%, 10.17%, 5.32%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.40%,0.00%, 31.45%, 18.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 550.0, 13.0, 76.0, 1.0, 1825.0, 5.793, 175
104, b-SLICE,  103, 34.38,      70888, 0,-5814586.00,29.741,15, 102 ,104 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.53%, 21.42%,  0.00%,  4.52%, 45.60%, 15.93%, 23564.22, 1569.40, 1509.00, 30150.52 , 0, 249, 97.46, 85, 171, 130.82, 45, 191, 128.06, 0.00%, 78.52%,0.00%, 15.00%, 6.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.85%,0.00%, 35.92%, 15.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 550.0, 7.0, 68.0, 0.0, 1820.0, 4.767, 250
105, P-SLICE,  108, 33.74,     213592, 0,-5876251.00,28.000,11, 104 , -, 1.07%,  2.15%,  4.67%, 2.24%,  2.52%, 11.35%, 0.00%, 11.24%, 32.55%,  0.00%,  4.76%, 11.98%, 15.47%, 25590.15, 1667.20, 1530.96, 49053.16 , 0, 248, 98.05, 86, 172, 130.82, 48, 191, 128.01, 25.37%, 38.49%,0.00%, 17.43%, 18.70%, 0.00%, 0.00%, 0.00%, 0.00%, 23.41%, 29.39%,0.00%, 23.15%, 24.19%, 0.00%, 0.00%, 0.00%, 0.00%, 534.0, 0.0, 19.0, 0.0, 150.0, 0.0, 1131.0, 9.732, 548
106, B-SLICE,  106, 34.10,      94776, 0,-5911194.00,30.271,14, 104 ,108 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.97%, 23.28%,  0.00%,  3.18%, 41.05%, 17.52%, 25085.18, 1655.10, 1600.52, 34491.63 , 0, 253, 97.70, 85, 173, 130.66, 43, 192, 127.99, 0.00%, 73.32%,0.00%, 17.42%, 9.31%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.07%,0.00%, 32.62%, 20.32%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 288.0, 14.0, 98.0, 0.0, 1561.0, 5.253, 200
107, b-SLICE,  105, 34.20,      59872, 0,3.65,29.741,16, 104 ,106 108 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.79%, 17.79%,  0.00%,  2.93%, 53.68%, 14.81%, 23323.65, 1578.67, 1578.09, 28370.16 , 0, 247, 97.67, 87, 172, 130.71, 47, 192, 128.08, 0.00%, 83.19%,0.00%, 11.15%, 5.62%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.92%,0.00%, 31.96%, 18.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 288.0, 17.0, 77.0, 3.0, 1575.0, 4.406, 306
108, b-SLICE,  107, 34.43,      59280, 0,-5828310.00,29.741,15, 106 ,108 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.15%, 18.65%,  0.00%,  2.64%, 49.56%, 18.00%, 22470.13, 1563.30, 1521.80, 26897.67 , 0, 249, 97.98, 85, 173, 130.78, 47, 190, 128.08, 0.00%, 81.58%,0.00%, 10.79%, 7.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.56%,0.00%, 26.88%, 20.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 289.0, 11.0, 68.0, 0.0, 1568.0, 5.214, 244
109, P-SLICE,  112, 33.64,     227688, 0,-5942580.00,28.000,11, 108 , -, 1.76%,  2.69%,  4.46%, 2.45%,  2.60%, 12.42%, 0.00%, 11.47%, 33.49%,  0.00%,  4.43%, 10.32%, 13.91%, 25956.29, 1729.72, 1551.39, 52037.02 , 2, 250, 98.88, 88, 174, 130.89, 49, 192, 128.05, 29.04%, 33.62%,0.00%, 18.55%, 18.84%, 0.00%, 0.00%, 0.00%, 0.00%, 25.23%, 26.49%,0.00%, 23.33%, 25.05%, 0.00%, 0.00%, 0.00%, 0.00%, 271.0, 0.0, 19.0, 0.0, 167.0, 0.0, 875.0, 10.095, 390
110, B-SLICE,  110, 34.08,      96448, 0,-5952651.00,30.271,14, 108 ,112 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.25%, 24.40%,  0.00%,  3.25%, 39.06%, 19.04%, 24922.99, 1662.24, 1600.49, 34397.81 , 0, 247, 98.40, 85, 174, 130.90, 46, 191, 127.98, 0.00%, 73.41%,0.00%, 15.24%, 11.53%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.76%,0.00%, 31.05%, 21.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 162.0, 13.0, 85.0, 3.0, 1564.0, 6.169, 406
111, b-SLICE,  109, 34.18,      57616, 0,3.43,29.741,16, 108 ,110 112 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.71%, 18.74%,  0.00%,  3.22%, 50.12%, 16.20%, 22964.36, 1554.88, 1550.08, 27561.03 , 0, 249, 98.26, 87, 174, 130.94, 48, 191, 128.02, 0.00%, 81.08%,0.00%, 11.94%, 7.02%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.94%,0.00%, 30.08%, 19.06%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 4.0, 156.0, 14.0, 75.0, 1.0, 1576.0, 4.824, 150
112, b-SLICE,  111, 34.13,      55800, 0,-5892419.00,29.741,15, 110 ,112 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.88%, 16.77%,  0.00%,  2.81%, 50.42%, 19.11%, 22710.19, 1584.60, 1529.47, 26857.06 , 0, 250, 98.74, 88, 174, 130.96, 49, 192, 128.07, 0.00%, 82.23%,0.00%, 11.12%, 6.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 56.70%,0.00%, 25.02%, 18.35%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 160.0, 12.0, 64.0, 4.0, 1570.0, 5.392, 284
113, P-SLICE,  116, 33.70,     213536, 0,-5988834.00,28.000,11, 112 , -, 0.76%,  1.66%,  3.08%, 2.84%,  2.59%, 11.64%, 0.00%,  8.84%, 31.15%,  0.00%,  5.21%, 15.72%, 16.52%, 26349.69, 1746.16, 1555.63, 50644.37 , 1, 248, 99.28, 78, 173, 130.85, 48, 191, 128.16, 18.31%, 52.29%,0.00%, 16.90%, 12.56%, 0.00%, 0.00%, 0.00%, 0.00%, 24.36%, 31.12%,0.00%, 23.13%, 21.49%, 0.00%, 0.00%, 0.00%, 0.00%, 143.0, 0.0, 17.0, 0.0, 137.0, 0.0, 484.0, 10.495, 512
114, B-SLICE,  114, 34.03,      97728, 0,-6005163.00,30.271,14, 112 ,116 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.52%, 25.47%,  0.00%,  2.96%, 40.17%, 18.88%, 25203.03, 1722.43, 1617.04, 35289.87 , 0, 247, 98.98, 86, 173, 130.81, 48, 194, 128.03, 0.00%, 76.36%,0.00%, 15.32%, 8.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.21%,0.00%, 33.32%, 20.58%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 544.0, 10.0, 82.0, 1.0, 1560.0, 6.440, 300
115, b-SLICE,  113, 34.33,      56632, 0,3.46,29.741,16, 112 ,114 116 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.86%, 17.27%,  0.00%,  2.94%, 51.82%, 16.11%, 23586.62, 1617.66, 1589.64, 27868.87 , 0, 247, 99.00, 85, 174, 130.89, 49, 190, 128.06, 0.00%, 81.41%,0.00%, 11.31%, 7.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.45%,0.00%, 31.68%, 15.88%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 544.0, 12.0, 81.0, 0.0, 1574.0, 5.169, 195
116, b-SLICE,  115, 34.23,      60392, 0,-5956419.00,29.741,15, 114 ,116 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.17%, 19.85%,  0.00%,  3.09%, 48.16%, 17.73%, 23191.94, 1605.72, 1529.70, 27923.35 , 0, 248, 99.27, 83, 173, 130.89, 48, 191, 128.13, 0.00%, 81.17%,0.00%, 11.37%, 7.46%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.20%,0.00%, 26.27%, 22.53%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 545.0, 6.0, 67.0, 1.0, 1568.0, 6.681, 276
117, P-SLICE,  120, 33.74,     227088, 0,-6078204.00,28.000,11, 116 , -, 1.17%,  1.85%,  3.92%, 2.18%,  2.16%, 10.47%, 0.00%, 10.76%, 34.36%,  0.00%,  5.04%, 11.76%, 16.33%, 26577.12, 1818.03, 1585.84, 52289.52 , 0, 248, 99.87, 71, 173, 130.74, 47, 191, 128.36, 23.59%, 39.89%,0.00%, 18.49%, 18.08%, 0.00%, 0.00%, 0.00%, 0.00%, 21.02%, 30.30%,0.00%, 23.74%, 24.98%, 0.00%, 0.00%, 0.00%, 0.00%, 526.0, 0.0, 19.0, 0.0, 158.0, 0.0, 740.0, 10.165, 408
118, B-SLICE,  118, 34.22,      96992, 0,-6046573.00,30.271,14, 116 ,120 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.66%, 25.47%,  0.00%,  3.71%, 39.99%, 19.17%, 25455.96, 1723.86, 1616.57, 36191.32 , 0, 249, 99.48, 74, 174, 130.79, 47, 193, 128.21, 0.00%, 77.48%,0.00%, 16.06%, 6.54%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.34%,0.00%, 32.19%, 20.52%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 282.0, 13.0, 79.0, 4.0, 1291.0, 5.591, 143
