Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
24, b-SLICE,   22, 34.82,       1856, 0,-1608462.00,29.600,27, 20 18 ,23 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.83%,  0.83%,  0.17%,  1.49%,  0.00%,  0.00%,  0.00%,  0.00%, 67.16%, 24.71%,  2.99%,  1.82%, 25756.53, 1802.44, 6252.01, 25867.10 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 98.78%,0.00%, 0.24%, 0.98%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.75%,0.00%, 0.65%, 2.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.74%,0.00%, 5.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 55.00%,0.00%, 10.00%, 35.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 38.0, 0.0, 56.0, 0.0, 384.0, 5.402, 48
25, b-SLICE,   24, 34.83,       1232, 0,-1607202.00,29.600,26, 23 20 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.03%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 70.09%, 25.64%,  2.56%,  0.68%, 25779.66, 1795.98, 6245.03, 25804.19 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.15%,0.00%, 1.28%, 2.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 42.0, 0.0, 61.0, 0.0, 371.0, 5.453, 21
26, P-SLICE,   30, 32.79,       3560, 0,-1606315.00,28.000,21, 25 23 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.15%, 0.15%,  0.00%,  0.00%, 0.00%,  0.00%,  0.30%, 0.00%,  0.60%,  0.45%,  1.36%,  3.02%,  0.00%,  0.00%,  0.00%,  0.00%, 59.88%, 27.30%,  3.47%,  3.32%, 25949.08, 1797.32, 6257.78, 27241.72 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 99.00%,0.00%, 0.00%, 1.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.54%, 97.84%,0.00%, 1.08%, 0.54%, 0.00%, 0.00%, 0.00%, 0.00%, 3.03%, 69.70%,0.00%, 12.12%, 15.15%, 0.00%, 0.00%, 0.00%, 0.00%, 4.55%, 50.00%,0.00%, 27.27%, 18.18%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 32.0, 0.0, 45.0, 0.0, 210.0, 3.593, 36
27, B-SLICE,   28, 34.34,       2216, 0,-1608807.00,30.271,24, 25 23 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.14%,  0.33%,  0.82%,  1.14%,  0.00%,  0.00%,  0.00%,  0.00%, 66.01%, 23.69%,  4.08%,  2.78%, 25825.25, 1793.02, 6296.54, 26096.95 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 98.29%,0.00%, 0.24%, 1.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.64%,0.00%, 0.00%, 1.36%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 83.33%,0.00%, 10.00%, 6.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 70.83%,0.00%, 4.17%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 41.0, 13.0, 57.0, 1.0, 243.0, 2.656, 25
28, b-SLICE,   26, 35.00,        928, 0,5.27,29.600,27, 25 23 ,28 30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.17%,  0.51%,  0.00%,  0.00%,  0.00%,  0.00%, 69.36%, 24.41%,  4.04%,  1.52%, 25780.05, 1788.61, 6299.14, 25800.41 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.00%,0.00%, 4.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 8.33%, 16.67%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 38.0, 30.0, 40.0, 8.0, 278.0, 1.771, 1
29, b-SLICE,   27, 34.96,       1136, 0,-1608350.00,29.600,27, 25 23 ,28 30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.17%,  0.00%,  0.17%,  0.50%,  0.00%,  0.00%,  0.00%,  0.00%, 67.99%, 24.54%,  4.48%,  2.16%, 25812.94, 1784.32, 6299.22, 25843.62 , 19, 253, 117.82, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 99.76%,0.00%, 0.00%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.43%,0.00%, 3.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 81.25%,0.00%, 12.50%, 6.25%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 31.0, 18.0, 39.0, 5.0, 274.0, 2.611, 5
30, b-SLICE,   29, 34.48,       1696, 0,-1606431.00,29.600,26, 28 25 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.34%,  0.00%,  0.00%,  0.17%,  0.00%,  0.00%,  0.00%,  0.00%, 69.20%, 25.38%,  3.72%,  1.18%, 25839.10, 1788.33, 6334.05, 25845.86 , 19, 253, 117.82, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 99.51%,0.00%, 0.24%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.50%,0.00%, 0.00%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 47.0, 10.0, 65.0, 0.0, 269.0, 3.531, 65
31, P-SLICE,   35, 31.48,       4736, 0,-1608302.00,28.000,21, 30 28 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.09%,  1.40%,  1.24%,  1.86%,  0.00%,  0.00%,  0.00%,  0.00%, 61.24%, 26.82%,  3.88%,  2.48%, 25950.68, 1799.26, 6331.40, 26922.20 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 98.25%,0.00%, 0.50%, 1.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.05%,0.00%, 0.55%, 4.40%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.76%,0.00%, 12.12%, 12.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 57.14%,0.00%, 35.71%, 7.14%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 40.0, 0.0, 35.0, 0.0, 221.0, 4.596, 27
32, B-SLICE,   33, 34.81,       1232, 0,-1609436.00,30.271,24, 30 28 ,35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.17%,  0.00%,  0.17%,  0.99%,  0.00%,  0.00%,  0.00%,  0.00%, 67.66%, 24.42%,  4.29%,  2.31%, 25904.56, 1774.12, 6358.48, 25980.10 , 19, 253, 117.81, 76, 150, 130.96, 91, 179, 129.24, 0.00%, 99.76%,0.00%, 0.00%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.30%,0.00%, 3.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 70.00%,0.00%, 20.00%, 10.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 39.0, 11.0, 37.0, 0.0, 254.0, 4.053, 7
33, b-SLICE,   31, 34.44,       1664, 0,58.68,29.600,27, 30 28 ,33 35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.51%,  0.84%,  0.17%,  0.17%,  0.00%,  0.00%,  0.00%,  0.00%, 68.52%, 25.08%,  3.54%,  1.18%, 25782.57, 1774.67, 6344.62, 25826.81 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 99.27%,0.00%, 0.24%, 0.49%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.75%,0.00%, 1.30%, 1.95%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.45%,0.00%, 4.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.50%,0.00%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 3.0, 38.0, 9.0, 27.0, 1.0, 281.0, 2.727, 1
34, b-SLICE,   32, 35.00,       1104, 0,-1607156.00,29.600,27, 30 28 ,33 35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.34%,  0.17%,  0.17%,  0.00%,  0.00%,  0.00%,  0.00%, 68.51%, 26.13%,  3.52%,  1.17%, 25821.08, 1772.65, 6354.12, 25877.06 , 19, 253, 117.81, 76, 150, 130.96, 89, 179, 129.24, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.73%,0.00%, 1.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.45%,0.00%, 0.00%, 4.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.50%,0.00%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 27.0, 0.0, 32.0, 0.0, 277.0, 6.736, 127
35, b-SLICE,   34, 35.00,        816, 0,-1606673.00,29.600,26, 33 30 ,35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.17%,  0.00%,  0.00%,  0.00%,  0.00%, 69.90%, 25.68%,  3.06%,  1.19%, 25862.53, 1779.94, 6351.10, 25862.53 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.50%,0.00%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 26.0, 0.0, 38.0, 0.0, 263.0, 4.922, 24
36, P-SLICE,   40, 32.42,       3520, 0,-1608767.00,28.000,21, 35 33 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.15%,  0.00%, 0.00%,  0.00%,  0.00%, 0.30%,  0.00%,  0.15%, 0.00%,  0.30%,  1.05%,  1.05%,  4.19%,  0.00%,  0.00%,  0.00%,  0.00%, 59.79%, 25.71%,  4.19%,  3.14%, 26003.24, 1758.16, 6340.75, 26560.02 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 99.50%,0.00%, 0.00%, 0.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.56%, 95.56%,0.00%, 0.00%, 3.89%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 80.00%,0.00%, 20.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 5.77%, 40.38%,0.00%, 30.77%, 23.08%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 23.0, 0.0, 28.0, 0.0, 220.0, 5.118, 42
37, B-SLICE,   38, 34.67,       1840, 0,-1606611.00,30.271,24, 35 33 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.49%,  0.65%,  0.00%,  1.46%,  0.00%,  0.00%,  0.00%,  0.00%, 66.02%, 24.72%,  4.23%,  2.44%, 25882.33, 1752.11, 6343.78, 25975.14 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 99.27%,0.00%, 0.00%, 0.73%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.44%,0.00%, 0.64%, 1.92%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 62.50%,0.00%, 25.00%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 24.0, 5.0, 31.0, 0.0, 248.0, 3.758, 11
38, b-SLICE,   36, 34.93,       1040, 0,5.26,29.600,27, 35 33 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.34%,  0.17%,  0.00%,  0.51%,  0.00%,  0.00%,  0.00%,  0.00%, 68.86%, 25.08%,  3.54%,  1.52%, 25860.00, 1755.20, 6355.64, 25866.88 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 99.51%,0.00%, 0.24%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.33%,0.00%, 0.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 16.67%, 8.33%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 27.0, 7.0, 30.0, 0.0, 277.0, 3.256, 25
39, b-SLICE,   37, 34.93,        976, 0,-1607201.00,29.600,27, 35 33 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.34%,  0.00%,  0.17%,  0.17%,  0.00%,  0.00%,  0.00%,  0.00%, 69.20%, 25.38%,  3.55%,  1.18%, 25874.10, 1755.18, 6354.63, 25879.99 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 99.51%,0.00%, 0.24%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.45%,0.00%, 4.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.50%,0.00%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 31.0, 0.0, 47.0, 0.0, 282.0, 4.616, 26
40, b-SLICE,   39, 34.87,       1064, 0,-1606131.00,29.600,26, 38 35 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.34%,  0.00%,  0.17%,  0.00%,  0.00%,  0.00%,  0.00%, 69.90%, 25.34%,  3.06%,  1.19%, 25851.63, 1751.86, 6352.01, 25876.92 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.68%,0.00%, 0.66%, 0.66%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.50%,0.00%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 36.0, 0.0, 54.0, 0.0, 272.0, 4.144, 17
41, P-SLICE,   45, 32.81,       3240, 0,-1593712.00,28.000,21, 40 38 , -, 0.00%,  0.00%,  0.00%, 0.15%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.46%,  0.00%,  0.31%, 0.00%,  0.46%,  0.15%,  0.76%,  4.13%,  0.00%,  0.92%,  0.46%,  0.46%, 62.39%, 20.80%,  3.52%,  5.05%, 25386.47, 1769.96, 6172.86, 25991.36 , 17, 253, 117.84, 76, 150, 130.99, 90, 179, 129.26, 0.00%, 99.27%,0.00%, 0.49%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.69%, 98.61%,0.00%, 0.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 83.87%,0.00%, 16.13%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 7.35%, 52.94%,0.00%, 29.41%, 10.29%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 34.0, 0.0, 27.0, 0.0, 216.0, 4.487, 58
42, B-SLICE,   43, 34.75,       1664, 0,-1609113.00,30.271,24, 40 38 ,45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.52%,  0.17%,  0.35%,  0.87%,  0.00%,  0.00%,  0.00%,  0.00%, 72.40%, 19.44%,  3.65%,  2.60%, 25834.01, 1752.38, 6366.37, 25978.36 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 99.28%,0.00%, 0.24%, 0.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.12%,0.00%, 0.00%, 0.88%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 91.30%,0.00%, 4.35%, 4.35%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 20.00%, 5.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 30.0, 3.0, 34.0, 0.0, 247.0, 5.042, 29
43, b-SLICE,   41, 34.54,       1864, 0,5.28,29.600,27, 40 38 ,43 45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.54%,  1.25%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 74.37%, 21.15%,  1.97%,  0.72%, 25846.44, 1756.58, 6367.88, 25915.76 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 99.28%,0.00%, 0.00%, 0.72%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.40%,0.00%, 0.80%, 4.80%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 35.0, 0.0, 54.0, 0.0, 286.0, 5.496, 6
44, b-SLICE,   42, 34.68,       1288, 0,-1609113.00,29.600,27, 40 38 ,43 45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.36%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 76.09%, 20.83%,  1.99%,  0.72%, 25825.86, 1751.94, 6366.64, 25831.32 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.29%,0.00%, 0.85%, 0.85%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 30.0, 0.0, 35.0, 0.0, 285.0, 5.902, 11
45, b-SLICE,   44, 34.74,       1512, 0,-1608173.00,29.600,26, 43 40 ,45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.53%,  1.43%,  0.18%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 73.98%, 20.68%,  2.50%,  0.71%, 25824.07, 1751.59, 6369.24, 25873.36 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 99.28%,0.00%, 0.24%, 0.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.55%,0.00%, 0.81%, 5.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.33%,0.00%, 0.00%, 6.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 30.0, 0.0, 45.0, 0.0, 264.0, 3.547, 20
46, P-SLICE,   50, 32.19,       3688, 0,-1602173.00,28.000,21, 45 43 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.16%, 0.16%,  0.16%,  0.95%, 0.00%,  0.48%,  0.48%,  2.06%,  2.38%,  0.00%,  0.00%,  0.00%,  0.00%, 65.08%, 21.27%,  2.86%,  3.97%, 25763.11, 1758.23, 6319.58, 26506.04 , 18, 253, 117.83, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 99.51%,0.00%, 0.24%, 0.49%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.81%,0.00%, 1.46%, 0.73%, 0.00%, 0.00%, 0.00%, 0.00%, 3.12%, 56.25%,0.00%, 28.12%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%, 16.67%, 52.08%,0.00%, 18.75%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1.0, 0.0, 25.0, 0.0, 28.0, 0.0, 217.0, 3.829, 23
47, B-SLICE,   48, 34.22,       1688, 0,-1601353.00,30.271,24, 45 43 ,50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.36%,  0.89%,  0.18%,  0.18%,  0.00%,  0.00%,  0.00%,  0.00%, 74.33%, 20.50%,  2.32%,  1.25%, 25674.25, 1750.79, 6305.98, 25741.79 , 17, 253, 117.83, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 99.52%,0.00%, 0.00%, 0.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.83%,0.00%, 2.50%, 1.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.86%,0.00%, 7.14%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.50%,0.00%, 0.00%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 25.0, 6.0, 33.0, 0.0, 244.0, 3.038, 1
48, b-SLICE,   46, 34.82,       1368, 0,5.22,29.600,27, 45 43 ,48 50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.35%,  0.00%,  0.53%,  0.35%,  0.00%,  0.00%,  0.00%,  0.00%, 73.16%, 20.70%,  3.16%,  1.75%, 25447.91, 1758.26, 6254.86, 25497.07 , 18, 253, 117.84, 76, 150, 130.97, 90, 179, 129.24, 0.00%, 99.52%,0.00%, 0.24%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 85.71%,0.00%, 9.52%, 4.76%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 83.33%,0.00%, 16.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 45.0, 9.0, 64.0, 0.0, 283.0, 3.289, 24
