Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
24, b-SLICE,   22, 36.00,        736, 0,-1608462.00,30.271,27, 20 18 ,23 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.19%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 82.66%, 15.61%,  1.54%,  0.00%, 12670.10, 1026.45, 3542.44, 12670.10 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.78%,0.00%, 1.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 29.0, 14.0, 31.0, 5.0, 382.0, 2.751, 9
25, b-SLICE,   24, 36.00,        832, 0,-1607202.00,30.271,26, 23 20 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 50.56%, 47.36%,  1.53%,  0.56%, 12534.71, 1022.55, 3539.48, 12534.71 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 30.0, 6.0, 43.0, 0.0, 368.0, 3.862, 72
26, P-SLICE,   30, 31.29,       6232, 0,-1606315.00,28.000,21, 25 23 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.34%,  0.23%,  1.03%, 0.00%,  0.57%,  0.80%,  0.46%,  4.14%,  0.00%,  0.00%,  0.00%,  0.00%, 39.31%, 44.60%,  5.06%,  3.45%, 12466.66, 1023.30, 3550.38, 13337.20 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 98.56%,0.00%, 0.00%, 1.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.23%,0.00%, 0.51%, 1.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 91.67%,0.00%, 6.25%, 2.08%, 0.00%, 0.00%, 0.00%, 0.00%, 17.50%, 37.50%,0.00%, 30.00%, 15.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 31.0, 0.0, 40.0, 0.0, 212.0, 4.556, 74
27, B-SLICE,   28, 34.80,       1408, 0,-1608807.00,30.271,24, 25 23 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.27%,  1.06%,  0.00%,  0.00%,  0.00%,  0.00%, 47.81%, 47.01%,  2.26%,  1.59%, 12618.00, 1023.18, 3568.98, 12776.62 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 89.47%,0.00%, 10.53%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 60.00%,0.00%, 20.00%, 20.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 30.0, 14.0, 38.0, 3.0, 240.0, 2.869, 1
28, b-SLICE,   26, 36.00,        688, 0,5.27,30.271,27, 25 23 ,28 30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 82.38%, 14.75%,  2.11%,  0.77%, 12604.50, 1023.34, 3565.32, 12604.50 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 32.0, 11.0, 30.0, 1.0, 276.0, 3.178, 8
29, b-SLICE,   27, 36.00,        696, 0,-1608350.00,30.271,27, 25 23 ,28 30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 81.71%, 15.43%,  2.10%,  0.76%, 12723.42, 1021.14, 3570.16, 12723.42 , 19, 253, 117.82, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 51.0, 0.0, 66.0, 0.0, 285.0, 5.469, 10
30, b-SLICE,   29, 35.85,        896, 0,-1606431.00,30.271,26, 28 25 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.14%,  0.00%,  0.00%,  0.00%,  0.00%, 49.66%, 47.87%,  1.37%,  0.96%, 12636.73, 1021.85, 3574.68, 12639.65 , 19, 253, 117.82, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.50%,0.00%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 42.0, 0.0, 57.0, 1.0, 269.0, 5.084, 48
31, P-SLICE,   35, 31.74,       5440, 0,-1608302.00,28.000,21, 30 28 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.12%,  0.00%,  0.12%, 0.24%,  0.12%,  0.84%, 0.00%,  0.24%,  0.48%,  0.60%,  4.54%,  0.00%,  0.36%,  0.00%,  0.00%, 42.05%, 43.37%,  3.58%,  3.35%, 12496.96, 1028.47, 3573.96, 13545.53 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 99.44%,0.00%, 0.28%, 0.28%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.92%,0.00%, 0.54%, 0.54%, 0.00%, 0.00%, 0.00%, 0.00%, 5.41%, 81.08%,0.00%, 2.70%, 10.81%, 0.00%, 0.00%, 0.00%, 0.00%, 13.16%, 36.84%,0.00%, 30.26%, 19.74%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 39.0, 0.0, 35.0, 0.0, 222.0, 3.622, 14
32, B-SLICE,   33, 34.80,       1272, 0,-1609436.00,30.271,24, 30 28 ,35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.14%,  0.96%,  0.00%,  0.00%,  0.00%,  0.00%, 50.34%, 44.86%,  1.92%,  1.78%, 12644.98, 1018.82, 3596.38, 12733.47 , 19, 253, 117.81, 76, 150, 130.96, 91, 179, 129.24, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.33%,0.00%, 6.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 65.00%,0.00%, 15.00%, 20.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 39.0, 6.0, 40.0, 0.0, 250.0, 3.278, 32
33, b-SLICE,   31, 36.00,        712, 0,58.68,30.271,27, 30 28 ,33 35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 84.71%, 13.73%,  1.57%,  0.00%, 12643.65, 1021.68, 3593.52, 12643.65 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 26.0, 0.0, 31.0, 0.0, 281.0, 6.796, 67
34, b-SLICE,   32, 36.00,        688, 0,-1607156.00,30.271,27, 30 28 ,33 35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 84.71%, 13.73%,  1.57%,  0.00%, 12620.56, 1018.18, 3591.75, 12620.56 , 19, 253, 117.81, 76, 150, 130.96, 89, 179, 129.24, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 27.0, 0.0, 33.0, 0.0, 277.0, 6.627, 41
35, b-SLICE,   34, 36.00,       1136, 0,-1606673.00,30.271,26, 33 30 ,35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 52.12%, 45.34%,  1.41%,  1.13%, 12561.95, 1022.84, 3649.65, 12561.95 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 25.0, 0.0, 34.0, 0.0, 263.0, 5.333, 40
36, P-SLICE,   40, 32.18,       5032, 0,-1608767.00,28.000,21, 35 33 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.12%, 0.37%,  0.12%,  0.50%, 0.00%,  0.12%,  0.25%,  0.62%,  4.48%,  0.00%,  0.37%,  0.00%,  0.00%, 45.52%, 38.81%,  4.23%,  4.48%, 12521.21, 1028.98, 3582.56, 13315.17 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 99.73%,0.00%, 0.00%, 0.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.37%,0.00%, 0.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 2.50%, 85.00%,0.00%, 10.00%, 2.50%, 0.00%, 0.00%, 0.00%, 0.00%, 10.00%, 45.00%,0.00%, 31.25%, 13.75%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 24.0, 0.0, 38.0, 0.0, 223.0, 4.682, 84
37, B-SLICE,   38, 34.95,       1144, 0,-1606611.00,30.271,24, 35 33 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  1.15%,  0.00%,  0.00%,  0.00%,  0.00%, 54.31%, 40.66%,  2.16%,  1.72%, 12707.39, 1029.11, 3628.55, 12784.72 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 60.00%,0.00%, 25.00%, 15.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 26.0, 8.0, 34.0, 0.0, 245.0, 2.778, 8
38, b-SLICE,   36, 36.00,        712, 0,5.26,30.271,27, 35 33 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 83.33%, 15.12%,  1.55%,  0.00%, 12649.18, 1026.63, 3640.38, 12649.18 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 45.0, 10.0, 73.0, 1.0, 283.0, 2.807, 65
39, b-SLICE,   37, 36.00,        688, 0,-1607201.00,30.271,27, 35 33 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 83.33%, 15.12%,  1.55%,  0.00%, 12649.56, 1026.57, 3640.22, 12649.56 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 37.0, 2.0, 32.0, 0.0, 282.0, 4.569, 14
40, b-SLICE,   39, 36.00,        960, 0,-1606131.00,30.271,26, 38 35 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 56.30%, 41.04%,  1.48%,  1.19%, 12624.19, 1024.91, 3634.63, 12624.19 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 34.0, 0.0, 38.0, 0.0, 272.0, 5.758, 7
41, P-SLICE,   45, 31.34,       5024, 0,-1593712.00,28.000,21, 40 38 , -, 0.00%,  0.00%,  0.00%, 0.12%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.36%,  0.24%,  0.36%, 0.00%,  0.36%,  0.73%,  0.61%,  4.74%,  0.00%,  0.36%,  0.00%,  0.00%, 43.92%, 38.93%,  3.28%,  5.96%, 12273.92, 1042.62, 3484.10, 13040.99 , 17, 253, 117.84, 76, 150, 130.99, 90, 179, 129.26, 0.00%, 99.17%,0.00%, 0.00%, 0.83%, 0.00%, 0.00%, 0.00%, 0.00%, 0.30%, 97.88%,0.00%, 1.21%, 0.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 84.38%,0.00%, 9.38%, 6.25%, 0.00%, 0.00%, 0.00%, 0.00%, 8.33%, 51.04%,0.00%, 26.04%, 14.58%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 4.0, 0.0, 30.0, 0.0, 33.0, 0.0, 217.0, 5.098, 49
42, B-SLICE,   43, 34.95,       1192, 0,-1609113.00,30.271,24, 40 38 ,45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  1.01%,  0.00%,  0.00%,  0.00%,  0.00%, 54.31%, 40.66%,  2.16%,  1.87%, 12699.23, 1027.12, 3677.21, 12773.45 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 65.00%,0.00%, 20.00%, 15.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 25.0, 0.0, 31.0, 0.0, 248.0, 5.996, 31
43, b-SLICE,   41, 36.00,        808, 0,5.28,30.271,27, 40 38 ,43 45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 83.33%, 15.12%,  1.55%,  0.00%, 12647.18, 1029.51, 3684.36, 12647.18 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 30.0, 6.0, 39.0, 0.0, 285.0, 3.400, 5
44, b-SLICE,   42, 36.00,        792, 0,-1609113.00,30.271,27, 40 38 ,43 45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.19%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 84.02%, 14.23%,  1.56%,  0.00%, 12832.84, 1028.01, 3682.33, 12832.84 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.65%,0.00%, 1.35%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 30.0, 0.0, 34.0, 0.0, 285.0, 5.698, 43
45, b-SLICE,   44, 36.00,        872, 0,-1608173.00,30.271,26, 43 40 ,45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 56.05%, 40.71%,  2.06%,  1.18%, 12684.57, 1026.95, 3677.12, 12684.57 , 19, 253, 117.81, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 29.0, 0.0, 36.0, 0.0, 263.0, 3.902, 34
46, P-SLICE,   50, 31.29,       6080, 0,-1602173.00,28.000,21, 45 43 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.13%,  0.13%,  0.75%, 0.00%,  0.63%,  0.75%,  1.88%,  3.38%,  0.00%,  0.38%,  0.38%,  0.38%, 45.61%, 37.47%,  3.38%,  4.76%, 12510.45, 1029.36, 3617.07, 13580.17 , 18, 253, 117.83, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 98.64%,0.00%, 0.00%, 1.36%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.05%,0.00%, 0.65%, 1.30%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 66.67%,0.00%, 11.11%, 22.22%, 0.00%, 0.00%, 0.00%, 0.00%, 10.53%, 53.95%,0.00%, 23.68%, 11.84%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 25.0, 0.0, 31.0, 0.0, 214.0, 3.556, 15
47, B-SLICE,   48, 34.95,       1064, 0,-1601353.00,30.271,24, 45 43 ,50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.15%,  0.15%,  0.15%,  0.15%,  0.00%,  0.00%,  0.00%,  0.00%, 58.45%, 38.96%,  1.52%,  0.46%, 12628.85, 1024.22, 3611.11, 12639.62 , 17, 253, 117.83, 76, 150, 130.96, 90, 179, 129.24, 0.00%, 99.74%,0.00%, 0.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.61%,0.00%, 0.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 90.91%,0.00%, 9.09%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 26.0, 7.0, 30.0, 0.0, 243.0, 3.349, 5
48, b-SLICE,   46, 36.00,        840, 0,5.22,30.271,27, 45 43 ,48 50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.19%,  0.39%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 84.21%, 13.26%,  1.95%,  0.00%, 12541.10, 1031.05, 3572.00, 12541.10 , 18, 253, 117.84, 76, 150, 130.97, 90, 179, 129.24, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.55%,0.00%, 1.45%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 83.33%,0.00%, 16.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 36.0, 7.0, 51.0, 0.0, 282.0, 3.271, 13
