Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
24, b-SLICE,   22, 35.74,       1176, 0,-1624992.00,30.271,27, 20 18 ,23 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.19%,  0.19%,  0.77%,  1.16%,  0.00%,  0.00%,  0.00%,  0.00%, 84.01%,  8.67%,  3.08%,  1.93%, 14180.81, 1079.74, 4180.70, 14259.15 , 19, 253, 117.63, 76, 150, 130.98, 90, 179, 129.22, 0.00%, 99.77%,0.00%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.83%,0.00%, 2.17%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 80.00%,0.00%, 10.00%, 10.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 62.50%,0.00%, 31.25%, 6.25%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 36.0, 0.0, 33.0, 0.0, 423.0, 4.889, 12
25, b-SLICE,   24, 35.74,       1232, 0,-1625850.00,30.271,26, 23 20 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.35%,  0.18%,  0.71%,  0.00%,  0.35%,  0.71%,  0.00%, 74.43%, 17.99%,  2.47%,  2.82%, 14062.93, 1084.80, 4186.04, 14147.60 , 19, 253, 117.64, 76, 149, 130.99, 90, 179, 129.22, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.11%,0.00%, 0.94%, 0.94%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.74%,0.00%, 5.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 80.00%,0.00%, 20.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 34.0, 0.0, 48.0, 0.0, 406.0, 3.951, 5
26, P-SLICE,   30, 29.36,       9264, 0,-1612057.00,28.000,21, 25 23 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.26%,  0.00%, 0.39%,  0.00%,  0.13%, 1.03%,  0.26%,  2.45%, 0.00%,  2.06%,  0.64%,  2.70%,  9.78%,  0.00%,  0.39%,  0.00%,  0.77%, 50.58%, 16.47%,  4.76%,  7.34%, 13395.55, 1090.98, 3962.95, 14758.81 , 18, 253, 117.66, 76, 150, 131.02, 90, 179, 129.25, 0.00%, 96.09%,0.00%, 0.24%, 3.67%, 0.00%, 0.00%, 0.00%, 0.00%, 1.45%, 94.93%,0.00%, 0.00%, 3.62%, 0.00%, 0.00%, 0.00%, 0.00%, 6.45%, 59.68%,0.00%, 14.52%, 19.35%, 0.00%, 0.00%, 0.00%, 0.00%, 17.26%, 37.50%,0.00%, 29.17%, 16.07%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 39.0, 0.0, 56.0, 0.0, 236.0, 3.707, 15
27, B-SLICE,   28, 34.67,       2072, 0,-1628633.00,30.271,24, 25 23 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.50%,  2.00%,  3.50%,  0.00%,  0.50%,  0.00%,  0.00%, 70.50%, 15.50%,  1.67%,  5.83%, 14158.57, 1078.48, 4177.17, 14420.44 , 19, 253, 117.64, 76, 149, 130.98, 90, 179, 129.22, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.97%,0.00%, 2.02%, 1.01%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.45%,0.00%, 45.45%, 9.09%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 62.50%,0.00%, 30.36%, 7.14%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 6.0, 30.0, 18.0, 36.0, 5.0, 266.0, 1.820, 5
28, b-SLICE,   26, 35.81,       1112, 0,5.18,30.271,27, 25 23 ,28 30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.19%,  0.57%,  0.57%,  0.00%,  0.38%,  0.57%,  0.00%, 82.39%,  9.47%,  3.41%,  2.46%, 14134.94, 1078.90, 4186.51, 14170.08 , 19, 253, 117.64, 76, 149, 130.98, 90, 179, 129.22, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.11%,0.00%, 1.89%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.50%,0.00%, 8.33%, 4.17%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 81.25%,0.00%, 18.75%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 11.0, 33.0, 19.0, 40.0, 6.0, 308.0, 1.967, 0
29, b-SLICE,   27, 36.00,        680, 0,-1628633.00,30.271,27, 25 23 ,28 30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.20%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 88.62%, 11.18%,  0.00%,  0.00%, 14207.52, 1078.82, 4179.15, 14207.52 , 19, 253, 117.64, 76, 149, 130.98, 90, 179, 129.22, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.21%,0.00%, 1.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 2.0, 33.0, 19.0, 41.0, 4.0, 302.0, 2.193, 2
30, b-SLICE,   29, 35.80,       1184, 0,-1626940.00,30.271,26, 28 25 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.54%,  0.90%,  0.54%,  0.00%,  1.08%,  0.18%,  0.18%, 75.99%, 15.95%,  2.51%,  2.15%, 14175.79, 1080.44, 4178.28, 14221.02 , 19, 253, 117.64, 76, 149, 130.99, 90, 179, 129.22, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.94%,0.00%, 2.04%, 1.02%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 20.00%, 5.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 81.25%,0.00%, 12.50%, 6.25%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 38.0, 11.0, 56.0, 1.0, 286.0, 2.378, 3
31, P-SLICE,   35, 30.59,       9784, 0,-1621043.00,28.000,21, 30 28 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.13%, 0.13%,  0.00%,  0.13%, 1.32%,  0.66%,  1.59%, 0.00%,  2.51%,  0.93%,  2.51%, 10.19%,  0.00%,  0.26%,  0.79%,  0.93%, 51.85%, 16.40%,  2.65%,  7.01%, 13708.04, 1087.45, 4094.70, 15310.55 , 18, 253, 117.65, 76, 150, 130.99, 90, 179, 129.22, 0.00%, 95.38%,0.00%, 0.24%, 4.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.75%, 94.03%,0.00%, 0.75%, 4.48%, 0.00%, 0.00%, 0.00%, 0.00%, 4.26%, 55.32%,0.00%, 21.28%, 19.15%, 0.00%, 0.00%, 0.00%, 0.00%, 16.46%, 36.59%,0.00%, 31.10%, 15.85%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 30.0, 0.0, 41.0, 0.0, 228.0, 4.647, 47
32, B-SLICE,   33, 34.62,       1808, 0,-1620589.00,30.271,24, 30 28 ,35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.17%,  0.17%,  1.34%,  3.02%,  0.00%,  0.00%,  0.00%,  0.00%, 70.85%, 15.75%,  2.35%,  6.37%, 14082.36, 1084.36, 4089.81, 14289.07 , 18, 253, 117.65, 76, 150, 130.99, 90, 179, 129.22, 0.00%, 99.76%,0.00%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.95%,0.00%, 1.05%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 63.64%,0.00%, 22.73%, 13.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 67.86%,0.00%, 23.21%, 8.93%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 26.0, 4.0, 28.0, 0.0, 259.0, 4.484, 7
33, b-SLICE,   31, 35.61,       1496, 0,5.19,30.271,27, 30 28 ,33 35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.76%,  1.52%,  0.95%,  0.00%,  0.19%,  0.00%,  0.57%, 82.20%, 10.04%,  2.27%,  1.52%, 13997.52, 1080.02, 4043.76, 14182.87 , 18, 253, 117.67, 76, 149, 130.99, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.10%,0.00%, 3.45%, 3.45%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 60.00%,0.00%, 35.00%, 5.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 68.75%,0.00%, 12.50%, 18.75%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 29.0, 4.0, 30.0, 0.0, 303.0, 3.989, 17
34, b-SLICE,   32, 35.68,       1696, 0,-1617209.00,30.271,27, 30 28 ,33 35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.18%,  2.75%,  2.01%,  0.00%,  0.37%,  1.83%,  0.92%, 79.49%,  9.34%,  1.65%,  1.47%, 14072.97, 1079.20, 4073.60, 14235.66 , 18, 253, 117.66, 76, 150, 130.99, 90, 179, 129.22, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.15%,0.00%, 1.85%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 55.88%,0.00%, 35.29%, 8.82%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.17%,0.00%, 25.00%, 20.83%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 33.0, 0.0, 33.0, 0.0, 295.0, 4.831, 4
35, b-SLICE,   34, 36.00,        728, 0,-1620589.00,30.271,26, 33 30 ,35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.37%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 79.78%, 17.23%,  1.12%,  1.50%, 14028.22, 1083.64, 4097.32, 14028.22 , 18, 253, 117.65, 76, 150, 130.99, 90, 179, 129.22, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.87%,0.00%, 2.13%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 31.0, 0.0, 36.0, 1.0, 276.0, 2.431, 4
36, P-SLICE,   40, 30.36,       9336, 0,-1623580.00,28.000,21, 35 33 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.13%, 0.13%,  0.13%,  0.65%, 0.78%,  0.65%,  2.86%, 0.00%,  1.17%,  1.17%,  1.43%, 10.29%,  0.00%,  0.52%,  0.52%,  1.95%, 52.47%, 14.97%,  3.26%,  6.90%, 13789.50, 1091.97, 4120.18, 15370.52 , 19, 253, 117.64, 75, 149, 130.99, 89, 180, 129.22, 0.00%, 97.82%,0.00%, 0.24%, 1.94%, 0.00%, 0.00%, 0.00%, 0.00%, 0.78%, 92.25%,0.00%, 1.55%, 5.43%, 0.00%, 0.00%, 0.00%, 0.00%, 14.89%, 61.70%,0.00%, 19.15%, 4.26%, 0.00%, 0.00%, 0.00%, 0.00%, 18.33%, 37.78%,0.00%, 25.00%, 18.89%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 29.0, 0.0, 52.0, 0.0, 220.0, 3.287, 10
37, B-SLICE,   38, 34.55,       1968, 0,-1620681.00,30.271,24, 35 33 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.33%,  1.82%,  3.65%,  0.00%,  0.33%,  0.66%,  0.66%, 69.98%, 16.25%,  1.99%,  4.31%, 14119.02, 1080.72, 4132.40, 14330.06 , 19, 253, 117.64, 75, 150, 130.99, 89, 180, 129.22, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.04%,0.00%, 0.98%, 0.98%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 59.26%,0.00%, 25.93%, 14.81%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 57.69%,0.00%, 26.92%, 15.38%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 25.0, 16.0, 31.0, 1.0, 255.0, 2.804, 62
38, b-SLICE,   36, 35.55,       1768, 0,5.16,30.271,27, 35 33 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.37%,  0.19%,  2.23%,  1.86%,  0.00%,  0.00%,  0.56%,  1.30%, 80.82%,  8.57%,  2.79%,  1.30%, 14234.90, 1081.27, 4133.88, 14458.46 , 19, 253, 117.65, 75, 150, 130.99, 90, 180, 129.22, 0.00%, 99.54%,0.00%, 0.46%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.87%,0.00%, 2.13%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 60.00%,0.00%, 33.33%, 6.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 58.33%,0.00%, 25.00%, 16.67%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 5.0, 27.0, 11.0, 30.0, 1.0, 290.0, 2.753, 2
39, b-SLICE,   37, 35.33,       1808, 0,-1622909.00,30.271,27, 35 33 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.75%,  0.56%,  1.88%,  0.75%,  0.00%,  0.00%,  0.38%,  0.38%, 81.17%,  9.23%,  3.01%,  1.88%, 14361.77, 1079.43, 4150.38, 14621.12 , 19, 253, 117.64, 76, 150, 130.99, 90, 179, 129.22, 0.00%, 99.08%,0.00%, 0.23%, 0.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.23%,0.00%, 3.85%, 1.92%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 64.29%,0.00%, 32.14%, 3.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 18.75%, 6.25%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 33.0, 6.0, 36.0, 0.0, 291.0, 4.133, 7
40, b-SLICE,   39, 36.00,        736, 0,-1623580.00,30.271,26, 38 35 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.19%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 79.78%, 17.42%,  1.12%,  1.50%, 13774.83, 1088.01, 4128.62, 13774.83 , 19, 253, 117.64, 75, 149, 130.99, 89, 180, 129.22, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.94%,0.00%, 1.06%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 32.0, 0.0, 28.0, 0.0, 268.0, 4.296, 7
41, P-SLICE,   45, 28.89,      11904, 0,-1626033.00,28.000,21, 40 38 , -, 0.00%,  0.00%,  0.00%, 0.13%,  0.00%,  0.00%, 0.13%,  0.00%,  0.38%, 1.79%,  1.02%,  3.32%, 0.00%,  3.45%,  1.53%,  2.17%,  9.20%,  0.00%,  0.26%,  0.13%,  1.66%, 48.53%, 16.86%,  4.47%,  4.98%, 13807.71, 1084.76, 4132.64, 15731.16 , 18, 253, 117.64, 76, 149, 130.99, 89, 179, 129.22, 0.00%, 93.35%,0.00%, 0.49%, 6.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.68%, 91.16%,0.00%, 2.04%, 6.12%, 0.00%, 0.00%, 0.00%, 0.00%, 7.02%, 63.16%,0.00%, 12.28%, 17.54%, 0.00%, 0.00%, 0.00%, 0.00%, 27.91%, 30.23%,0.00%, 30.23%, 11.63%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 43.0, 0.0, 77.0, 0.0, 222.0, 3.331, 63
42, B-SLICE,   43, 34.68,       2344, 0,-1622414.00,30.271,24, 40 38 ,45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.49%,  2.29%,  2.78%,  0.00%,  0.82%,  0.65%,  1.14%, 68.63%, 16.34%,  2.94%,  3.92%, 14247.70, 1081.56, 4151.18, 14641.52 , 18, 253, 117.64, 76, 149, 130.98, 89, 179, 129.22, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.22%,0.00%, 1.85%, 0.93%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 61.11%,0.00%, 33.33%, 5.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 64.58%,0.00%, 20.83%, 14.58%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 2.0, 0.0, 39.0, 32.0, 26.0, 19.0, 247.0, 2.667, 8
43, b-SLICE,   41, 35.68,       1360, 0,5.16,30.271,27, 40 38 ,43 45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.56%,  0.56%,  2.59%,  0.00%,  0.56%,  0.00%,  0.00%, 80.19%, 10.37%,  2.59%,  2.59%, 14319.26, 1088.84, 4158.80, 14395.18 , 18, 253, 117.64, 75, 149, 130.98, 89, 180, 129.22, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.16%,0.00%, 3.23%, 1.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 82.35%,0.00%, 11.76%, 5.88%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 28.57%, 21.43%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 21.0, 18.0, 10.0, 31.0, 0.0, 286.0, 2.240, 1
44, b-SLICE,   42, 35.62,       1632, 0,-1623495.00,30.271,27, 40 38 ,43 45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.37%,  0.55%,  0.74%,  2.39%,  0.00%,  0.37%,  0.55%,  0.18%, 79.56%,  9.39%,  3.31%,  2.58%, 14437.39, 1085.00, 4145.30, 14609.78 , 18, 253, 117.63, 76, 149, 130.99, 89, 179, 129.22, 0.00%, 99.54%,0.00%, 0.46%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.64%,0.00%, 5.36%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 84.00%,0.00%, 16.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.57%,0.00%, 32.14%, 14.29%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 13.0, 22.0, 10.0, 31.0, 0.0, 283.0, 2.024, 0
45, b-SLICE,   44, 35.81,       1248, 0,-1623757.00,30.271,26, 43 40 ,45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.35%,  0.35%,  1.06%,  0.00%,  0.53%,  0.00%,  0.00%, 74.60%, 17.11%,  2.82%,  3.17%, 14309.15, 1090.31, 4160.96, 14416.02 , 18, 253, 117.63, 76, 149, 130.98, 89, 179, 129.22, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.04%,0.00%, 1.96%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 88.89%,0.00%, 11.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 26.0, 6.0, 37.0, 0.0, 265.0, 2.924, 11
46, P-SLICE,   50, 30.91,       9712, 0,-1626413.00,28.000,21, 45 43 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.26%,  0.13%,  0.38%, 1.41%,  0.51%,  2.18%, 0.00%,  0.90%,  1.15%,  1.79%, 10.64%,  0.00%,  0.00%,  0.26%,  0.51%, 51.67%, 16.28%,  3.59%,  8.33%, 13884.52, 1082.55, 4130.63, 15547.56 , 19, 253, 117.62, 76, 150, 130.98, 89, 179, 129.22, 0.00%, 98.29%,0.00%, 0.49%, 1.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.38%,0.00%, 0.74%, 5.88%, 0.00%, 0.00%, 0.00%, 0.00%, 12.00%, 60.00%,0.00%, 18.00%, 10.00%, 0.00%, 0.00%, 0.00%, 0.00%, 17.39%, 37.50%,0.00%, 28.80%, 16.30%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 26.0, 0.0, 35.0, 0.0, 213.0, 4.249, 9
47, B-SLICE,   48, 34.62,       2176, 0,-1627224.00,30.271,24, 45 43 ,50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.33%,  2.15%,  2.81%,  0.00%,  0.50%,  0.50%,  1.16%, 69.47%, 16.67%,  1.82%,  4.62%, 14218.74, 1084.17, 4161.23, 14528.64 , 18, 253, 117.63, 76, 150, 130.98, 89, 179, 129.22, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.11%,0.00%, 1.89%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.85%,0.00%, 33.33%, 14.81%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 67.31%,0.00%, 25.00%, 7.69%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 24.0, 5.0, 33.0, 0.0, 255.0, 4.036, 11
48, b-SLICE,   46, 36.00,        688, 0,59.40,30.271,27, 45 43 ,48 50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.20%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 87.15%, 12.65%,  0.00%,  0.00%, 13791.06, 1083.07, 4144.84, 13791.06 , 19, 253, 117.64, 76, 150, 130.99, 89, 179, 129.22, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.44%,0.00%, 1.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 40.0, 7.0, 47.0, 0.0, 289.0, 3.807, 22
