Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, 4x4, Inter 32x32, Inter 16x16, Skip 32x32, Skip 16x16, Merge 32x32, Merge 16x16, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
70, B-SLICE,   70, 33.31,      66992, 0,-4343633.00,30.271,14, 68 ,72 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.30%,  8.44%,  0.00%,  1.49%, 72.22%,  6.56%, 15375.00, 991.44, 1036.51, 22691.35 , 0, 255, 98.99, 83, 171, 138.86, 92, 203, 118.24, 0.00%, 86.51%,0.00%, 7.25%, 6.32%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.82%,0.00%, 29.33%, 21.85%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 135.0, 14.0, 63.0, 1.0, 788.0, 4.871, 365
71, b-SLICE,   69, 34.18,      38520, 0,4.09,29.741,16, 68 ,70 72 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.84%,  6.61%,  0.00%,  0.97%, 77.94%,  5.64%, 14998.72, 996.35, 1043.97, 17916.59 , 0, 255, 98.94, 81, 171, 138.85, 92, 205, 118.24, 0.00%, 89.86%,0.00%, 3.74%, 6.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 24.75%, 25.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 133.0, 14.0, 45.0, 4.0, 804.0, 4.689, 175
72, b-SLICE,   71, 34.09,      39304, 0,-4319469.00,29.741,15, 70 ,72 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.34%,  6.68%,  0.00%,  0.83%, 78.96%,  6.18%, 14908.75, 985.41, 1010.92, 17955.36 , 0, 255, 99.04, 84, 171, 138.87, 89, 203, 118.26, 0.00%, 91.60%,0.00%, 3.10%, 5.46%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.21%,0.00%, 25.97%, 22.82%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 135.0, 8.0, 44.0, 0.0, 796.0, 5.133, 61
73, P-SLICE,   76, 32.26,     189472, 0,-4317958.00,28.000,11, 72 , -, 3.02%,  5.02%,  6.33%, 1.44%,  0.91%,  2.51%, 0.00%,  7.87%, 23.91%,  0.00%,  1.89%, 40.51%,  6.59%, 16517.47, 1039.73, 1008.52, 35899.46 , 0, 255, 99.07, 84, 171, 138.85, 89, 204, 118.13, 22.91%, 64.63%,0.00%, 5.12%, 7.47%, 0.00%, 0.00%, 0.00%, 0.00%, 12.97%, 22.80%,0.00%, 23.08%, 41.15%, 0.00%, 0.00%, 0.00%, 0.00%, 116.0, 0.0, 19.0, 0.0, 109.0, 0.0, 413.0, 8.268, 818
74, B-SLICE,   74, 33.41,      71616, 0,-4391948.00,30.271,14, 72 ,76 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.21%,  9.79%,  0.00%,  1.18%, 68.62%,  7.20%, 15843.14, 1014.34, 1060.14, 23013.02 , 0, 255, 99.06, 83, 171, 138.86, 92, 203, 118.15, 0.00%, 83.90%,0.00%, 7.40%, 8.77%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.13%,0.00%, 30.28%, 23.59%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 133.0, 12.0, 69.0, 0.0, 776.0, 5.084, 158
75, b-SLICE,   73, 33.99,      37416, 0,3.93,29.741,16, 72 ,74 76 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.25%,  5.49%,  0.00%,  1.36%, 81.12%,  3.78%, 14902.26, 966.73, 1018.87, 17911.53 , 0, 255, 99.07, 83, 171, 138.87, 90, 204, 118.25, 0.00%, 90.76%,0.00%, 3.48%, 5.77%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.40%,0.00%, 26.92%, 24.68%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 129.0, 12.0, 55.0, 2.0, 792.0, 4.875, 125
76, b-SLICE,   75, 34.05,      34928, 0,-4314407.00,29.741,15, 74 ,76 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.77%,  5.54%,  0.00%,  0.78%, 80.48%,  5.44%, 14749.21, 1013.52, 1005.32, 17618.77 , 0, 255, 99.13, 83, 171, 138.89, 91, 204, 118.17, 0.00%, 91.17%,0.00%, 3.11%, 5.72%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.87%,0.00%, 22.41%, 24.71%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 131.0, 6.0, 38.0, 1.0, 785.0, 5.466, 395
77, P-SLICE,   80, 32.59,     185168, 0,-4339046.00,28.000,11, 76 , -, 2.74%,  4.65%,  5.18%, 0.89%,  0.99%,  2.52%, 0.00%,  5.86%, 22.72%,  0.00%,  1.64%, 44.94%,  7.87%, 16648.94, 1044.61, 1017.32, 36956.25 , 0, 255, 99.09, 82, 171, 138.82, 91, 204, 118.09, 19.87%, 70.87%,0.00%, 3.78%, 5.48%, 0.00%, 0.00%, 0.00%, 0.00%, 12.05%, 26.01%,0.00%, 25.35%, 36.81%, 0.00%, 0.00%, 0.00%, 0.00%, 113.0, 0.0, 18.0, 0.0, 103.0, 0.0, 302.0, 7.671, 499
78, B-SLICE,   78, 33.13,      72432, 0,-4312976.00,30.271,14, 76 ,80 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.71%,  9.95%,  0.00%,  1.31%, 70.12%,  6.91%, 15393.70, 1007.09, 997.80, 23220.76 , 0, 255, 99.10, 84, 171, 138.87, 90, 202, 118.14, 0.00%, 85.75%,0.00%, 7.73%, 6.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.25%,0.00%, 33.27%, 21.48%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 144.0, 14.0, 76.0, 0.0, 669.0, 5.356, 181
79, b-SLICE,   77, 34.16,      35456, 0,4.03,29.741,16, 76 ,78 80 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.70%,  5.61%,  0.00%,  1.09%, 80.29%,  4.32%, 14585.49, 998.34, 988.97, 17583.00 , 0, 253, 99.13, 83, 171, 138.89, 91, 205, 118.16, 0.00%, 90.21%,0.00%, 3.59%, 6.19%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.07%,0.00%, 26.23%, 24.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 142.0, 13.0, 49.0, 2.0, 681.0, 4.953, 137
80, b-SLICE,   79, 33.81,      43760, 0,-4280690.00,29.741,15, 78 ,80 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.96%,  7.50%,  0.00%,  1.63%, 77.11%,  4.81%, 15100.87, 1004.95, 971.26, 19058.69 , 0, 255, 99.14, 83, 171, 138.87, 91, 203, 118.14, 0.00%, 89.58%,0.00%, 4.92%, 5.54%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.19%,0.00%, 28.10%, 25.71%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 142.0, 7.0, 46.0, 0.0, 675.0, 5.705, 210
81, P-SLICE,   84, 31.89,     183904, 0,-4307304.00,28.000,11, 80 , -, 2.47%,  3.70%,  4.48%, 1.21%,  0.64%,  1.88%, 0.00%,  6.11%, 24.51%,  0.00%,  1.02%, 46.45%,  7.54%, 16556.79, 1029.84, 1003.69, 34349.41 , 0, 255, 99.00, 83, 171, 138.84, 91, 204, 118.12, 16.92%, 73.46%,0.00%, 4.52%, 5.20%, 0.00%, 0.00%, 0.00%, 0.00%, 10.13%, 23.25%,0.00%, 24.49%, 42.13%, 0.00%, 0.00%, 0.00%, 0.00%, 124.0, 0.0, 18.0, 0.0, 76.0, 0.0, 310.0, 9.054, 616
82, B-SLICE,   82, 32.96,      57312, 0,-4304817.00,30.271,14, 80 ,84 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.92%,  7.56%,  0.00%,  1.16%, 74.55%,  5.81%, 15083.72, 999.42, 987.24, 20483.12 , 0, 253, 99.09, 84, 171, 138.87, 91, 204, 118.14, 0.00%, 87.27%,0.00%, 6.83%, 6.02%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.95%,0.00%, 27.27%, 24.77%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 464.0, 5.0, 53.0, 0.0, 888.0, 7.813, 468
83, b-SLICE,   81, 34.00,      33040, 0,4.15,29.741,16, 80 ,82 84 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.23%,  4.09%,  0.00%,  0.76%, 81.30%,  3.61%, 14834.99, 1003.39, 1014.94, 17234.10 , 0, 253, 99.14, 81, 171, 138.87, 91, 205, 118.14, 0.00%, 88.87%,0.00%, 3.12%, 8.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.64%,0.00%, 21.72%, 26.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 463.0, 3.0, 44.0, 0.0, 904.0, 8.023, 436
84, b-SLICE,   83, 33.96,      34016, 0,-4253180.00,29.741,15, 82 ,84 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.78%,  5.19%,  0.00%,  0.98%, 79.96%,  5.09%, 14466.76, 996.20, 959.40, 16958.89 , 0, 255, 99.11, 85, 171, 138.89, 91, 205, 118.16, 0.00%, 90.10%,0.00%, 3.27%, 6.66%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.92%,0.00%, 21.69%, 24.40%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 465.0, 0.0, 42.0, 0.0, 895.0, 9.230, 521
85, P-SLICE,   88, 32.30,     189440, 0,-4301646.00,28.000,11, 84 , -, 2.47%,  3.78%,  5.56%, 0.77%,  0.61%,  1.94%, 0.00%,  6.70%, 24.61%,  0.00%,  1.97%, 43.92%,  7.66%, 16449.67, 1012.81, 979.27, 36104.46 , 0, 255, 98.99, 81, 171, 138.86, 91, 206, 118.16, 18.98%, 70.33%,0.00%, 5.17%, 5.60%, 0.00%, 0.00%, 0.00%, 0.00%, 8.85%, 25.64%,0.00%, 25.14%, 40.30%, 0.00%, 0.00%, 0.00%, 0.00%, 446.0, 0.0, 18.0, 0.0, 99.0, 0.0, 642.0, 9.103, 740
86, B-SLICE,   86, 33.05,      62984, 0,-4284689.00,30.271,14, 84 ,88 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.18%,  7.91%,  0.00%,  1.52%, 71.77%,  7.62%, 15068.06, 982.96, 968.86, 21218.52 , 0, 255, 99.03, 84, 171, 138.89, 91, 205, 118.17, 0.00%, 86.51%,0.00%, 7.47%, 6.06%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.60%,0.00%, 25.19%, 21.21%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 244.0, 8.0, 62.0, 0.0, 997.0, 7.154, 255
87, b-SLICE,   85, 33.96,      37080, 0,4.01,29.741,16, 84 ,86 88 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.45%,  6.15%,  0.00%,  1.40%, 77.45%,  5.54%, 14612.30, 988.25, 987.04, 17211.08 , 0, 255, 99.02, 83, 171, 138.89, 91, 204, 118.16, 0.00%, 89.20%,0.00%, 4.44%, 6.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.06%,0.00%, 22.70%, 24.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 241.0, 5.0, 52.0, 0.0, 1012.0, 6.239, 140
88, b-SLICE,   87, 33.94,      35240, 0,-4242801.00,29.741,15, 86 ,88 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.91%,  5.19%,  0.00%,  0.84%, 79.97%,  6.09%, 14553.69, 976.03, 942.44, 17297.55 , 0, 255, 99.08, 84, 171, 138.91, 89, 203, 118.20, 0.00%, 91.01%,0.00%, 3.07%, 5.96%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 57.22%,0.00%, 19.72%, 23.06%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 244.0, 0.0, 44.0, 0.0, 1005.0, 6.659, 484
89, P-SLICE,   92, 32.41,     182248, 0,-4311459.00,28.000,11, 88 , -, 2.52%,  4.63%,  4.98%, 0.75%,  0.54%,  2.57%, 0.00%,  6.53%, 24.07%,  0.00%,  1.95%, 44.39%,  7.07%, 16499.01, 1010.11, 984.92, 34514.26 , 0, 255, 98.94, 83, 171, 138.81, 90, 204, 118.14, 19.36%, 70.38%,0.00%, 5.17%, 5.26%, 0.00%, 0.00%, 0.00%, 0.00%, 10.46%, 24.40%,0.00%, 25.64%, 39.58%, 0.00%, 0.00%, 0.00%, 0.00%, 225.0, 0.0, 19.0, 0.0, 97.0, 0.0, 743.0, 8.935, 666
90, B-SLICE,   90, 33.19,      60936, 0,-4278948.00,30.271,14, 88 ,92 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.67%,  8.19%,  0.00%,  1.44%, 73.87%,  5.83%, 14718.91, 972.27, 955.84, 20982.61 , 0, 255, 99.06, 83, 171, 138.88, 91, 203, 118.19, 0.00%, 87.59%,0.00%, 6.23%, 6.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.03%,0.00%, 32.20%, 20.76%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 242.0, 8.0, 61.0, 0.0, 1108.0, 6.392, 293
91, b-SLICE,   89, 33.87,      34560, 0,4.07,29.741,16, 88 ,90 92 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.75%,  6.01%,  0.00%,  1.15%, 79.50%,  4.59%, 14486.06, 974.66, 964.01, 17037.99 , 0, 255, 99.02, 84, 171, 138.89, 89, 203, 118.20, 0.00%, 90.17%,0.00%, 3.42%, 6.53%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.85%,0.00%, 24.71%, 26.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 240.0, 6.0, 48.0, 0.0, 1123.0, 5.214, 128
92, b-SLICE,   91, 34.00,      34680, 0,-4260728.00,29.741,15, 90 ,92 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.33%,  5.52%,  0.00%,  0.77%, 79.82%,  6.56%, 14372.34, 974.23, 957.67, 17304.38 , 0, 255, 99.08, 83, 171, 138.87, 91, 204, 118.19, 0.00%, 91.72%,0.00%, 3.37%, 5.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 57.03%,0.00%, 19.27%, 23.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 241.0, 0.0, 43.0, 0.0, 1114.0, 7.457, 274
93, P-SLICE,   96, 32.42,     185232, 0,-4296927.00,28.000,11, 92 , -, 2.07%,  4.91%,  5.07%, 1.06%,  0.80%,  2.66%, 0.00%,  6.29%, 23.67%,  0.00%,  1.65%, 43.93%,  7.89%, 16485.20, 992.34, 978.43, 35170.26 , 0, 253, 99.03, 83, 171, 138.84, 91, 205, 118.17, 19.45%, 70.39%,0.00%, 4.41%, 5.74%, 0.00%, 0.00%, 0.00%, 0.00%, 11.98%, 25.16%,0.00%, 23.33%, 39.46%, 0.00%, 0.00%, 0.00%, 0.00%, 222.0, 0.0, 19.0, 0.0, 92.0, 0.0, 519.0, 9.011, 593
94, B-SLICE,   94, 33.30,      63248, 0,-4286130.00,30.271,14, 92 ,96 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.06%,  9.46%,  0.00%,  1.30%, 73.03%,  5.15%, 14926.00, 961.80, 958.62, 21710.38 , 0, 255, 99.05, 83, 171, 138.86, 91, 203, 118.19, 0.00%, 86.95%,0.00%, 7.13%, 6.07%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 40.57%,0.00%, 37.91%, 21.52%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 245.0, 7.0, 55.0, 0.0, 1211.0, 6.462, 488
95, b-SLICE,   93, 33.86,      35736, 0,4.16,29.741,16, 92 ,94 96 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.52%,  5.54%,  0.00%,  0.65%, 81.35%,  3.94%, 14845.01, 961.56, 966.59, 17938.72 , 0, 255, 99.01, 84, 171, 138.86, 89, 204, 118.19, 0.00%, 90.49%,0.00%, 3.70%, 5.80%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.27%,0.00%, 31.76%, 22.97%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 244.0, 5.0, 48.0, 0.0, 1223.0, 6.377, 369
96, b-SLICE,   95, 34.08,      35416, 0,-4245284.00,29.741,15, 94 ,96 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.87%,  5.76%,  0.00%,  0.64%, 79.40%,  6.33%, 14398.70, 951.75, 953.76, 17398.09 , 0, 255, 99.11, 83, 171, 138.88, 91, 204, 118.22, 0.00%, 90.97%,0.00%, 2.47%, 6.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.74%,0.00%, 19.47%, 25.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 244.0, 0.0, 43.0, 0.0, 1216.0, 7.953, 464
97, P-SLICE,  100, 32.14,     184616, 0,-4236457.00,28.000,11, 96 , -, 3.12%,  6.46%,  7.91%, 1.08%,  0.83%,  2.53%, 0.00%,  7.48%, 23.46%,  0.00%,  1.45%, 38.55%,  7.13%, 16330.26, 963.83, 960.38, 34260.40 , 0, 253, 99.05, 81, 171, 138.69, 91, 206, 118.22, 27.65%, 60.66%,0.00%, 4.25%, 7.57%, 0.00%, 0.00%, 0.00%, 0.00%, 12.17%, 23.53%,0.00%, 19.62%, 44.69%, 0.00%, 0.00%, 0.00%, 0.00%, 227.0, 0.0, 18.0, 0.0, 77.0, 0.0, 521.0, 9.080, 722
98, B-SLICE,   98, 33.14,      70592, 0,-4315372.00,30.271,14, 96 ,100 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.37%,  9.22%,  0.00%,  1.46%, 70.14%,  5.81%, 15568.26, 937.05, 981.79, 23073.37 , 0, 255, 99.12, 84, 171, 138.71, 90, 204, 118.23, 0.00%, 84.00%,0.00%, 7.30%, 8.78%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.09%,0.00%, 31.30%, 24.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 472.0, 5.0, 57.0, 0.0, 1217.0, 6.843, 463
99, b-SLICE,   97, 34.04,      35840, 0,3.90,29.741,16, 96 ,98 100 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.26%,  5.67%,  0.00%,  0.92%, 81.60%,  4.55%, 14550.76, 948.34, 951.28, 17625.84 , 0, 255, 99.10, 82, 171, 138.87, 91, 204, 118.23, 0.00%, 91.83%,0.00%, 2.80%, 5.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.09%,0.00%, 27.44%, 23.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 472.0, 4.0, 56.0, 0.0, 1231.0, 7.316, 397
100, b-SLICE,   99, 33.74,      37600, 0,-4250645.00,29.741,15, 98 ,100 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.30%,  6.99%,  0.00%,  0.94%, 77.84%,  4.92%, 15180.44, 939.66, 949.81, 17942.37 , 0, 255, 99.10, 85, 171, 138.73, 91, 205, 118.24, 0.00%, 89.46%,0.00%, 4.09%, 6.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.57%,0.00%, 28.12%, 26.30%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 473.0, 0.0, 52.0, 0.0, 1224.0, 8.690, 594
101, P-SLICE,  104, 32.49,     186200, 0,-4239905.00,28.000,11, 100 , -, 3.31%,  4.80%,  6.36%, 1.19%,  0.65%,  2.07%, 0.00%,  6.28%, 23.04%,  0.00%,  1.29%, 42.93%,  8.08%, 16209.65, 959.65, 965.08, 35002.28 , 0, 255, 98.96, 83, 171, 138.65, 91, 205, 118.18, 22.83%, 67.35%,0.00%, 4.68%, 5.23%, 0.00%, 0.00%, 0.00%, 0.00%, 10.81%, 25.88%,0.00%, 23.64%, 39.97%, 0.00%, 0.00%, 0.00%, 0.00%, 454.0, 0.0, 18.0, 0.0, 90.0, 0.0, 752.0, 9.077, 733
102, B-SLICE,  102, 32.94,      75248, 0,-4246647.00,30.271,14, 100 ,104 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.31%, 10.34%,  0.00%,  1.29%, 68.64%,  5.43%, 15167.18, 929.26, 950.05, 22901.40 , 0, 255, 99.05, 84, 171, 138.70, 91, 205, 118.23, 0.00%, 82.73%,0.00%, 9.51%, 7.83%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 39.39%,0.00%, 39.39%, 21.21%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 243.0, 7.0, 64.0, 0.0, 1218.0, 6.942, 309
103, b-SLICE,  101, 33.97,      39128, 0,3.75,29.741,16, 100 ,102 104 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.25%,  5.96%,  0.00%,  0.85%, 79.37%,  4.57%, 14428.74, 922.81, 934.36, 17612.77 , 0, 255, 99.09, 83, 171, 138.72, 91, 205, 118.25, 0.00%, 89.91%,0.00%, 4.58%, 5.93%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.62%,0.00%, 28.27%, 24.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 242.0, 4.0, 43.0, 0.0, 1232.0, 7.291, 430
104, b-SLICE,  103, 33.40,      48040, 0,-4225743.00,29.741,15, 102 ,104 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.57%,  7.67%,  0.00%,  1.07%, 76.10%,  4.60%, 14851.12, 918.59, 920.86, 19040.78 , 0, 255, 99.08, 84, 171, 138.71, 89, 205, 118.24, 0.00%, 87.86%,0.00%, 6.77%, 5.49%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.71%,0.00%, 38.69%, 19.10%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 243.0, 0.0, 48.0, 0.0, 1225.0, 7.796, 564
105, P-SLICE,  108, 32.39,     181528, 0,-4247549.00,28.000,11, 104 , -, 2.39%,  4.25%,  5.32%, 0.93%,  0.66%,  2.11%, 0.00%,  6.94%, 22.50%,  0.00%,  2.09%, 46.53%,  6.28%, 16236.13, 937.81, 963.73, 33876.53 , 0, 255, 98.84, 84, 171, 138.68, 89, 203, 118.19, 18.37%, 70.97%,0.00%, 4.93%, 5.73%, 0.00%, 0.00%, 0.00%, 0.00%, 10.73%, 24.24%,0.00%, 26.15%, 39.03%, 0.00%, 0.00%, 0.00%, 0.00%, 225.0, 0.0, 19.0, 0.0, 82.0, 0.0, 750.0, 9.147, 734
106, B-SLICE,  106, 33.27,      63032, 0,-4219975.00,30.271,14, 104 ,108 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.96%,  8.95%,  0.00%,  1.01%, 72.35%,  5.72%, 14678.62, 915.60, 939.67, 20683.17 , 0, 255, 98.92, 84, 171, 138.70, 91, 205, 118.22, 0.00%, 85.78%,0.00%, 7.13%, 7.13%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.92%,0.00%, 32.08%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 461.0, 4.0, 56.0, 0.0, 1438.0, 7.687, 553
107, b-SLICE,  105, 33.91,      36504, 0,3.95,29.741,16, 104 ,106 108 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.68%,  5.54%,  0.00%,  1.03%, 80.07%,  3.69%, 14325.07, 914.86, 947.94, 17203.38 , 0, 255, 98.97, 81, 171, 138.70, 91, 206, 118.22, 0.00%, 89.21%,0.00%, 3.94%, 6.89%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.00%,0.00%, 28.00%, 26.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 461.0, 4.0, 51.0, 0.0, 1451.0, 8.427, 492
108, b-SLICE,  107, 33.72,      37136, 0,-4184562.00,29.741,15, 106 ,108 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.11%,  5.70%,  0.00%,  1.32%, 79.01%,  4.86%, 14123.48, 904.58, 917.85, 16707.23 , 0, 255, 98.94, 83, 171, 138.73, 91, 204, 118.23, 0.00%, 89.84%,0.00%, 3.21%, 7.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.99%,0.00%, 25.57%, 22.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 461.0, 0.0, 43.0, 0.0, 1446.0, 9.297, 456
109, P-SLICE,  112, 32.67,     188944, 0,-4219285.00,28.000,11, 108 , -, 2.70%,  5.31%,  6.14%, 1.07%,  0.72%,  2.80%, 0.00%,  6.73%, 24.18%,  0.00%,  1.73%, 41.87%,  6.75%, 16383.44, 920.76, 965.74, 34320.30 , 0, 255, 98.62, 84, 171, 138.69, 89, 204, 118.22, 22.58%, 66.84%,0.00%, 5.68%, 5.08%, 0.00%, 0.00%, 0.00%, 0.00%, 12.33%, 22.80%,0.00%, 26.16%, 38.78%, 0.00%, 0.00%, 0.00%, 0.00%, 443.0, 0.0, 20.0, 0.0, 99.0, 0.0, 741.0, 9.018, 654
110, B-SLICE,  110, 32.90,      62648, 0,-4200072.00,30.271,14, 108 ,112 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.66%,  8.40%,  0.00%,  0.69%, 73.58%,  5.67%, 14556.39, 894.26, 926.67, 20711.95 , 0, 255, 98.71, 83, 171, 138.72, 91, 203, 118.24, 0.00%, 86.42%,0.00%, 6.52%, 7.21%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.27%,0.00%, 34.75%, 22.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 139.0, 9.0, 66.0, 0.0, 1333.0, 5.862, 265
