Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, 4x4, Inter 32x32, Inter 16x16, Skip 32x32, Skip 16x16, Merge 32x32, Merge 16x16, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
39, b-SLICE,   37, 34.04,      32760, 0,3.98,29.741,16, 36 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.33%,  6.09%,  0.00%,  0.63%, 78.22%,  6.73%, 13573.43, 848.33, 914.47, 16295.19 , 0, 253, 95.76, 87, 170, 138.45, 92, 199, 118.58, 0.00%, 90.47%,0.00%, 3.36%, 6.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.70%,0.00%, 22.03%, 23.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 469.0, 10.0, 52.0, 2.0, 919.0, 4.989, 141
40, b-SLICE,   39, 33.66,      34032, 0,-4097421.00,29.741,15, 38 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.65%,  5.48%,  0.00%,  0.84%, 79.26%,  6.78%, 13636.57, 845.28, 890.24, 16493.15 , 3, 252, 95.88, 87, 170, 138.47, 92, 196, 118.60, 0.00%, 91.20%,0.00%, 2.70%, 6.14%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 58.16%,0.00%, 21.43%, 20.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 470.0, 4.0, 49.0, 0.0, 911.0, 6.066, 450
41, P-SLICE,   44, 32.04,     186024, 0,-4173127.00,28.000,11, 40 , -, 2.51%,  5.56%,  6.57%, 0.98%,  0.87%,  2.58%, 0.00%,  6.38%, 23.76%,  0.00%,  1.90%, 40.59%,  8.31%, 16022.33, 884.27, 949.63, 34791.74 , 1, 255, 96.07, 87, 170, 138.43, 92, 199, 118.60, 23.89%, 65.73%,0.00%, 4.99%, 5.42%, 0.00%, 0.00%, 0.00%, 0.00%, 11.55%, 26.60%,0.00%, 21.99%, 39.93%, 0.00%, 0.00%, 0.00%, 0.00%, 452.0, 0.0, 19.0, 0.0, 123.0, 0.0, 641.0, 8.016, 509
42, B-SLICE,   42, 33.15,      63976, 0,-4150272.00,30.271,14, 40 ,44 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.25%,  9.62%,  0.00%,  0.83%, 70.80%,  7.50%, 14308.77, 847.04, 924.39, 22718.93 , 3, 255, 96.09, 87, 170, 138.46, 92, 195, 118.61, 0.00%, 86.32%,0.00%, 6.53%, 7.19%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.43%,0.00%, 27.14%, 26.43%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 149.0, 14.0, 60.0, 6.0, 912.0, 4.849, 295
43, b-SLICE,   41, 33.90,      39872, 0,3.89,29.741,16, 40 ,42 44 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.61%,  6.13%,  0.00%,  0.94%, 77.65%,  5.66%, 14092.73, 846.79, 938.95, 17496.62 , 0, 255, 95.97, 87, 170, 138.46, 92, 197, 118.61, 0.00%, 89.02%,0.00%, 3.81%, 7.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.84%,0.00%, 26.05%, 22.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 3.0, 145.0, 14.0, 50.0, 4.0, 925.0, 4.472, 238
44, b-SLICE,   43, 33.95,      33784, 0,-4116289.00,29.741,15, 42 ,44 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.09%,  5.42%,  0.00%,  0.83%, 79.34%,  7.32%, 13831.24, 850.96, 891.73, 17123.72 , 1, 255, 96.15, 88, 169, 138.47, 92, 195, 118.63, 0.00%, 91.86%,0.00%, 2.20%, 6.02%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 60.05%,0.00%, 19.36%, 20.59%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 148.0, 11.0, 34.0, 5.0, 917.0, 4.870, 62
45, P-SLICE,   48, 32.19,     178344, 0,-4173057.00,28.000,11, 44 , -, 2.90%,  4.85%,  5.44%, 0.91%,  0.72%,  2.23%, 0.00%,  7.35%, 23.04%,  0.00%,  1.77%, 42.67%,  8.13%, 16258.48, 893.03, 949.66, 34129.43 , 0, 255, 96.06, 87, 169, 138.39, 92, 199, 118.58, 20.88%, 67.55%,0.00%, 4.51%, 7.15%, 0.00%, 0.00%, 0.00%, 0.00%, 10.52%, 26.95%,0.00%, 21.40%, 41.27%, 0.00%, 0.00%, 0.00%, 0.00%, 130.0, 0.0, 18.0, 0.0, 90.0, 0.0, 651.0, 8.338, 616
46, B-SLICE,   46, 32.94,      61216, 0,-4144324.00,30.271,14, 44 ,48 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.29%,  8.99%,  0.00%,  0.35%, 70.54%,  8.83%, 14519.94, 851.44, 932.27, 21808.39 , 0, 255, 96.14, 87, 170, 138.44, 92, 196, 118.63, 0.00%, 86.24%,0.00%, 7.33%, 6.51%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.53%,0.00%, 23.77%, 25.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 474.0, 6.0, 57.0, 0.0, 1243.0, 5.877, 319
47, b-SLICE,   45, 33.59,      34984, 0,3.94,29.741,16, 44 ,46 48 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.86%,  5.94%,  0.00%,  0.71%, 78.39%,  5.10%, 14034.72, 849.46, 934.50, 17345.25 , 3, 255, 96.16, 87, 169, 138.45, 92, 201, 118.63, 0.00%, 88.88%,0.00%, 3.53%, 7.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.43%,0.00%, 22.41%, 28.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 474.0, 7.0, 58.0, 0.0, 1257.0, 6.386, 254
48, b-SLICE,   47, 33.85,      35720, 0,-4112140.00,29.741,15, 46 ,48 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.33%,  6.49%,  0.00%,  1.21%, 76.34%,  7.64%, 13915.76, 858.21, 900.54, 17209.68 , 0, 255, 96.14, 88, 169, 138.43, 92, 198, 118.62, 0.00%, 90.20%,0.00%, 2.92%, 6.96%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 57.69%,0.00%, 18.80%, 23.50%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 475.0, 1.0, 43.0, 0.0, 1249.0, 6.997, 644
49, P-SLICE,   52, 31.45,     184312, 0,-4125092.00,28.000,11, 48 , -, 2.49%,  4.80%,  6.24%, 0.59%,  1.02%,  2.20%, 0.00%,  9.08%, 23.29%,  0.00%,  1.53%, 40.51%,  8.25%, 15925.28, 919.98, 934.96, 33376.48 , 1, 253, 95.88, 88, 169, 138.42, 92, 200, 118.57, 21.50%, 64.11%,0.00%, 6.05%, 8.39%, 0.00%, 0.00%, 0.00%, 0.00%, 10.32%, 26.53%,0.00%, 21.29%, 41.86%, 0.00%, 0.00%, 0.00%, 0.00%, 457.0, 0.0, 21.0, 0.0, 113.0, 0.0, 659.0, 8.651, 583
50, B-SLICE,   50, 32.68,      69368, 0,-4208606.00,30.271,14, 48 ,52 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.47%,  8.53%,  0.00%,  1.45%, 69.48%,  7.07%, 15014.01, 887.64, 961.62, 22230.46 , 1, 255, 95.95, 88, 169, 138.42, 92, 197, 118.58, 0.00%, 83.83%,0.00%, 7.27%, 9.02%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 26.14%, 23.86%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 250.0, 15.0, 66.0, 1.0, 1360.0, 5.609, 80
51, b-SLICE,   49, 34.06,      33384, 0,4.02,29.741,16, 48 ,50 52 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.27%,  6.23%,  0.00%,  0.74%, 80.00%,  5.76%, 14120.84, 851.77, 923.43, 17396.06 , 1, 255, 96.11, 88, 169, 138.45, 92, 198, 118.64, 0.00%, 91.72%,0.00%, 2.35%, 6.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.05%,0.00%, 24.21%, 24.74%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 249.0, 11.0, 52.0, 0.0, 1372.0, 4.612, 119
52, b-SLICE,   51, 33.80,      36720, 0,-4151984.00,29.741,15, 50 ,52 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.22%,  6.10%,  0.00%,  1.06%, 76.85%,  6.77%, 14070.62, 889.10, 912.20, 17350.06 , 0, 255, 95.97, 87, 170, 138.44, 92, 198, 118.60, 0.00%, 89.31%,0.00%, 3.60%, 7.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 56.19%,0.00%, 19.52%, 24.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 250.0, 6.0, 48.0, 1.0, 1366.0, 5.139, 168
53, P-SLICE,   56, 31.99,     194584, 0,-4139604.00,28.000,11, 52 , -, 2.84%,  5.24%,  5.85%, 0.77%,  1.04%,  2.53%, 0.00%,  6.57%, 23.68%,  0.00%,  1.57%, 41.87%,  8.05%, 16060.90, 922.00, 952.01, 35132.04 , 0, 253, 95.66, 87, 170, 138.45, 92, 199, 118.58, 22.44%, 67.07%,0.00%, 4.54%, 6.04%, 0.00%, 0.00%, 0.00%, 0.00%, 11.52%, 25.58%,0.00%, 23.82%, 39.15%, 0.00%, 0.00%, 0.00%, 0.00%, 231.0, 0.0, 18.0, 0.0, 93.0, 0.0, 758.0, 8.573, 520
54, B-SLICE,   54, 33.03,      74816, 0,-4137492.00,30.271,14, 52 ,56 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.73%, 11.08%,  0.00%,  1.67%, 66.57%,  6.94%, 14470.13, 875.65, 927.64, 22141.49 , 0, 255, 95.89, 87, 169, 138.46, 92, 197, 118.61, 0.00%, 82.93%,0.00%, 9.62%, 7.53%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.75%,0.00%, 32.69%, 23.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 466.0, 7.0, 58.0, 0.0, 1356.0, 5.931, 510
55, b-SLICE,   53, 33.80,      33544, 0,3.87,29.741,16, 52 ,54 56 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.81%,  5.99%,  0.00%,  0.67%, 78.94%,  5.58%, 13706.79, 873.98, 886.46, 16257.73 , 0, 253, 95.94, 87, 170, 138.47, 92, 199, 118.62, 0.00%, 89.94%,0.00%, 3.99%, 6.07%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.10%,0.00%, 22.25%, 26.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 466.0, 8.0, 64.0, 0.0, 1371.0, 5.966, 214
56, b-SLICE,   55, 33.80,      46544, 0,-4108993.00,29.741,15, 54 ,56 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.37%,  8.71%,  0.00%,  1.50%, 73.71%,  5.71%, 14000.28, 872.29, 878.64, 18004.09 , 3, 255, 95.86, 87, 170, 138.48, 92, 196, 118.63, 0.00%, 87.74%,0.00%, 5.99%, 6.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.29%,0.00%, 30.74%, 23.98%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 468.0, 2.0, 50.0, 0.0, 1364.0, 6.067, 418
57, P-SLICE,   60, 31.84,     177312, 0,-4142465.00,28.000,11, 56 , -, 2.54%,  4.46%,  5.07%, 0.93%,  0.99%,  2.22%, 0.00%,  7.18%, 23.22%,  0.00%,  2.19%, 43.50%,  7.71%, 16089.99, 920.17, 939.70, 32350.12 , 0, 255, 95.54, 87, 170, 138.44, 92, 197, 118.53, 19.32%, 69.22%,0.00%, 5.73%, 5.77%, 0.00%, 0.00%, 0.00%, 0.00%, 11.12%, 26.61%,0.00%, 23.24%, 39.10%, 0.00%, 0.00%, 0.00%, 0.00%, 449.0, 0.0, 21.0, 0.0, 95.0, 0.0, 754.0, 8.266, 819
58, B-SLICE,   58, 33.06,      54640, 0,-4103902.00,30.271,14, 56 ,60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.18%,  9.41%,  0.00%,  1.12%, 70.77%,  7.52%, 14363.74, 883.13, 901.81, 19535.09 , 0, 255, 95.62, 86, 170, 138.48, 92, 198, 118.59, 0.00%, 86.39%,0.00%, 6.67%, 7.02%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.04%,0.00%, 29.18%, 23.13%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 136.0, 12.0, 69.0, 0.0, 1342.0, 5.793, 218
59, b-SLICE,   57, 33.75,      30168, 0,4.18,29.741,16, 56 ,58 60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.85%,  5.79%,  0.00%,  0.64%, 78.91%,  5.82%, 13861.49, 880.24, 905.97, 16093.21 , 1, 255, 95.69, 86, 170, 138.49, 92, 198, 118.61, 0.00%, 89.90%,0.00%, 3.30%, 6.80%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.75%,0.00%, 21.98%, 25.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 132.0, 8.0, 49.0, 0.0, 1356.0, 3.911, 64
60, b-SLICE,   59, 34.05,      31904, 0,-4079878.00,29.741,15, 58 ,60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.58%,  5.56%,  0.00%,  0.63%, 78.84%,  7.39%, 13697.23, 882.90, 896.29, 16197.41 , 1, 255, 95.64, 88, 169, 138.49, 92, 197, 118.58, 0.00%, 91.24%,0.00%, 2.85%, 5.94%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 59.07%,0.00%, 17.65%, 23.28%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 133.0, 1.0, 46.0, 0.0, 1350.0, 4.484, 58
61, P-SLICE,   64, 32.12,     180728, 0,-4159586.00,28.000,11, 60 , -, 2.25%,  5.68%,  5.76%, 0.79%,  0.66%,  1.64%, 0.00%,  6.81%, 25.30%,  0.00%,  1.85%, 41.26%,  8.00%, 16168.72, 906.70, 948.05, 33521.44 , 3, 255, 95.50, 87, 169, 138.48, 92, 201, 118.54, 22.23%, 66.70%,0.00%, 5.36%, 5.71%, 0.00%, 0.00%, 0.00%, 0.00%, 8.09%, 25.78%,0.00%, 22.67%, 43.47%, 0.00%, 0.00%, 0.00%, 0.00%, 115.0, 0.0, 20.0, 0.0, 121.0, 0.0, 637.0, 8.319, 611
62, B-SLICE,   62, 33.29,      58592, 0,-4132885.00,30.271,14, 60 ,64 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.22%,  9.80%,  0.00%,  1.29%, 71.17%,  6.53%, 14445.00, 877.21, 902.39, 20171.70 , 3, 255, 95.53, 87, 170, 138.49, 92, 196, 118.57, 0.00%, 86.34%,0.00%, 6.97%, 6.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.34%,0.00%, 29.01%, 26.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 142.0, 16.0, 85.0, 1.0, 1007.0, 4.480, 335
63, b-SLICE,   61, 33.70,      32640, 0,4.00,29.741,16, 60 ,62 64 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.03%,  6.08%,  0.00%,  0.47%, 78.00%,  6.42%, 14233.13, 875.41, 901.51, 16752.77 , 1, 255, 95.56, 87, 170, 138.49, 92, 199, 118.57, 0.00%, 89.64%,0.00%, 3.39%, 7.01%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.09%,0.00%, 20.88%, 26.03%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 139.0, 14.0, 45.0, 6.0, 1022.0, 4.700, 113
64, b-SLICE,   63, 33.91,      32088, 0,-4102585.00,29.741,15, 62 ,64 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.54%,  5.37%,  0.00%,  0.91%, 79.70%,  5.47%, 13896.53, 871.60, 878.40, 16502.81 , 0, 255, 95.56, 88, 169, 138.52, 92, 198, 118.59, 0.00%, 90.41%,0.00%, 2.69%, 7.02%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.31%,0.00%, 21.26%, 24.43%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 141.0, 8.0, 38.0, 0.0, 1016.0, 4.954, 176
65, P-SLICE,   68, 32.04,     191184, 0,-4216335.00,28.000,11, 64 , -, 2.70%,  4.75%,  4.99%, 0.77%,  0.58%,  2.28%, 0.00%,  8.14%, 24.29%,  0.00%,  1.83%, 41.55%,  8.11%, 16390.71, 894.07, 959.78, 34932.12 , 1, 255, 95.41, 88, 169, 138.54, 92, 198, 118.55, 20.11%, 66.90%,0.00%, 6.17%, 6.99%, 0.00%, 0.00%, 0.00%, 0.00%, 9.59%, 26.26%,0.00%, 20.87%, 43.28%, 0.00%, 0.00%, 0.00%, 0.00%, 122.0, 0.0, 19.0, 0.0, 114.0, 0.0, 312.0, 8.267, 760
66, B-SLICE,   66, 32.86,      61344, 0,-4154317.00,30.271,14, 64 ,68 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.74%,  9.46%,  0.00%,  0.99%, 70.42%,  7.38%, 14480.90, 860.35, 909.63, 19960.93 , 0, 255, 95.46, 87, 170, 138.56, 92, 196, 118.57, 0.00%, 85.78%,0.00%, 7.05%, 7.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.94%,0.00%, 30.94%, 22.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 135.0, 11.0, 61.0, 3.0, 893.0, 5.551, 302
67, b-SLICE,   65, 33.74,      31488, 0,3.99,29.741,16, 64 ,66 68 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.95%,  4.98%,  0.00%,  0.95%, 79.79%,  5.32%, 14049.18, 866.22, 912.67, 16405.97 , 0, 255, 95.51, 87, 169, 138.54, 92, 199, 118.58, 0.00%, 89.89%,0.00%, 3.56%, 6.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 55.89%,0.00%, 19.34%, 25.08%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 2.0, 130.0, 14.0, 50.0, 2.0, 906.0, 4.816, 121
68, b-SLICE,   67, 34.06,      32856, 0,-4142016.00,29.741,15, 66 ,68 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.15%,  5.52%,  0.00%,  0.50%, 78.28%,  7.55%, 13858.65, 855.91, 899.05, 16664.54 , 0, 255, 95.49, 87, 170, 138.58, 92, 198, 118.59, 0.00%, 90.58%,0.00%, 2.90%, 6.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 59.31%,0.00%, 16.42%, 24.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 133.0, 10.0, 43.0, 0.0, 900.0, 5.335, 87
69, P-SLICE,   72, 32.25,     184152, 0,-4237462.00,28.000,11, 68 , -, 1.99%,  4.96%,  4.58%, 1.10%,  0.86%,  2.75%, 0.00%,  7.03%, 22.53%,  0.00%,  1.75%, 45.11%,  7.33%, 16607.81, 898.17, 972.72, 35422.27 , 0, 253, 95.36, 87, 170, 138.50, 92, 199, 118.50, 18.19%, 70.85%,0.00%, 4.89%, 6.20%, 0.00%, 0.00%, 0.00%, 0.00%, 12.99%, 25.02%,0.00%, 22.27%, 39.79%, 0.00%, 0.00%, 0.00%, 0.00%, 115.0, 0.0, 21.0, 0.0, 102.0, 0.0, 310.0, 8.016, 764
70, B-SLICE,   70, 32.85,      68120, 0,-4216374.00,30.271,14, 68 ,72 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.13%,  9.88%,  0.00%,  1.60%, 70.04%,  6.35%, 14913.94, 847.89, 925.93, 22242.28 , 1, 255, 95.44, 88, 169, 138.56, 92, 197, 118.55, 0.00%, 85.37%,0.00%, 6.79%, 7.96%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.60%,0.00%, 32.73%, 22.66%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 140.0, 16.0, 72.0, 1.0, 564.0, 4.850, 488
71, b-SLICE,   69, 34.00,      35544, 0,3.83,29.741,16, 68 ,70 72 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.58%,  6.28%,  0.00%,  0.84%, 78.06%,  5.24%, 14394.87, 853.75, 940.64, 17590.06 , 1, 253, 95.43, 88, 169, 138.57, 92, 200, 118.57, 0.00%, 89.12%,0.00%, 4.23%, 6.73%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.18%,0.00%, 26.63%, 24.18%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 139.0, 15.0, 48.0, 4.0, 578.0, 5.186, 326
72, b-SLICE,   71, 34.14,      39104, 0,-4193399.00,29.741,15, 70 ,72 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.86%,  6.49%,  0.00%,  0.57%, 78.69%,  6.39%, 14190.51, 853.07, 907.21, 17552.98 , 1, 255, 95.48, 87, 170, 138.56, 92, 196, 118.56, 0.00%, 91.04%,0.00%, 3.17%, 5.95%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.73%,0.00%, 22.77%, 25.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 139.0, 9.0, 40.0, 0.0, 571.0, 4.535, 117
73, P-SLICE,   76, 31.53,     185480, 0,-4165622.00,28.000,11, 72 , -, 2.71%,  4.84%,  7.76%, 1.05%,  0.74%,  2.79%, 0.00%,  8.10%, 25.65%,  0.00%,  1.45%, 37.96%,  6.95%, 16045.15, 894.80, 927.63, 33049.35 , 1, 255, 95.62, 86, 170, 138.56, 92, 199, 118.52, 25.02%, 61.78%,0.00%, 5.29%, 7.95%, 0.00%, 0.00%, 0.00%, 0.00%, 11.86%, 21.75%,0.00%, 23.65%, 42.81%, 0.00%, 0.00%, 0.00%, 0.00%, 121.0, 0.0, 19.0, 0.0, 119.0, 0.0, 309.0, 8.577, 709
74, B-SLICE,   74, 33.11,      68552, 0,-4235410.00,30.271,14, 72 ,76 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.59%, 11.11%,  0.00%,  1.44%, 67.07%,  7.78%, 14953.43, 864.88, 961.93, 21627.23 , 0, 255, 95.50, 87, 169, 138.59, 92, 197, 118.54, 0.00%, 84.17%,0.00%, 7.11%, 8.72%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.37%,0.00%, 29.63%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 244.0, 13.0, 69.0, 0.0, 673.0, 5.542, 181
75, b-SLICE,   73, 33.63,      34632, 0,4.08,29.741,16, 72 ,74 76 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.27%,  7.17%,  0.00%,  0.53%, 79.40%,  5.63%, 14264.07, 857.47, 923.09, 16922.40 , 0, 253, 95.46, 87, 170, 138.55, 92, 199, 118.56, 0.00%, 91.64%,0.00%, 3.16%, 5.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.25%,0.00%, 25.00%, 28.75%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 242.0, 13.0, 43.0, 2.0, 688.0, 4.842, 160
76, b-SLICE,   75, 33.73,      37616, 0,-4169642.00,29.741,15, 74 ,76 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.85%,  7.85%,  0.00%,  1.43%, 74.55%,  7.33%, 14148.62, 860.30, 902.05, 16787.65 , 1, 255, 95.63, 88, 169, 138.60, 92, 197, 118.56, 0.00%, 89.58%,0.00%, 3.86%, 6.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.73%,0.00%, 23.83%, 23.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 243.0, 6.0, 46.0, 1.0, 681.0, 5.672, 542
77, P-SLICE,   80, 31.90,     224064, 0,-4119384.00,28.000,11, 76 , -, 2.71%,  5.44%,  7.35%, 1.13%,  1.18%,  3.49%, 0.00%,  6.80%, 24.85%,  0.00%,  1.94%, 38.93%,  6.17%, 16867.27, 994.61, 998.97, 38340.06 , 1, 255, 96.00, 87, 170, 138.58, 92, 199, 118.60, 25.39%, 63.51%,0.00%, 4.86%, 6.28%, 0.00%, 0.00%, 0.00%, 0.00%, 14.97%, 20.93%,0.00%, 24.59%, 39.50%, 0.00%, 0.00%, 0.00%, 0.00%, 226.0, 0.0, 18.0, 0.0, 104.0, 0.0, 419.0, 8.502, 456
78, B-SLICE,   78, 32.87,      76616, 0,-4118847.00,30.271,14, 76 ,80 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.00%, 12.78%,  0.00%,  1.63%, 65.44%,  6.14%, 14121.18, 827.15, 885.54, 21792.58 , 0, 255, 95.80, 86, 170, 138.58, 92, 198, 118.56, 0.00%, 82.38%,0.00%, 8.81%, 8.85%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 37.80%,0.00%, 32.01%, 30.18%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 143.0, 10.0, 80.0, 1.0, 673.0, 5.116, 167
79, b-SLICE,   77, 33.93,      37256, 0,4.02,29.741,16, 76 ,78 80 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.03%,  7.32%,  0.00%,  1.09%, 76.33%,  6.23%, 13799.84, 844.07, 875.25, 16706.17 , 0, 255, 95.70, 87, 170, 138.57, 92, 197, 118.53, 0.00%, 89.47%,0.00%, 3.56%, 7.05%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 25.68%, 24.32%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 141.0, 14.0, 54.0, 0.0, 690.0, 4.406, 111
