Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
45, b-SLICE,   44, 36.00,        816, 0,-1641665.00,30.271,26, 43 40 ,45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.35%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 74.07%, 19.93%,  4.23%,  1.41%, 14017.86, 1091.42, 4086.13, 14028.29 , 19, 252, 118.72, 75, 150, 130.99, 90, 179, 129.25, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.90%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.31%,0.00%, 3.85%, 3.85%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 32.0, 0.0, 31.0, 0.0, 274.0, 4.691, 9
46, P-SLICE,   50, 30.93,       9688, 0,-1625364.00,28.000,21, 45 43 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.11%,  0.46%, 0.11%,  0.00%,  0.34%, 0.00%,  0.34%,  1.26%, 0.00%,  1.15%,  1.84%,  2.64%,  8.85%,  0.00%,  0.57%,  0.11%,  0.00%, 42.41%, 25.98%,  7.24%,  6.55%, 13285.97, 1104.55, 3860.54, 14585.84 , 18, 253, 118.78, 75, 149, 131.02, 90, 179, 129.27, 0.00%, 97.35%,0.00%, 0.00%, 2.65%, 0.00%, 0.00%, 0.00%, 0.00%, 1.98%, 91.67%,0.00%, 0.79%, 5.56%, 0.00%, 0.00%, 0.00%, 0.00%, 4.40%, 70.33%,0.00%, 17.58%, 7.69%, 0.00%, 0.00%, 0.00%, 0.00%, 9.46%, 38.51%,0.00%, 37.16%, 14.86%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 25.0, 1.0, 40.0, 0.0, 212.0, 3.013, 47
47, B-SLICE,   48, 34.98,       1432, 0,-1641007.00,30.271,24, 45 43 ,50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.32%,  0.79%,  1.74%,  0.00%,  0.00%,  0.00%,  0.00%, 64.93%, 22.12%,  6.79%,  3.32%, 13883.70, 1085.62, 4064.48, 13999.32 , 18, 253, 118.74, 75, 150, 130.99, 90, 180, 129.25, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.59%,0.00%, 1.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 89.58%,0.00%, 8.33%, 2.08%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 65.62%,0.00%, 28.12%, 6.25%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 39.0, 12.0, 48.0, 1.0, 261.0, 2.482, 0
48, b-SLICE,   46, 36.00,        856, 0,5.29,30.271,27, 45 43 ,48 50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.35%,  0.00%,  0.53%,  0.00%,  0.00%,  0.00%,  0.00%, 73.68%, 19.30%,  5.26%,  0.88%, 13961.78, 1084.06, 4078.37, 13965.56 , 20, 253, 118.74, 75, 150, 130.99, 90, 180, 129.24, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.21%,0.00%, 1.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 62.50%,0.00%, 37.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 3.0, 35.0, 28.0, 31.0, 12.0, 293.0, 2.080, 1
49, b-SLICE,   47, 36.00,        720, 0,-1641007.00,30.271,27, 45 43 ,48 50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.18%,  0.00%,  0.18%,  0.00%,  0.00%,  0.00%,  0.00%, 76.04%, 18.92%,  4.14%,  0.54%, 13914.92, 1086.01, 4065.34, 13914.92 , 18, 253, 118.74, 75, 149, 130.99, 90, 180, 129.25, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.06%,0.00%, 0.94%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 38.0, 23.0, 31.0, 12.0, 293.0, 3.138, 17
50, b-SLICE,   49, 36.00,        880, 0,-1640559.00,30.271,26, 48 45 ,50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.17%,  0.34%,  0.00%,  0.00%,  0.00%,  0.00%, 69.18%, 23.12%,  6.20%,  1.01%, 14046.97, 1080.05, 4072.82, 14069.83 , 19, 253, 118.75, 75, 149, 130.99, 90, 180, 129.25, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.37%,0.00%, 2.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 12.50%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 38.0, 15.0, 29.0, 8.0, 280.0, 3.482, 2
51, P-SLICE,   55, 31.74,       8656, 0,-1634075.00,28.000,21, 50 48 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.47%, 0.35%,  0.12%,  1.30%, 0.00%,  0.82%,  0.94%,  2.12%,  8.48%,  0.00%,  0.24%,  0.35%,  0.35%, 44.52%, 25.91%,  6.71%,  7.30%, 13592.82, 1090.03, 3992.85, 15157.99 , 18, 252, 118.78, 75, 149, 130.99, 90, 179, 129.25, 0.00%, 98.18%,0.00%, 0.00%, 1.82%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.52%,0.00%, 0.87%, 2.61%, 0.00%, 0.00%, 0.00%, 0.00%, 4.88%, 73.17%,0.00%, 17.07%, 4.88%, 0.00%, 0.00%, 0.00%, 0.00%, 9.87%, 42.76%,0.00%, 34.87%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 6.0, 0.0, 24.0, 0.0, 37.0, 0.0, 221.0, 6.124, 118
52, B-SLICE,   53, 35.00,       1320, 0,-1634995.00,30.271,24, 50 48 ,55 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.78%,  0.31%,  1.09%,  0.00%,  0.47%,  0.00%,  0.00%, 62.02%, 28.06%,  5.89%,  1.40%, 14128.41, 1090.33, 4002.21, 14215.34 , 18, 252, 118.78, 76, 149, 130.99, 90, 179, 129.25, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.35%,0.00%, 2.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.00%,0.00%, 2.50%, 2.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 56.25%,0.00%, 25.00%, 18.75%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 36.0, 8.0, 46.0, 0.0, 249.0, 3.520, 28
53, b-SLICE,   51, 35.98,       1248, 0,5.28,30.271,27, 50 48 ,53 55 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.17%,  0.51%,  0.34%,  1.02%,  0.00%,  0.51%,  0.00%,  0.00%, 70.39%, 19.46%,  6.60%,  1.02%, 13935.28, 1090.94, 3961.81, 14001.80 , 18, 252, 118.78, 76, 149, 130.99, 90, 179, 129.25, 0.00%, 99.76%,0.00%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.52%,0.00%, 2.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.12%,0.00%, 4.88%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 25.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 37.0, 28.0, 35.0, 7.0, 279.0, 1.460, 0
54, b-SLICE,   52, 36.00,       1208, 0,-1634100.00,30.271,27, 50 48 ,53 55 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.34%,  0.68%,  0.34%,  0.00%,  0.00%,  0.00%,  0.00%, 70.56%, 19.80%,  7.95%,  0.34%, 14045.52, 1089.81, 4008.24, 14117.30 , 18, 252, 118.78, 76, 150, 130.99, 90, 180, 129.25, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.32%,0.00%, 1.68%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.16%,0.00%, 5.88%, 1.96%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 50.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 31.0, 20.0, 29.0, 10.0, 278.0, 2.576, 2
55, b-SLICE,   54, 36.00,        840, 0,-1634995.00,30.271,26, 53 50 ,55 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.49%,  0.00%,  0.00%,  0.00%,  0.49%,  0.00%,  0.00%, 64.72%, 30.42%,  3.88%,  0.00%, 13941.27, 1088.70, 4003.48, 13941.27 , 18, 253, 118.78, 76, 149, 130.99, 90, 179, 129.25, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.45%,0.00%, 1.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 31.0, 12.0, 41.0, 1.0, 270.0, 3.724, 9
56, P-SLICE,   60, 29.97,       9712, 0,-1635455.00,28.000,21, 55 53 , -, 0.00%,  0.00%,  0.00%, 0.22%,  0.34%,  0.11%, 0.00%,  0.00%,  0.34%, 0.22%,  0.11%,  1.12%, 0.00%,  1.80%,  1.91%,  1.46%,  7.52%,  0.00%,  0.79%,  0.34%,  0.45%, 40.52%, 25.59%,  8.64%,  8.53%, 13576.19, 1090.54, 4008.86, 15577.42 , 18, 253, 118.80, 76, 149, 130.98, 90, 179, 129.25, 0.00%, 95.76%,0.00%, 0.27%, 3.98%, 0.00%, 0.00%, 0.00%, 0.00%, 2.33%, 91.09%,0.00%, 1.55%, 5.04%, 0.00%, 0.00%, 0.00%, 0.00%, 3.12%, 83.33%,0.00%, 11.46%, 2.08%, 0.00%, 0.00%, 0.00%, 0.00%, 8.12%, 50.00%,0.00%, 28.12%, 13.75%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 28.0, 0.0, 50.0, 0.0, 218.0, 5.664, 74
57, B-SLICE,   58, 34.98,       1496, 0,-1635375.00,30.271,24, 55 53 ,60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.15%,  0.90%,  0.00%,  1.35%,  0.00%,  0.90%,  0.00%,  0.00%, 58.45%, 31.39%,  5.23%,  1.64%, 14060.27, 1090.26, 4035.68, 14198.29 , 18, 253, 118.79, 76, 150, 130.98, 90, 179, 129.25, 0.00%, 99.74%,0.00%, 0.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.30%,0.00%, 2.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 55.00%,0.00%, 30.00%, 15.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 33.0, 6.0, 31.0, 0.0, 243.0, 3.233, 5
58, b-SLICE,   56, 35.92,       1408, 0,5.28,30.271,27, 55 53 ,58 60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.16%,  0.65%,  0.81%,  0.98%,  0.00%,  0.00%,  0.00%,  0.00%, 66.67%, 22.76%,  6.34%,  1.63%, 13931.84, 1090.41, 4026.70, 14105.97 , 18, 253, 118.78, 75, 149, 130.99, 90, 179, 129.25, 0.00%, 99.76%,0.00%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.22%,0.00%, 2.78%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 88.64%,0.00%, 11.36%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 62.50%,0.00%, 25.00%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 34.0, 5.0, 35.0, 0.0, 293.0, 3.731, 18
59, b-SLICE,   57, 35.95,       1384, 0,-1635646.00,30.271,27, 55 53 ,58 60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.49%,  0.33%,  1.63%,  0.00%,  0.49%,  0.49%,  0.00%, 66.83%, 22.60%,  5.53%,  1.63%, 14134.95, 1090.13, 4050.01, 14302.32 , 18, 253, 118.79, 75, 149, 130.98, 90, 179, 129.25, 0.00%, 100.25%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.93%,0.00%, 2.07%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.87%,0.00%, 5.13%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 25.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 38.0, 0.0, 30.0, 0.0, 279.0, 6.813, 63
60, b-SLICE,   59, 36.00,        912, 0,-1635455.00,30.271,26, 58 55 ,60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.16%,  0.00%,  0.00%,  0.00%,  0.00%, 61.53%, 33.02%,  4.83%,  0.47%, 13612.97, 1091.50, 4028.51, 13612.97 , 14, 253, 118.80, 76, 149, 130.98, 90, 179, 129.25, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 33.0, 0.0, 40.0, 1.0, 268.0, 3.540, 29
61, P-SLICE,   65, 29.94,      10360, 0,-1635505.00,28.000,21, 60 58 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.10%, 0.21%,  0.00%,  0.73%, 0.62%,  0.21%,  2.19%, 0.00%,  1.88%,  2.29%,  0.83%,  9.17%,  0.00%,  0.94%,  0.62%,  0.42%, 36.04%, 28.96%,  6.56%,  8.23%, 13617.05, 1092.93, 4030.19, 15248.04 , 15, 253, 118.81, 75, 150, 130.98, 90, 179, 129.25, 0.00%, 95.05%,0.00%, 0.27%, 4.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.32%, 92.58%,0.00%, 1.61%, 5.48%, 0.00%, 0.00%, 0.00%, 0.00%, 10.47%, 80.23%,0.00%, 2.33%, 6.98%, 0.00%, 0.00%, 0.00%, 0.00%, 14.50%, 41.50%,0.00%, 30.00%, 14.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1.0, 0.0, 32.0, 0.0, 40.0, 0.0, 221.0, 4.718, 128
62, B-SLICE,   63, 34.91,       1856, 0,-1636838.00,30.271,24, 60 58 ,65 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.45%,  1.35%,  1.94%,  0.00%,  0.90%,  0.45%,  0.00%, 59.79%, 26.31%,  5.98%,  2.84%, 14005.55, 1094.74, 4056.14, 14574.75 , 18, 253, 118.80, 75, 149, 130.98, 90, 179, 129.25, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.38%,0.00%, 1.62%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 82.69%,0.00%, 17.31%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 59.38%,0.00%, 25.00%, 15.62%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 27.0, 1.0, 29.0, 0.0, 246.0, 5.207, 65
63, b-SLICE,   61, 35.98,       1200, 0,5.29,30.271,27, 60 58 ,63 65 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.17%,  2.49%,  0.00%,  0.00%,  0.00%,  0.00%, 69.32%, 19.24%,  6.63%,  2.16%, 14006.28, 1091.29, 4047.63, 14215.20 , 18, 253, 118.80, 75, 150, 130.98, 90, 179, 129.25, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.56%,0.00%, 2.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.43%,0.00%, 35.71%, 17.86%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 27.0, 6.0, 34.0, 0.0, 284.0, 3.431, 6
64, b-SLICE,   62, 35.97,       1312, 0,-1635309.00,30.271,27, 60 58 ,63 65 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.17%,  0.66%,  1.49%,  0.00%,  0.00%,  0.00%,  0.00%, 69.15%, 19.57%,  7.13%,  1.82%, 14178.78, 1092.84, 4052.57, 14403.21 , 15, 253, 118.80, 76, 150, 130.98, 90, 179, 129.25, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.16%,0.00%, 0.84%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 91.49%,0.00%, 2.13%, 6.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 55.00%,0.00%, 35.00%, 10.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 34.0, 0.0, 48.0, 0.0, 279.0, 5.464, 75
65, b-SLICE,   64, 35.99,       1048, 0,-1636145.00,30.271,26, 63 60 ,65 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.16%,  0.16%,  0.64%,  0.00%,  0.00%,  0.00%,  0.00%, 65.06%, 28.02%,  5.31%,  0.64%, 14050.01, 1093.04, 4062.28, 14123.05 , 16, 253, 118.80, 75, 149, 130.98, 90, 179, 129.25, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.43%,0.00%, 0.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.06%,0.00%, 2.94%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 37.50%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 32.0, 0.0, 36.0, 1.0, 269.0, 4.371, 32
66, P-SLICE,   70, 31.36,       9048, 0,-1636043.00,28.000,21, 65 63 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.12%, 0.00%,  0.12%,  1.97%, 0.00%,  0.81%,  2.09%,  2.09%,  8.25%,  0.00%,  0.70%,  0.00%,  0.23%, 43.44%, 26.02%,  6.16%,  8.01%, 13629.53, 1089.82, 4029.51, 14999.32 , 17, 253, 118.81, 75, 149, 130.98, 90, 179, 129.25, 0.00%, 98.16%,0.00%, 0.00%, 1.84%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.74%,0.00%, 3.23%, 4.03%, 0.00%, 0.00%, 0.00%, 0.00%, 1.39%, 73.61%,0.00%, 12.50%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%, 11.25%, 44.38%,0.00%, 33.75%, 10.62%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 31.0, 0.0, 28.0, 0.0, 221.0, 4.407, 74
67, B-SLICE,   68, 34.99,       1448, 0,-1636332.00,30.271,24, 65 63 ,70 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.63%,  1.72%,  0.00%,  0.00%,  0.00%,  0.00%, 63.07%, 28.01%,  3.91%,  2.66%, 13914.79, 1085.83, 4054.96, 14120.58 , 18, 253, 118.81, 75, 149, 130.98, 90, 179, 129.25, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 86.21%,0.00%, 10.34%, 3.45%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 60.71%,0.00%, 25.00%, 14.29%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 25.0, 0.0, 32.0, 0.0, 244.0, 5.618, 26
68, b-SLICE,   66, 36.00,        720, 0,59.74,30.271,27, 65 63 ,68 70 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.18%,  0.18%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 76.32%, 21.13%,  2.19%,  0.00%, 13635.67, 1088.64, 4043.47, 13635.67 , 17, 253, 118.81, 75, 149, 130.98, 90, 179, 129.25, 0.00%, 99.76%,0.00%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.15%,0.00%, 0.85%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 25.0, 9.0, 35.0, 1.0, 278.0, 2.998, 24
69, b-SLICE,   67, 35.99,        976, 0,-1636880.00,30.271,27, 65 63 ,68 70 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.17%,  0.35%,  0.70%,  0.00%,  0.00%,  0.00%,  0.00%, 72.95%, 20.94%,  4.19%,  0.70%, 13990.15, 1083.63, 4053.69, 14113.94 , 18, 253, 118.80, 75, 149, 130.98, 90, 180, 129.25, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.17%,0.00%, 0.83%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.31%,0.00%, 7.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 50.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 26.0, 1.0, 34.0, 0.0, 269.0, 5.767, 35
