Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, 4x4, Inter 32x32, Inter 16x16, Skip 32x32, Skip 16x16, Merge 32x32, Merge 16x16, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
79, b-SLICE,   77, 33.85,      49576, 0,3.78,29.741,16, 76 ,78 80 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.46%, 14.59%,  0.00%,  2.09%, 61.39%, 13.47%, 21585.88, 1433.83, 1488.61, 24749.65 , 0, 248, 97.76, 81, 168, 130.84, 70, 197, 127.96, 0.00%, 87.87%,0.00%, 7.11%, 5.02%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.62%,0.00%, 27.95%, 20.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 2.0, 543.0, 11.0, 64.0, 0.0, 1554.0, 4.795, 179
80, b-SLICE,   79, 33.85,      67968, 0,-5843227.00,29.741,15, 78 ,80 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.34%, 17.93%,  0.00%,  3.51%, 52.79%, 15.43%, 22158.96, 1429.79, 1439.55, 27314.05 , 0, 252, 97.86, 84, 168, 130.83, 76, 197, 127.96, 0.00%, 83.69%,0.00%, 11.41%, 5.03%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.38%,0.00%, 33.58%, 15.04%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 545.0, 7.0, 66.0, 0.0, 1549.0, 5.984, 337
81, P-SLICE,   84, 32.72,     232424, 0,-5890941.00,28.000,11, 80 , -, 1.16%,  2.08%,  3.11%, 1.76%,  1.87%,  7.59%, 0.00%,  8.40%, 32.10%,  0.00%,  4.54%, 21.41%, 16.00%, 24780.69, 1433.25, 1442.48, 45983.60 , 2, 252, 97.87, 83, 167, 130.80, 69, 197, 128.01, 17.59%, 59.25%,0.00%, 14.49%, 8.77%, 0.00%, 0.00%, 0.00%, 0.00%, 17.61%, 32.22%,0.00%, 27.25%, 23.16%, 0.00%, 0.00%, 0.00%, 0.00%, 527.0, 0.0, 17.0, 0.0, 128.0, 0.0, 746.0, 9.419, 530
82, B-SLICE,   82, 33.34,     102232, 0,-5901433.00,30.271,14, 80 ,84 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.99%, 22.90%,  0.00%,  3.33%, 45.58%, 16.19%, 23747.63, 1468.15, 1521.89, 32341.18 , 0, 249, 97.73, 80, 168, 130.71, 66, 195, 127.93, 0.00%, 79.23%,0.00%, 11.68%, 9.18%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.01%,0.00%, 32.38%, 21.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 534.0, 9.0, 85.0, 1.0, 1539.0, 6.082, 279
83, b-SLICE,   81, 33.73,      59008, 0,3.67,29.741,16, 80 ,82 84 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.63%, 16.45%,  0.00%,  2.99%, 56.70%, 14.23%, 21744.04, 1398.57, 1478.97, 25648.27 , 0, 250, 97.81, 83, 168, 130.75, 64, 196, 128.00, 0.00%, 85.52%,0.00%, 9.42%, 5.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.07%,0.00%, 30.56%, 18.37%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 533.0, 12.0, 69.0, 1.0, 1553.0, 4.677, 148
84, b-SLICE,   83, 33.82,      54960, 0,-5862438.00,29.741,15, 82 ,84 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.22%, 15.32%,  0.00%,  2.25%, 58.63%, 14.59%, 21465.00, 1363.33, 1452.98, 25336.40 , 1, 249, 97.90, 83, 168, 130.81, 70, 196, 128.02, 0.00%, 86.44%,0.00%, 7.59%, 6.01%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.36%,0.00%, 28.32%, 19.32%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 537.0, 7.0, 55.0, 1.0, 1547.0, 5.720, 270
85, P-SLICE,   88, 32.82,     236264, 0,-5898308.00,28.000,11, 84 , -, 1.02%,  2.16%,  3.24%, 2.09%,  1.82%,  7.94%, 0.00%,  8.61%, 31.38%,  0.00%,  5.56%, 21.15%, 15.03%, 25267.16, 1441.26, 1454.90, 47583.86 , 0, 247, 97.92, 82, 168, 130.89, 77, 195, 127.92, 17.79%, 58.39%,0.00%, 14.32%, 9.51%, 0.00%, 0.00%, 0.00%, 0.00%, 18.58%, 32.24%,0.00%, 27.39%, 21.82%, 0.00%, 0.00%, 0.00%, 0.00%, 517.0, 0.0, 31.0, 0.0, 156.0, 0.0, 1120.0, 9.158, 673
86, B-SLICE,   86, 33.32,     101896, 0,-5940105.00,30.271,14, 84 ,88 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.92%, 23.14%,  0.00%,  3.38%, 45.91%, 16.65%, 23752.68, 1448.87, 1516.85, 32575.30 , 1, 249, 97.84, 76, 168, 130.82, 67, 198, 127.93, 0.00%, 80.82%,0.00%, 11.20%, 8.02%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.40%,0.00%, 31.44%, 22.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 154.0, 26.0, 105.0, 4.0, 1414.0, 5.211, 379
87, b-SLICE,   85, 33.82,      62776, 0,3.56,29.741,16, 84 ,86 88 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.04%, 18.08%,  0.00%,  2.77%, 56.23%, 13.89%, 21913.92, 1385.81, 1480.93, 25906.44 , 0, 250, 97.93, 84, 168, 130.84, 74, 196, 128.01, 0.00%, 86.14%,0.00%, 8.40%, 5.46%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.99%,0.00%, 32.68%, 19.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 150.0, 21.0, 72.0, 0.0, 1426.0, 4.760, 216
88, b-SLICE,   87, 33.88,      59576, 0,-5857768.00,29.741,15, 86 ,88 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.96%, 17.27%,  0.00%,  1.97%, 57.22%, 15.57%, 21624.21, 1369.37, 1436.94, 25968.76 , 0, 248, 98.00, 79, 168, 130.90, 68, 194, 127.97, 0.00%, 87.77%,0.00%, 6.55%, 5.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.39%,0.00%, 27.44%, 22.17%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 151.0, 16.0, 63.0, 1.0, 1420.0, 4.044, 263
89, P-SLICE,   92, 32.80,     224120, 0,-5856621.00,28.000,11, 88 , -, 0.99%,  1.66%,  2.74%, 1.74%,  1.55%,  6.86%, 0.00%,  7.96%, 33.20%,  0.00%,  4.81%, 22.88%, 15.61%, 24909.27, 1424.48, 1433.79, 45750.16 , 0, 251, 97.91, 81, 168, 130.92, 72, 193, 127.85, 14.89%, 63.18%,0.00%, 13.50%, 8.48%, 0.00%, 0.00%, 0.00%, 0.00%, 15.93%, 32.08%,0.00%, 28.59%, 23.49%, 0.00%, 0.00%, 0.00%, 0.00%, 128.0, 0.0, 17.0, 0.0, 119.0, 0.0, 722.0, 9.697, 618
90, B-SLICE,   90, 33.17,     102728, 0,-5904886.00,30.271,14, 88 ,92 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.72%, 22.20%,  0.00%,  3.18%, 46.48%, 16.43%, 24104.56, 1462.09, 1525.26, 33262.75 , 0, 251, 97.80, 77, 167, 130.84, 69, 197, 127.79, 0.00%, 79.87%,0.00%, 12.65%, 7.53%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.83%,0.00%, 31.49%, 21.68%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 530.0, 9.0, 87.0, 0.0, 1777.0, 6.741, 488
91, b-SLICE,   89, 33.61,      64688, 0,3.48,29.741,16, 88 ,90 92 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.62%, 16.95%,  0.00%,  2.54%, 57.39%, 13.52%, 22438.89, 1386.05, 1482.50, 27182.81 , 0, 250, 97.89, 81, 168, 130.88, 77, 195, 127.88, 0.00%, 85.65%,0.00%, 9.17%, 5.21%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.65%,0.00%, 32.85%, 18.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 529.0, 11.0, 68.0, 1.0, 1790.0, 5.403, 186
92, b-SLICE,   91, 33.62,      57528, 0,-5843587.00,29.741,15, 90 ,92 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.75%, 14.11%,  0.00%,  1.97%, 60.56%, 14.60%, 21593.96, 1374.25, 1451.49, 25570.38 , 0, 249, 97.96, 81, 168, 130.92, 69, 197, 127.86, 0.00%, 87.40%,0.00%, 6.71%, 5.93%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.00%,0.00%, 28.90%, 17.10%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 530.0, 5.0, 61.0, 1.0, 1785.0, 6.161, 382
93, P-SLICE,   96, 32.79,     233376, 0,-5844855.00,28.000,11, 92 , -, 1.00%,  1.90%,  2.74%, 2.03%,  1.96%,  7.44%, 0.00%,  9.69%, 33.29%,  0.00%,  4.68%, 20.39%, 14.88%, 24607.67, 1406.27, 1421.20, 45058.45 , 0, 248, 97.86, 81, 168, 130.95, 70, 197, 127.89, 15.78%, 57.14%,0.00%, 16.59%, 10.61%, 0.00%, 0.00%, 0.00%, 0.00%, 17.77%, 30.46%,0.00%, 26.84%, 24.99%, 0.00%, 0.00%, 0.00%, 0.00%, 512.0, 0.0, 22.0, 0.0, 155.0, 0.0, 717.0, 10.170, 635
94, B-SLICE,   94, 33.34,      97928, 0,-5880689.00,30.271,14, 92 ,96 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.45%, 21.11%,  0.00%,  3.33%, 47.45%, 16.65%, 23725.20, 1413.52, 1496.37, 32084.01 , 1, 248, 97.80, 79, 168, 130.86, 69, 200, 127.82, 0.00%, 80.54%,0.00%, 11.45%, 8.01%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.63%,0.00%, 32.40%, 19.04%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 272.0, 17.0, 81.0, 1.0, 1504.0, 5.376, 215
95, b-SLICE,   93, 33.61,      55160, 0,3.63,29.741,16, 92 ,94 96 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.83%, 15.22%,  0.00%,  2.00%, 59.67%, 13.28%, 22186.23, 1372.68, 1476.32, 25646.63 , 0, 250, 97.90, 82, 168, 130.91, 71, 198, 127.87, 0.00%, 85.91%,0.00%, 9.11%, 5.07%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.09%,0.00%, 32.77%, 17.13%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 269.0, 16.0, 63.0, 2.0, 1516.0, 4.691, 114
96, b-SLICE,   95, 33.72,      54808, 0,-5800353.00,29.741,15, 94 ,96 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.04%, 15.58%,  0.00%,  2.35%, 59.13%, 14.91%, 21414.93, 1348.94, 1417.00, 25030.47 , 0, 252, 97.95, 83, 168, 130.97, 75, 197, 127.91, 0.00%, 88.03%,0.00%, 6.42%, 5.59%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.64%,0.00%, 28.11%, 19.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 270.0, 11.0, 59.0, 1.0, 1510.0, 5.079, 260
97, P-SLICE,  100, 32.79,     254840, 0,-5867971.00,28.000,11, 96 , -, 2.19%,  2.87%,  4.09%, 2.02%,  1.90%,  7.90%, 0.00%, 11.27%, 35.52%,  0.00%,  4.05%, 14.12%, 14.06%, 24834.75, 1463.17, 1451.06, 47264.41 , 0, 250, 97.74, 83, 168, 131.00, 64, 196, 127.82, 26.49%, 40.91%,0.00%, 16.28%, 16.38%, 0.00%, 0.00%, 0.00%, 0.00%, 18.07%, 27.74%,0.00%, 25.78%, 28.55%, 0.00%, 0.00%, 0.00%, 0.00%, 253.0, 0.0, 16.0, 0.0, 128.0, 0.0, 835.0, 10.249, 541
98, B-SLICE,   98, 33.24,     115168, 0,-5951685.00,30.271,14, 96 ,100 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.26%, 25.27%,  0.00%,  3.27%, 40.90%, 16.30%, 24512.53, 1481.35, 1554.44, 33599.40 , 0, 255, 97.59, 82, 168, 130.95, 74, 200, 127.76, 0.00%, 74.14%,0.00%, 13.49%, 12.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.64%,0.00%, 31.41%, 24.95%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 536.0, 10.0, 97.0, 0.0, 1504.0, 6.860, 285
99, b-SLICE,   97, 33.56,      60664, 0,3.59,29.741,16, 96 ,98 100 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.70%, 15.16%,  0.00%,  2.90%, 59.36%, 12.88%, 21754.28, 1333.19, 1445.14, 25629.04 , 2, 250, 97.84, 82, 168, 130.98, 65, 201, 127.90, 0.00%, 85.94%,0.00%, 8.70%, 5.36%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.01%,0.00%, 29.87%, 19.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 536.0, 10.0, 72.0, 0.0, 1518.0, 5.337, 229
100, b-SLICE,   99, 33.52,      61408, 0,-5875948.00,29.741,15, 98 ,100 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.78%, 16.72%,  0.00%,  3.47%, 53.66%, 16.37%, 22432.35, 1407.48, 1466.61, 25969.43 , 1, 249, 97.77, 83, 168, 131.01, 70, 196, 127.83, 0.00%, 84.60%,0.00%, 9.55%, 5.85%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.26%,0.00%, 31.32%, 14.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 537.0, 5.0, 62.0, 0.0, 1512.0, 5.824, 202
101, P-SLICE,  104, 32.97,     238536, 0,-5927396.00,28.000,11, 100 , -, 0.88%,  1.82%,  2.82%, 2.24%,  2.38%,  8.59%, 0.00%,  7.90%, 31.82%,  0.00%,  5.04%, 22.29%, 14.21%, 25148.21, 1446.91, 1456.22, 49424.45 , 0, 250, 97.83, 84, 168, 130.99, 74, 196, 127.84, 15.48%, 62.42%,0.00%, 12.53%, 9.57%, 0.00%, 0.00%, 0.00%, 0.00%, 20.62%, 30.01%,0.00%, 26.66%, 22.92%, 0.00%, 0.00%, 0.00%, 0.00%, 518.0, 0.0, 20.0, 0.0, 130.0, 0.0, 843.0, 10.429, 573
102, B-SLICE,  102, 33.59,     120368, 0,-5965619.00,30.271,14, 100 ,104 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.31%, 26.08%,  0.00%,  3.68%, 43.18%, 14.75%, 24648.90, 1489.74, 1548.42, 36035.02 , 0, 249, 97.58, 80, 168, 130.96, 66, 195, 127.71, 0.00%, 77.80%,0.00%, 14.23%, 7.96%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 41.43%,0.00%, 35.55%, 22.91%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 161.0, 13.0, 99.0, 1.0, 1513.0, 6.001, 387
103, b-SLICE,  101, 33.69,      61016, 0,3.66,29.741,16, 100 ,102 104 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.96%, 17.38%,  0.00%,  3.27%, 58.47%, 11.92%, 21861.01, 1401.06, 1465.03, 26060.46 , 0, 252, 97.77, 83, 167, 131.02, 69, 197, 127.81, 0.00%, 86.72%,0.00%, 8.18%, 5.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.65%,0.00%, 32.30%, 21.05%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 160.0, 14.0, 87.0, 0.0, 1525.0, 4.150, 270
104, b-SLICE,  103, 33.61,      75864, 0,-5895990.00,29.741,15, 102 ,104 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.25%, 21.14%,  0.00%,  3.73%, 49.59%, 15.30%, 22708.78, 1412.29, 1434.18, 28359.68 , 0, 248, 97.71, 79, 168, 131.02, 68, 194, 127.80, 0.00%, 82.94%,0.00%, 11.99%, 5.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.39%,0.00%, 35.85%, 16.83%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 158.0, 6.0, 68.0, 1.0, 1519.0, 5.586, 359
105, P-SLICE,  108, 32.80,     228552, 0,-5901772.00,28.000,11, 104 , -, 1.23%,  1.40%,  3.10%, 2.05%,  1.91%,  8.41%, 0.00%,  8.41%, 31.57%,  0.00%,  5.13%, 21.46%, 15.34%, 25121.31, 1430.92, 1450.39, 47174.59 , 0, 250, 97.91, 81, 168, 130.91, 77, 195, 128.00, 16.11%, 60.24%,0.00%, 13.79%, 9.86%, 0.00%, 0.00%, 0.00%, 0.00%, 19.21%, 31.84%,0.00%, 25.95%, 23.12%, 0.00%, 0.00%, 0.00%, 0.00%, 141.0, 0.0, 17.0, 0.0, 124.0, 0.0, 731.0, 9.704, 793
106, B-SLICE,  106, 33.39,     104664, 0,-5961610.00,30.271,14, 104 ,108 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.51%, 22.00%,  0.00%,  3.53%, 47.25%, 15.71%, 24151.50, 1422.34, 1522.23, 33864.18 , 1, 249, 97.83, 76, 168, 130.91, 67, 198, 127.86, 0.00%, 80.46%,0.00%, 11.99%, 7.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.67%,0.00%, 32.55%, 20.97%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 536.0, 10.0, 80.0, 0.0, 1518.0, 6.407, 240
107, b-SLICE,  105, 33.64,      63584, 0,3.64,29.741,16, 104 ,106 108 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.22%, 17.44%,  0.00%,  2.54%, 58.03%, 12.77%, 22096.17, 1375.07, 1473.11, 26835.95 , 0, 247, 97.87, 82, 168, 131.00, 77, 195, 127.88, 0.00%, 86.31%,0.00%, 7.90%, 5.82%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.76%,0.00%, 34.90%, 18.34%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 535.0, 9.0, 71.0, 0.0, 1531.0, 4.915, 230
108, b-SLICE,  107, 33.59,      62760, 0,-5867058.00,29.741,15, 106 ,108 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.73%, 17.65%,  0.00%,  3.15%, 56.46%, 14.01%, 21587.84, 1356.61, 1431.44, 25849.29 , 0, 249, 97.98, 81, 168, 130.97, 69, 197, 127.99, 0.00%, 86.63%,0.00%, 7.73%, 5.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.29%,0.00%, 32.86%, 17.85%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 535.0, 3.0, 61.0, 0.0, 1524.0, 5.882, 180
109, P-SLICE,  112, 32.82,     225680, 0,-5896482.00,28.000,11, 108 , -, 1.49%,  1.64%,  2.81%, 1.81%,  1.83%,  7.98%, 0.00%,  7.30%, 31.30%,  0.00%,  5.32%, 21.34%, 17.19%, 25025.90, 1434.24, 1432.37, 45795.36 , 0, 250, 97.93, 82, 168, 130.86, 71, 198, 128.04, 17.21%, 61.64%,0.00%, 12.62%, 8.52%, 0.00%, 0.00%, 0.00%, 0.00%, 17.81%, 34.49%,0.00%, 26.13%, 21.77%, 0.00%, 0.00%, 0.00%, 0.00%, 518.0, 0.0, 21.0, 0.0, 130.0, 0.0, 730.0, 10.024, 632
110, B-SLICE,  110, 33.28,     105240, 0,-5932502.00,30.271,14, 108 ,112 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.71%, 24.04%,  0.00%,  3.68%, 45.59%, 14.98%, 23929.40, 1442.30, 1500.79, 32322.27 , 0, 251, 97.84, 77, 167, 130.79, 69, 197, 128.00, 0.00%, 79.62%,0.00%, 11.40%, 9.07%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.69%,0.00%, 34.55%, 21.76%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 531.0, 16.0, 82.0, 0.0, 1779.0, 5.134, 178
111, b-SLICE,  109, 33.59,      61400, 0,3.58,29.741,16, 108 ,110 112 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.63%, 18.13%,  0.00%,  3.29%, 55.80%, 13.14%, 22322.19, 1368.09, 1466.03, 26312.21 , 0, 251, 97.92, 81, 168, 130.88, 72, 193, 128.03, 0.00%, 85.47%,0.00%, 9.69%, 5.05%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.54%,0.00%, 34.21%, 18.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 530.0, 14.0, 68.0, 0.0, 1791.0, 4.977, 259
112, b-SLICE,  111, 34.10,      57200, 0,-5907856.00,29.741,15, 110 ,112 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.09%, 16.60%,  0.00%,  3.36%, 57.01%, 14.93%, 21913.40, 1376.03, 1443.66, 25974.52 , 0, 252, 98.01, 83, 168, 130.85, 75, 197, 128.07, 0.00%, 87.59%,0.00%, 8.29%, 4.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.47%,0.00%, 31.06%, 16.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 530.0, 8.0, 64.0, 1.0, 1786.0, 5.031, 347
113, P-SLICE,  116, 32.97,     230808, 0,-5874553.00,28.000,11, 112 , -, 1.31%,  1.96%,  3.75%, 1.77%,  1.52%,  7.32%, 0.00%,  8.61%, 32.87%,  0.00%,  5.21%, 20.24%, 15.44%, 25040.34, 1419.60, 1420.25, 45902.09 , 1, 250, 97.91, 82, 168, 130.95, 65, 201, 128.01, 19.58%, 56.38%,0.00%, 14.97%, 9.07%, 0.00%, 0.00%, 0.00%, 0.00%, 16.56%, 32.22%,0.00%, 27.60%, 23.67%, 0.00%, 0.00%, 0.00%, 0.00%, 512.0, 1.0, 25.0, 0.0, 147.0, 0.0, 1102.0, 8.636, 473
114, B-SLICE,  114, 33.41,     103968, 0,-5920006.00,30.271,14, 112 ,116 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.74%, 23.87%,  0.00%,  3.24%, 43.88%, 17.27%, 23957.65, 1429.34, 1494.00, 32376.91 , 0, 248, 97.82, 79, 168, 130.87, 69, 200, 127.96, 0.00%, 78.89%,0.00%, 12.76%, 8.36%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.21%,0.00%, 32.13%, 21.66%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 154.0, 20.0, 89.0, 2.0, 1396.0, 5.651, 293
115, b-SLICE,  113, 33.64,      60008, 0,3.65,29.741,16, 112 ,114 116 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.94%, 17.43%,  0.00%,  2.71%, 56.14%, 13.78%, 22232.51, 1370.41, 1457.29, 26085.03 , 0, 248, 97.92, 81, 168, 130.90, 70, 197, 128.04, 0.00%, 85.06%,0.00%, 9.38%, 5.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.62%,0.00%, 33.96%, 17.43%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 5.0, 148.0, 16.0, 77.0, 1.0, 1408.0, 4.933, 198
116, b-SLICE,  115, 33.83,      57440, 0,-5850234.00,29.741,15, 114 ,116 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.81%, 16.01%,  0.00%,  2.41%, 55.54%, 16.23%, 21772.22, 1375.78, 1440.46, 26072.21 , 0, 249, 97.90, 83, 168, 130.93, 70, 196, 128.05, 0.00%, 85.01%,0.00%, 7.98%, 7.06%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.80%,0.00%, 27.61%, 18.59%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 152.0, 14.0, 62.0, 2.0, 1401.0, 4.727, 207
117, P-SLICE,  120, 32.83,     224464, 0,-5849429.00,28.000,11, 116 , -, 1.22%,  2.02%,  3.55%, 1.79%,  1.85%,  7.92%, 0.00%,  8.47%, 31.64%,  0.00%,  5.04%, 20.09%, 16.41%, 25199.11, 1442.90, 1425.96, 45367.85 , 0, 252, 97.86, 83, 167, 131.16, 69, 197, 127.88, 19.22%, 56.86%,0.00%, 13.23%, 10.75%, 0.00%, 0.00%, 0.00%, 0.00%, 17.91%, 33.19%,0.00%, 24.41%, 24.56%, 0.00%, 0.00%, 0.00%, 0.00%, 134.0, 0.0, 18.0, 0.0, 115.0, 0.0, 718.0, 9.740, 545
118, B-SLICE,  118, 33.19,      96840, 0,-5894465.00,30.271,14, 116 ,120 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.83%, 21.47%,  0.00%,  2.52%, 46.65%, 17.52%, 24014.56, 1447.60, 1490.96, 33082.81 , 0, 255, 97.91, 82, 168, 131.00, 74, 200, 127.93, 0.00%, 79.73%,0.00%, 12.15%, 8.13%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.28%,0.00%, 29.67%, 22.05%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 162.0, 9.0, 102.0, 0.0, 1396.0, 5.543, 357
