Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
24, b-SLICE,   22, 32.96,       3632, 0,-1624992.00,29.600,27, 20 18 ,23 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.01%,  0.51%,  1.18%,  5.89%,  0.00%,  0.34%,  0.67%,  1.68%, 72.22%,  7.24%,  2.69%,  6.57%, 26053.59, 1589.25, 6526.37, 26210.94 , 19, 253, 117.63, 76, 150, 130.98, 90, 179, 129.22, 0.00%, 98.62%,0.00%, 0.00%, 1.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.75%,0.00%, 2.08%, 4.17%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 74.07%,0.00%, 22.22%, 3.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 58.33%,0.00%, 28.57%, 13.10%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 31.0, 6.0, 41.0, 0.0, 427.0, 3.687, 13
25, b-SLICE,   24, 32.96,       3872, 0,-1625850.00,29.600,26, 23 20 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.20%,  0.17%,  2.92%,  5.15%,  0.00%,  0.00%,  0.17%,  1.55%, 73.20%,  9.62%,  1.72%,  4.30%, 26130.29, 1595.90, 6528.43, 26326.89 , 19, 253, 117.64, 76, 149, 130.99, 90, 179, 129.22, 0.00%, 98.38%,0.00%, 0.00%, 1.62%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.25%,0.00%, 1.75%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 39.29%,0.00%, 50.00%, 10.71%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.12%,0.00%, 29.69%, 17.19%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 36.0, 0.0, 50.0, 0.0, 408.0, 3.818, 23
26, P-SLICE,   30, 31.92,       9024, 0,-1612057.00,28.000,21, 25 23 , -, 0.00%,  0.00%,  0.00%, 0.14%,  0.00%,  0.14%, 0.14%,  0.00%,  0.14%, 1.65%,  0.55%,  4.13%, 0.00%,  0.41%,  0.41%,  1.38%, 11.02%,  0.00%,  0.00%,  0.00%,  0.69%, 57.30%, 13.91%,  2.34%,  5.65%, 25614.05, 1600.52, 6341.93, 26963.04 , 18, 253, 117.66, 76, 150, 131.02, 90, 179, 129.25, 0.00%, 99.28%,0.00%, 0.00%, 0.72%, 0.00%, 0.00%, 0.00%, 0.00%, 1.89%, 95.28%,0.00%, 0.00%, 2.83%, 0.00%, 0.00%, 0.00%, 0.00%, 6.90%, 58.62%,0.00%, 20.69%, 13.79%, 0.00%, 0.00%, 0.00%, 0.00%, 26.74%, 26.74%,0.00%, 30.81%, 15.70%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 29.0, 0.0, 39.0, 0.0, 233.0, 4.567, 21
27, B-SLICE,   28, 32.95,       5488, 0,-1628633.00,30.271,24, 25 23 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.79%,  0.16%,  2.38%, 10.63%,  0.00%,  0.32%,  0.16%,  1.27%, 67.30%, 10.95%,  0.79%,  5.24%, 26178.62, 1589.33, 6534.00, 26545.25 , 19, 253, 117.64, 76, 149, 130.98, 90, 179, 129.22, 0.00%, 98.83%,0.00%, 0.00%, 1.17%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.61%,0.00%, 0.00%, 1.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 28.57%,0.00%, 52.38%, 19.05%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 37.96%,0.00%, 44.44%, 17.59%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1.0, 0.0, 27.0, 6.0, 33.0, 0.0, 269.0, 3.802, 22
28, b-SLICE,   26, 32.76,       3696, 0,5.18,29.600,27, 25 23 ,28 30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.49%,  0.33%,  2.29%,  7.35%,  0.00%,  0.00%,  0.33%,  0.82%, 70.10%,  9.31%,  2.12%,  6.86%, 26166.31, 1586.84, 6540.06, 26325.22 , 19, 253, 117.64, 76, 149, 130.98, 90, 179, 129.22, 0.00%, 99.53%,0.00%, 0.00%, 0.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.61%,0.00%, 3.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.72%,0.00%, 34.48%, 13.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.09%,0.00%, 27.17%, 21.74%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 28.0, 0.0, 30.0, 0.0, 309.0, 5.147, 19
29, b-SLICE,   27, 33.57,       1984, 0,-1628633.00,29.600,27, 25 23 ,28 30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.36%,  0.91%,  1.28%,  0.18%,  0.00%,  0.00%,  0.00%,  0.00%, 78.32%, 10.75%,  3.28%,  4.92%, 26137.24, 1588.63, 6539.99, 26172.22 , 19, 253, 117.64, 76, 149, 130.98, 90, 179, 129.22, 0.00%, 99.53%,0.00%, 0.23%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.19%,0.00%, 1.56%, 6.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 72.00%,0.00%, 12.00%, 16.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.43%,0.00%, 0.00%, 3.57%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 33.0, 0.0, 33.0, 0.0, 305.0, 5.127, 18
30, b-SLICE,   29, 33.09,       3680, 0,-1626940.00,29.600,26, 28 25 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.16%,  0.00%,  1.90%,  7.46%,  0.00%,  0.32%,  0.32%,  1.43%, 67.94%, 10.95%,  1.90%,  7.62%, 26138.14, 1588.24, 6537.12, 26362.66 , 19, 253, 117.64, 76, 149, 130.99, 90, 179, 129.22, 0.00%, 99.77%,0.00%, 0.00%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.85%,0.00%, 38.46%, 7.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.81%,0.00%, 23.08%, 22.12%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 37.0, 0.0, 37.0, 2.0, 286.0, 3.833, 17
31, P-SLICE,   35, 31.67,      10208, 0,-1621043.00,28.000,21, 30 28 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.14%, 0.00%,  0.00%,  0.14%, 1.82%,  0.56%,  1.96%, 0.00%,  0.42%,  0.98%,  2.10%,  9.80%,  0.00%,  0.00%,  0.00%,  0.00%, 58.12%, 14.15%,  3.22%,  6.58%, 26064.30, 1597.18, 6477.64, 27866.97 , 18, 253, 117.65, 76, 150, 130.99, 90, 179, 129.22, 0.00%, 99.28%,0.00%, 0.00%, 0.72%, 0.00%, 0.00%, 0.00%, 0.00%, 0.92%, 92.66%,0.00%, 0.00%, 6.42%, 0.00%, 0.00%, 0.00%, 0.00%, 2.56%, 58.97%,0.00%, 30.77%, 7.69%, 0.00%, 0.00%, 0.00%, 0.00%, 20.95%, 31.76%,0.00%, 31.08%, 16.22%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 40.0, 0.0, 65.0, 0.0, 227.0, 3.502, 13
32, B-SLICE,   33, 33.62,       5104, 0,-1620589.00,30.271,24, 30 28 ,35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.62%,  0.31%,  1.40%, 10.75%,  0.00%,  0.00%,  0.00%,  0.00%, 65.73%, 12.62%,  2.49%,  6.07%, 25973.99, 1590.30, 6468.05, 26362.79 , 18, 253, 117.65, 76, 150, 130.99, 90, 179, 129.22, 0.00%, 99.06%,0.00%, 0.23%, 0.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.59%,0.00%, 1.20%, 1.20%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 64.00%,0.00%, 28.00%, 8.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 36.11%,0.00%, 41.67%, 22.22%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 6.0, 35.0, 23.0, 39.0, 8.0, 262.0, 2.636, 13
33, b-SLICE,   31, 32.98,       4928, 0,5.19,29.600,27, 30 28 ,33 35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.66%,  0.83%,  2.32%,  7.96%,  0.00%,  0.33%,  0.17%,  1.33%, 70.81%,  9.62%,  1.33%,  4.64%, 25720.64, 1591.34, 6411.68, 26034.30 , 18, 253, 117.67, 76, 149, 130.99, 90, 179, 129.23, 0.00%, 99.07%,0.00%, 0.00%, 0.93%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.31%,0.00%, 4.62%, 3.08%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 39.13%,0.00%, 56.52%, 4.35%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.86%,0.00%, 38.10%, 19.05%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 11.0, 29.0, 17.0, 41.0, 4.0, 302.0, 2.142, 4
34, b-SLICE,   32, 33.05,       4608, 0,-1617209.00,29.600,27, 30 28 ,33 35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.52%,  0.69%,  3.09%,  4.98%,  0.00%,  0.69%,  0.86%,  1.89%, 73.71%,  9.11%,  1.03%,  3.44%, 25883.33, 1592.02, 6440.11, 26205.27 , 18, 253, 117.66, 76, 150, 130.99, 90, 179, 129.22, 0.00%, 99.31%,0.00%, 0.00%, 0.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.44%,0.00%, 4.92%, 1.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 37.93%,0.00%, 48.28%, 13.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.67%,0.00%, 31.67%, 16.67%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 3.0, 32.0, 17.0, 47.0, 3.0, 302.0, 2.027, 3
35, b-SLICE,   34, 33.03,       2016, 0,-1620589.00,29.600,26, 33 30 ,35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.12%,  1.30%,  0.19%,  0.37%,  0.00%,  0.56%,  0.00%,  0.00%, 78.77%, 13.22%,  1.12%,  3.35%, 25908.12, 1587.46, 6469.02, 25934.30 , 18, 253, 117.65, 76, 150, 130.99, 90, 179, 129.22, 0.00%, 98.60%,0.00%, 0.23%, 1.17%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 91.36%,0.00%, 2.47%, 6.17%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 85.71%,0.00%, 14.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 90.00%,0.00%, 10.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 42.0, 11.0, 61.0, 1.0, 276.0, 2.380, 12
36, P-SLICE,   40, 31.40,       9448, 0,-1623580.00,28.000,21, 35 33 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.14%, 0.28%,  0.14%,  0.55%, 0.83%,  1.11%,  3.46%, 0.00%,  0.41%,  0.69%,  1.24%,  8.85%,  0.00%,  0.41%,  0.55%,  0.83%, 57.26%, 14.38%,  2.35%,  6.50%, 26144.80, 1593.14, 6518.72, 27811.27 , 19, 253, 117.64, 75, 149, 130.99, 89, 180, 129.22, 0.00%, 99.28%,0.00%, 0.00%, 0.72%, 0.00%, 0.00%, 0.00%, 0.00%, 0.88%, 94.69%,0.00%, 0.00%, 4.42%, 0.00%, 0.00%, 0.00%, 0.00%, 18.92%, 56.76%,0.00%, 24.32%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 25.00%, 33.97%,0.00%, 28.85%, 12.18%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 30.0, 0.0, 46.0, 0.0, 220.0, 3.493, 15
37, B-SLICE,   38, 33.04,       4888, 0,-1620681.00,30.271,24, 35 33 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.65%,  0.65%,  2.60%,  7.32%,  0.00%,  0.33%,  0.00%,  0.00%, 68.62%, 12.68%,  2.11%,  5.04%, 26160.33, 1581.50, 6517.12, 26556.49 , 19, 253, 117.64, 75, 150, 130.99, 89, 180, 129.22, 0.00%, 99.06%,0.00%, 0.23%, 0.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.24%,0.00%, 3.57%, 1.19%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.83%,0.00%, 37.93%, 17.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 40.79%,0.00%, 36.84%, 22.37%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 39.0, 8.0, 56.0, 0.0, 265.0, 3.307, 17
38, b-SLICE,   36, 33.45,       5416, 0,5.16,29.600,27, 35 33 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.95%,  0.63%,  1.74%, 11.37%,  0.00%,  0.32%,  0.00%,  0.00%, 66.82%, 10.43%,  1.42%,  6.32%, 26049.99, 1583.37, 6505.57, 26413.98 , 19, 253, 117.65, 75, 150, 130.99, 90, 180, 129.22, 0.00%, 98.60%,0.00%, 0.00%, 1.40%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.44%,0.00%, 4.17%, 1.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.00%,0.00%, 55.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 35.71%,0.00%, 38.39%, 25.89%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 5.0, 36.0, 26.0, 33.0, 13.0, 292.0, 2.233, 10
39, b-SLICE,   37, 33.15,       5800, 0,-1622909.00,29.600,27, 35 33 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.31%,  0.49%,  3.10%,  7.84%,  0.00%,  0.33%,  0.16%,  0.82%, 68.79%, 10.78%,  1.96%,  4.41%, 26100.34, 1585.12, 6507.65, 26574.88 , 19, 253, 117.64, 76, 150, 130.99, 90, 179, 129.22, 0.00%, 98.14%,0.00%, 0.23%, 1.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.77%,0.00%, 1.41%, 2.82%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 40.62%,0.00%, 46.88%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 40.00%,0.00%, 32.50%, 27.50%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 31.0, 21.0, 35.0, 12.0, 292.0, 2.833, 16
40, b-SLICE,   39, 33.01,       2184, 0,-1623580.00,29.600,26, 38 35 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.72%,  1.09%,  1.45%,  0.18%,  0.00%,  0.00%,  0.00%,  0.00%, 76.63%, 14.49%,  1.99%,  3.44%, 26086.19, 1589.28, 6523.26, 26120.86 , 19, 253, 117.64, 75, 149, 130.99, 89, 180, 129.22, 0.00%, 99.06%,0.00%, 0.00%, 0.94%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.02%,0.00%, 1.16%, 5.81%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 57.89%,0.00%, 0.00%, 42.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.00%,0.00%, 5.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 33.0, 14.0, 30.0, 2.0, 273.0, 2.522, 3
41, P-SLICE,   45, 31.83,      10096, 0,-1626033.00,28.000,21, 40 38 , -, 0.00%,  0.00%,  0.00%, 0.14%,  0.00%,  0.14%, 0.14%,  0.43%,  0.72%, 1.43%,  0.86%,  3.29%, 0.00%,  0.43%,  0.43%,  1.14%, 10.30%,  0.00%,  0.86%,  0.29%,  0.72%, 59.80%, 12.59%,  1.72%,  4.58%, 26319.92, 1593.58, 6547.73, 27995.48 , 18, 253, 117.64, 76, 149, 130.99, 89, 179, 129.22, 0.00%, 99.29%,0.00%, 0.00%, 0.71%, 0.00%, 0.00%, 0.00%, 0.00%, 2.02%, 94.95%,0.00%, 1.01%, 2.02%, 0.00%, 0.00%, 0.00%, 0.00%, 29.03%, 45.16%,0.00%, 12.90%, 12.90%, 0.00%, 0.00%, 0.00%, 0.00%, 26.35%, 25.00%,0.00%, 35.81%, 12.84%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 26.0, 0.0, 44.0, 0.0, 212.0, 4.093, 25
42, B-SLICE,   43, 33.26,       6280, 0,-1622414.00,30.271,24, 40 38 ,45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.09%,  0.47%,  3.10%, 10.85%,  0.00%,  0.31%,  1.09%,  1.09%, 65.43%,  9.77%,  1.40%,  5.43%, 26159.86, 1588.71, 6540.22, 26778.21 , 18, 253, 117.64, 76, 149, 130.98, 89, 179, 129.22, 0.00%, 98.37%,0.00%, 0.23%, 1.40%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.59%,0.00%, 2.94%, 1.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.44%,0.00%, 47.22%, 8.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 37.50%,0.00%, 46.43%, 16.07%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 24.0, 7.0, 36.0, 0.0, 252.0, 3.487, 19
43, b-SLICE,   41, 32.99,       4712, 0,5.16,29.600,27, 40 38 ,43 45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.80%,  0.00%,  1.28%, 11.54%,  0.00%,  0.32%,  0.16%,  0.80%, 68.43%,  9.13%,  2.56%,  4.97%, 26092.18, 1589.57, 6540.78, 26339.72 , 18, 253, 117.64, 76, 149, 130.98, 89, 179, 129.22, 0.00%, 98.84%,0.00%, 0.23%, 0.93%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 68.00%,0.00%, 28.00%, 4.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 33.33%,0.00%, 45.37%, 21.30%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 33.0, 6.0, 33.0, 0.0, 285.0, 3.118, 16
44, b-SLICE,   42, 32.58,       4968, 0,-1623495.00,29.600,27, 40 38 ,43 45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.98%,  0.49%,  1.95%, 10.08%,  0.00%,  0.33%,  0.65%,  0.98%, 69.27%,  8.78%,  1.95%,  4.55%, 26140.26, 1590.04, 6540.04, 26489.69 , 19, 253, 117.63, 75, 149, 130.99, 89, 180, 129.22, 0.00%, 98.60%,0.00%, 0.23%, 1.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.92%,0.00%, 5.08%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 57.14%,0.00%, 28.57%, 14.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 35.42%,0.00%, 36.46%, 28.12%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 34.0, 0.0, 29.0, 0.0, 285.0, 3.653, 20
45, b-SLICE,   44, 32.57,       4064, 0,-1623757.00,29.600,26, 43 40 ,45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.66%,  0.83%,  2.31%,  3.96%,  0.00%,  0.33%,  0.33%,  0.17%, 70.13%, 10.56%,  2.97%,  7.76%, 26145.69, 1588.88, 6550.77, 26402.60 , 18, 253, 117.63, 76, 149, 130.98, 89, 179, 129.22, 0.00%, 99.30%,0.00%, 0.00%, 0.93%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.96%,0.00%, 2.82%, 4.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 58.82%,0.00%, 17.65%, 23.53%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 66.67%,0.00%, 22.22%, 11.11%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 36.0, 1.0, 28.0, 0.0, 264.0, 4.284, 9
46, P-SLICE,   50, 31.30,       9952, 0,-1626413.00,28.000,21, 45 43 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.14%, 0.14%,  0.14%,  0.98%, 1.12%,  0.42%,  3.91%, 0.00%,  0.84%,  1.12%,  0.98%, 11.85%,  0.00%,  0.28%,  0.28%,  0.84%, 57.74%, 12.83%,  1.12%,  5.30%, 26330.00, 1590.42, 6554.80, 27780.89 , 19, 253, 117.62, 76, 150, 130.98, 89, 179, 129.22, 0.00%, 98.57%,0.00%, 0.00%, 1.43%, 0.00%, 0.00%, 0.00%, 0.00%, 0.97%, 91.26%,0.00%, 2.91%, 4.85%, 0.00%, 0.00%, 0.00%, 0.00%, 34.62%, 38.46%,0.00%, 19.23%, 7.69%, 0.00%, 0.00%, 0.00%, 0.00%, 23.21%, 26.19%,0.00%, 41.67%, 8.93%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 31.0, 0.0, 52.0, 0.0, 213.0, 3.307, 24
47, B-SLICE,   48, 32.56,       6352, 0,-1627224.00,30.271,24, 45 43 ,50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.40%,  0.31%,  1.55%, 12.40%,  0.00%,  0.00%,  0.00%,  0.00%, 65.74%,  7.91%,  2.64%,  8.06%, 26237.28, 1591.09, 6557.47, 26745.19 , 18, 253, 117.63, 76, 150, 130.98, 89, 179, 129.22, 0.00%, 97.92%,0.00%, 0.23%, 1.85%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.23%,0.00%, 1.89%, 1.89%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 62.96%,0.00%, 22.22%, 14.81%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 39.39%,0.00%, 44.70%, 15.91%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 30.0, 22.0, 37.0, 8.0, 241.0, 2.358, 11
48, b-SLICE,   46, 32.88,       2056, 0,59.40,29.600,27, 45 43 ,48 50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.19%,  1.87%,  0.19%,  0.19%,  0.00%,  0.00%,  0.00%,  0.00%, 80.71%, 10.86%,  1.69%,  4.31%, 26204.05, 1590.07, 6561.52, 26237.75 , 19, 253, 117.64, 76, 150, 130.99, 89, 179, 129.22, 0.00%, 99.77%,0.00%, 0.00%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 85.29%,0.00%, 2.94%, 11.76%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 90.00%,0.00%, 10.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.83%,0.00%, 4.17%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 39.0, 20.0, 29.0, 10.0, 288.0, 2.296, 12
