Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
45, b-SLICE,   44, 34.61,       2176, 0,-1641665.00,29.600,26, 43 40 ,45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.17%,  0.17%,  1.05%,  2.62%,  0.00%,  0.00%,  0.00%,  0.00%, 74.87%, 12.04%,  4.01%,  5.06%, 28366.75, 1894.44, 6848.41, 28466.49 , 19, 252, 118.72, 75, 150, 130.99, 90, 179, 129.25, 0.00%, 99.77%,0.00%, 0.00%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.57%,0.00%, 1.43%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 79.31%,0.00%, 6.90%, 13.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 65.91%,0.00%, 22.73%, 11.36%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 33.0, 10.0, 32.0, 0.0, 274.0, 3.869, 12
46, P-SLICE,   50, 32.47,       7824, 0,-1625364.00,28.000,21, 45 43 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.41%, 0.00%,  0.00%,  0.82%, 0.14%,  0.41%,  1.50%, 0.00%,  1.22%,  0.68%,  2.59%, 10.07%,  0.00%,  0.41%,  0.27%,  0.68%, 55.10%, 15.10%,  3.27%,  7.35%, 27793.36, 1905.17, 6646.39, 29045.59 , 18, 253, 118.78, 75, 149, 131.02, 90, 179, 129.27, 0.00%, 97.83%,0.00%, 0.00%, 2.17%, 0.00%, 0.00%, 0.00%, 0.00%, 2.46%, 93.44%,0.00%, 1.64%, 2.46%, 0.00%, 0.00%, 0.00%, 0.00%, 11.76%, 50.98%,0.00%, 27.45%, 9.80%, 0.00%, 0.00%, 0.00%, 0.00%, 10.14%, 39.86%,0.00%, 37.16%, 12.84%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 6.0, 0.0, 25.0, 0.0, 36.0, 0.0, 212.0, 5.513, 95
47, B-SLICE,   48, 34.71,       3376, 0,-1641007.00,30.271,24, 45 43 ,50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.49%,  0.49%,  1.96%,  6.21%,  0.00%,  0.65%,  0.82%,  0.00%, 69.28%, 11.76%,  2.78%,  5.56%, 28328.80, 1890.62, 6853.99, 28579.06 , 18, 253, 118.74, 75, 150, 130.99, 90, 180, 129.25, 0.00%, 99.30%,0.00%, 0.23%, 0.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.20%,0.00%, 2.53%, 1.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 64.71%,0.00%, 29.41%, 5.88%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.22%,0.00%, 31.94%, 20.83%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 33.0, 8.0, 47.0, 0.0, 255.0, 3.507, 18
48, b-SLICE,   46, 34.69,       2184, 0,5.29,29.600,27, 45 43 ,48 50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.09%,  0.18%,  1.09%,  2.37%,  0.00%,  0.36%,  1.28%,  0.00%, 77.78%, 10.38%,  2.00%,  3.46%, 28336.62, 1887.04, 6853.63, 28405.27 , 20, 253, 118.74, 75, 150, 130.99, 90, 180, 129.24, 0.00%, 98.61%,0.00%, 0.92%, 0.46%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.33%,0.00%, 0.00%, 1.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 16.67%, 8.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 59.38%,0.00%, 25.00%, 15.62%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 37.0, 25.0, 38.0, 8.0, 292.0, 2.024, 6
49, b-SLICE,   47, 34.85,        984, 0,-1641007.00,29.600,27, 45 43 ,48 50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.81%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 87.88%, 11.31%,  0.00%,  0.00%, 28390.48, 1890.61, 6855.02, 28395.66 , 18, 253, 118.74, 75, 149, 130.99, 90, 180, 129.25, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.33%,0.00%, 1.67%, 5.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 36.0, 17.0, 32.0, 8.0, 293.0, 3.171, 6
50, b-SLICE,   49, 34.71,       2336, 0,-1640559.00,29.600,26, 48 45 ,50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.53%,  0.88%,  1.41%,  2.12%,  0.00%,  0.18%,  0.00%,  0.00%, 75.31%, 11.29%,  4.06%,  4.23%, 28331.67, 1882.73, 6851.87, 28429.23 , 19, 253, 118.75, 75, 149, 130.99, 90, 180, 129.25, 0.00%, 99.30%,0.00%, 0.23%, 0.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.86%,0.00%, 5.71%, 1.43%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 74.19%,0.00%, 16.13%, 9.68%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 66.67%,0.00%, 22.22%, 11.11%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 39.0, 10.0, 32.0, 0.0, 281.0, 3.978, 2
51, P-SLICE,   55, 32.81,       7032, 0,-1634075.00,28.000,21, 50 48 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.14%,  0.00%,  0.84%, 0.56%,  0.00%,  1.27%, 0.00%,  0.28%,  1.13%,  2.25%,  9.00%,  0.00%,  0.14%,  0.14%,  0.28%, 58.51%, 13.78%,  3.66%,  8.02%, 28282.36, 1890.78, 6784.70, 29758.22 , 18, 252, 118.78, 75, 149, 130.99, 90, 179, 129.25, 0.00%, 99.52%,0.00%, 0.00%, 0.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.52%,0.00%, 3.74%, 3.74%, 0.00%, 0.00%, 0.00%, 0.00%, 14.00%, 54.00%,0.00%, 20.00%, 12.00%, 0.00%, 0.00%, 0.00%, 0.00%, 9.56%, 43.38%,0.00%, 35.29%, 11.76%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.0, 1.0, 33.0, 0.0, 34.0, 0.0, 221.0, 5.587, 87
52, B-SLICE,   53, 34.63,       3528, 0,-1634995.00,30.271,24, 50 48 ,55 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.85%,  1.18%,  1.69%,  5.08%,  0.00%,  0.34%,  0.51%,  0.17%, 71.57%, 11.51%,  2.88%,  4.23%, 28174.98, 1891.30, 6775.68, 28433.76 , 18, 252, 118.78, 76, 149, 130.99, 90, 179, 129.25, 0.00%, 98.83%,0.00%, 0.47%, 0.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 90.91%,0.00%, 5.19%, 3.90%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 66.67%,0.00%, 33.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.43%,0.00%, 42.86%, 10.71%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 37.0, 0.0, 54.0, 0.0, 249.0, 4.420, 57
53, b-SLICE,   51, 34.70,       2680, 0,5.28,29.600,27, 50 48 ,53 55 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.18%,  1.06%,  2.12%,  3.35%,  0.00%,  0.00%,  0.35%,  0.00%, 76.01%,  9.70%,  3.53%,  3.70%, 27946.76, 1888.24, 6737.18, 28150.44 , 18, 252, 118.78, 76, 149, 130.99, 90, 179, 129.25, 0.00%, 99.77%,0.00%, 0.00%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 90.16%,0.00%, 8.20%, 1.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 64.71%,0.00%, 23.53%, 11.76%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.50%,0.00%, 25.00%, 22.50%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 36.0, 26.0, 35.0, 10.0, 278.0, 2.202, 7
54, b-SLICE,   52, 34.61,       3408, 0,-1634100.00,29.600,27, 50 48 ,53 55 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.52%,  0.69%,  2.23%,  4.98%,  0.00%,  0.34%,  0.17%,  0.17%, 73.54%,  9.97%,  3.61%,  3.78%, 28084.11, 1889.90, 6768.08, 28290.52 , 18, 252, 118.78, 76, 150, 130.99, 90, 180, 129.25, 0.00%, 99.30%,0.00%, 0.46%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.75%,0.00%, 1.56%, 4.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 62.86%,0.00%, 34.29%, 2.86%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.23%,0.00%, 46.15%, 9.62%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 31.0, 18.0, 39.0, 5.0, 278.0, 2.318, 0
55, b-SLICE,   54, 34.90,       1064, 0,-1634995.00,29.600,26, 53 50 ,55 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.20%,  0.79%,  0.00%,  0.40%,  0.00%,  0.00%,  0.00%,  0.00%, 86.31%,  9.92%,  1.19%,  1.19%, 28176.73, 1891.00, 6777.28, 28183.29 , 18, 253, 118.78, 76, 149, 130.99, 90, 179, 129.25, 0.00%, 99.77%,0.00%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.59%,0.00%, 1.85%, 5.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 40.0, 10.0, 71.0, 0.0, 270.0, 3.462, 17
56, P-SLICE,   60, 32.79,       6992, 0,-1635455.00,28.000,21, 55 53 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.14%, 0.00%,  0.00%,  0.42%, 0.28%,  0.00%,  2.37%, 0.00%,  0.28%,  1.67%,  1.53%,  8.09%,  0.00%,  0.56%,  0.00%,  0.14%, 57.46%, 15.06%,  3.91%,  8.09%, 28300.32, 1897.28, 6821.64, 29607.88 , 18, 253, 118.80, 76, 149, 130.98, 90, 179, 129.25, 0.00%, 99.52%,0.00%, 0.24%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.80%, 89.60%,0.00%, 6.40%, 3.20%, 0.00%, 0.00%, 0.00%, 0.00%, 7.14%, 66.67%,0.00%, 14.29%, 11.90%, 0.00%, 0.00%, 0.00%, 0.00%, 13.97%, 43.38%,0.00%, 31.62%, 11.03%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 44.0, 0.0, 77.0, 0.0, 219.0, 4.042, 179
57, B-SLICE,   58, 34.69,       3392, 0,-1635375.00,30.271,24, 55 53 ,60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.89%,  1.06%,  1.06%,  5.50%,  0.00%,  0.89%,  0.35%,  0.00%, 75.35%, 10.99%,  1.60%,  2.30%, 28368.32, 1891.32, 6820.51, 28628.24 , 18, 253, 118.79, 76, 150, 130.98, 90, 179, 129.25, 0.00%, 98.83%,0.00%, 0.70%, 0.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 91.78%,0.00%, 2.74%, 5.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 64.71%,0.00%, 29.41%, 5.88%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 29.55%,0.00%, 47.73%, 22.73%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 17.0, 25.0, 17.0, 37.0, 4.0, 246.0, 2.642, 11
58, b-SLICE,   56, 34.57,       3272, 0,5.28,29.600,27, 55 53 ,58 60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.51%,  1.37%,  1.37%,  5.64%,  0.00%,  0.17%,  0.00%,  0.00%, 72.99%, 10.43%,  2.91%,  4.62%, 28203.19, 1890.86, 6808.54, 28520.25 , 19, 253, 118.78, 75, 149, 130.99, 90, 179, 129.25, 0.00%, 99.30%,0.00%, 0.00%, 0.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 88.57%,0.00%, 8.57%, 2.86%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 68.00%,0.00%, 20.00%, 12.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.00%,0.00%, 38.33%, 16.67%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 20.0, 28.0, 12.0, 36.0, 4.0, 293.0, 2.500, 5
59, b-SLICE,   57, 34.70,       3456, 0,-1635646.00,29.600,27, 55 53 ,58 60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.02%,  1.69%,  4.91%,  0.00%,  1.02%,  0.34%,  1.02%, 72.76%,  9.48%,  3.55%,  4.23%, 28297.30, 1893.82, 6816.12, 28579.70 , 18, 253, 118.79, 75, 149, 130.98, 90, 179, 129.25, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 91.18%,0.00%, 5.88%, 2.94%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 69.70%,0.00%, 24.24%, 6.06%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.67%,0.00%, 31.67%, 16.67%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 10.0, 37.0, 12.0, 53.0, 1.0, 287.0, 2.216, 25
60, b-SLICE,   59, 34.87,       1392, 0,-1635455.00,29.600,26, 58 55 ,60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.39%,  0.59%,  0.39%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 84.12%, 14.12%,  0.39%,  0.00%, 28268.86, 1894.94, 6824.49, 28300.13 , 14, 253, 118.80, 76, 149, 130.98, 90, 179, 129.25, 0.00%, 99.54%,0.00%, 0.00%, 0.46%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.00%,0.00%, 2.67%, 1.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 0.00%, 50.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 33.0, 7.0, 38.0, 1.0, 268.0, 2.811, 7
61, P-SLICE,   65, 32.61,       8160, 0,-1635505.00,28.000,21, 60 58 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.14%,  0.00%,  0.56%, 0.28%,  0.28%,  1.55%, 0.00%,  0.56%,  1.69%,  2.68%,  7.49%,  0.00%,  0.85%,  0.00%,  0.28%, 57.63%, 16.38%,  2.54%,  7.06%, 28420.26, 1890.50, 6834.78, 30143.54 , 15, 253, 118.81, 75, 150, 130.98, 90, 179, 129.25, 0.00%, 99.03%,0.00%, 0.00%, 0.97%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 91.04%,0.00%, 2.99%, 5.97%, 0.00%, 0.00%, 0.00%, 0.00%, 11.90%, 42.86%,0.00%, 19.05%, 26.19%, 0.00%, 0.00%, 0.00%, 0.00%, 12.50%, 43.33%,0.00%, 32.50%, 11.67%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 34.0, 0.0, 44.0, 0.0, 220.0, 4.809, 79
62, B-SLICE,   63, 34.70,       4560, 0,-1636838.00,30.271,24, 60 58 ,65 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.49%,  1.13%,  2.75%,  6.31%,  0.00%,  0.97%,  0.97%,  0.00%, 68.12%, 12.62%,  1.94%,  4.69%, 28317.48, 1891.78, 6842.08, 29027.17 , 18, 253, 118.80, 75, 149, 130.98, 90, 179, 129.25, 0.00%, 99.29%,0.00%, 0.00%, 0.71%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.31%,0.00%, 5.49%, 2.20%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.43%,0.00%, 25.71%, 22.86%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.65%,0.00%, 47.06%, 10.29%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 26.0, 10.0, 34.0, 1.0, 246.0, 3.289, 40
63, b-SLICE,   61, 34.46,       3296, 0,5.29,29.600,27, 60 58 ,63 65 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.51%,  0.85%,  1.71%,  5.13%,  0.00%,  0.85%,  0.00%,  0.17%, 72.82%, 11.11%,  1.88%,  4.96%, 28252.64, 1895.10, 6835.46, 28611.20 , 15, 253, 118.80, 75, 150, 130.98, 90, 179, 129.25, 0.00%, 99.30%,0.00%, 0.23%, 0.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.33%,0.00%, 4.00%, 2.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.38%,0.00%, 33.33%, 14.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 35.00%, 15.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 43.0, 8.0, 63.0, 0.0, 285.0, 3.193, 8
64, b-SLICE,   62, 34.61,       3112, 0,-1635309.00,29.600,27, 60 58 ,63 65 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.17%,  0.68%,  2.39%,  4.10%,  0.00%,  0.34%,  0.34%,  0.00%, 72.65%, 13.68%,  2.22%,  3.42%, 28274.84, 1890.58, 6832.61, 28668.54 , 18, 253, 118.80, 76, 149, 130.98, 90, 179, 129.25, 0.00%, 99.77%,0.00%, 0.00%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.35%,0.00%, 3.49%, 1.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.72%,0.00%, 41.38%, 6.90%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.45%,0.00%, 34.09%, 20.45%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 35.0, 0.0, 43.0, 1.0, 280.0, 5.276, 47
65, b-SLICE,   64, 34.72,       2240, 0,-1636145.00,29.600,26, 63 60 ,65 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.17%,  0.52%,  3.66%,  0.00%,  0.00%,  0.00%,  0.00%, 74.35%, 15.36%,  2.62%,  3.32%, 28311.32, 1889.79, 6855.75, 28489.65 , 16, 253, 118.80, 75, 149, 130.98, 90, 179, 129.25, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.88%,0.00%, 0.00%, 1.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 83.33%,0.00%, 11.11%, 5.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.50%,0.00%, 40.00%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 34.0, 0.0, 44.0, 0.0, 269.0, 4.304, 38
66, P-SLICE,   70, 32.70,       7576, 0,-1636043.00,28.000,21, 65 63 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.28%, 0.28%,  0.00%,  1.99%, 0.00%,  0.57%,  1.56%,  2.27%,  8.51%,  0.00%,  0.43%,  0.00%,  0.14%, 58.30%, 15.32%,  3.12%,  7.23%, 28362.25, 1893.46, 6841.23, 29882.18 , 17, 253, 118.81, 75, 149, 130.98, 90, 179, 129.25, 0.00%, 99.04%,0.00%, 0.24%, 0.72%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 90.91%,0.00%, 3.31%, 5.79%, 0.00%, 0.00%, 0.00%, 0.00%, 5.00%, 55.00%,0.00%, 17.50%, 22.50%, 0.00%, 0.00%, 0.00%, 0.00%, 12.50%, 40.62%,0.00%, 35.16%, 11.72%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 31.0, 0.0, 31.0, 0.0, 220.0, 3.916, 54
67, B-SLICE,   68, 34.71,       3352, 0,-1636332.00,30.271,24, 65 63 ,70 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.34%,  0.50%,  2.85%,  4.19%,  0.00%,  0.34%,  0.17%,  0.50%, 71.02%, 13.23%,  2.85%,  4.02%, 28290.57, 1886.61, 6845.86, 28627.98 , 18, 253, 118.81, 75, 149, 130.98, 90, 179, 129.25, 0.00%, 99.53%,0.00%, 0.00%, 0.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.43%,0.00%, 2.38%, 1.19%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.43%,0.00%, 37.14%, 11.43%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.92%,0.00%, 34.62%, 13.46%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 23.0, 0.0, 30.0, 0.0, 244.0, 5.176, 56
68, b-SLICE,   66, 34.80,       1248, 0,59.74,29.600,27, 65 63 ,68 70 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.19%,  0.19%,  0.56%,  0.56%,  0.00%,  0.00%,  0.00%,  0.00%, 79.26%, 14.26%,  3.33%,  1.67%, 28317.14, 1885.00, 6847.42, 28324.30 , 17, 253, 118.81, 75, 149, 130.98, 90, 179, 129.25, 0.00%, 99.77%,0.00%, 0.00%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.72%,0.00%, 0.00%, 1.28%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 85.71%,0.00%, 9.52%, 4.76%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 25.0, 7.0, 33.0, 0.0, 278.0, 2.729, 5
69, b-SLICE,   67, 34.71,       2488, 0,-1636880.00,29.600,27, 65 63 ,68 70 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.54%,  0.54%,  0.36%,  4.30%,  0.00%,  0.36%,  0.00%,  0.72%, 76.52%, 12.37%,  2.15%,  2.15%, 28320.54, 1884.54, 6850.96, 28478.52 , 18, 253, 118.80, 75, 149, 130.98, 90, 180, 129.25, 0.00%, 99.30%,0.00%, 0.00%, 0.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.95%,0.00%, 2.70%, 1.35%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 85.71%,0.00%, 7.14%, 7.14%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 40.00%,0.00%, 37.50%, 22.50%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 26.0, 0.0, 31.0, 0.0, 278.0, 5.591, 56
