Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
24, b-SLICE,   22, 35.80,       1864, 0,-1632346.00,30.271,27, 20 18 ,23 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.30%,  1.79%,  2.24%,  0.00%,  0.45%,  0.75%,  0.00%, 59.34%, 29.15%,  3.44%,  2.54%, 14160.22, 1097.84, 3712.43, 14337.96 , 19, 253, 117.67, 76, 150, 130.98, 89, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.00%,0.00%, 1.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 70.00%,0.00%, 27.50%, 2.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.12%,0.00%, 37.50%, 9.38%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 33.0, 0.0, 39.0, 0.0, 417.0, 4.076, 35
25, b-SLICE,   24, 35.75,       2120, 0,-1631110.00,30.271,26, 23 20 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.24%,  1.31%,  2.03%,  0.00%,  0.12%,  0.36%,  0.60%, 40.62%, 50.90%,  2.63%,  1.19%, 14120.09, 1101.72, 3723.36, 14285.04 , 19, 253, 117.67, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.53%,0.00%, 0.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 69.44%,0.00%, 22.22%, 8.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.88%,0.00%, 40.62%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 32.0, 0.0, 48.0, 0.0, 397.0, 3.711, 20
26, P-SLICE,   30, 30.33,      12904, 0,-1626278.00,28.000,21, 25 23 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.35%,  0.09%,  0.61%, 0.87%,  0.44%,  2.79%, 0.00%,  0.96%,  0.96%,  1.04%,  8.36%,  0.00%,  0.00%,  0.09%,  0.52%, 25.59%, 46.39%,  5.83%,  5.13%, 13493.00, 1090.55, 3692.43, 15930.00 , 19, 253, 117.67, 76, 150, 130.98, 89, 179, 129.23, 0.00%, 96.39%,0.00%, 0.00%, 3.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.98%,0.00%, 0.18%, 1.84%, 0.00%, 0.00%, 0.00%, 0.00%, 13.04%, 73.91%,0.00%, 3.26%, 9.78%, 0.00%, 0.00%, 0.00%, 0.00%, 22.60%, 31.25%,0.00%, 32.21%, 13.94%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 32.0, 0.0, 46.0, 0.0, 229.0, 4.067, 44
27, B-SLICE,   28, 34.56,       3216, 0,-1627293.00,30.271,24, 25 23 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.11%,  0.34%,  1.60%,  4.47%,  0.00%,  0.00%,  0.00%,  0.00%, 39.29%, 46.62%,  2.41%,  5.15%, 14120.41, 1096.43, 3728.29, 14626.62 , 18, 253, 117.67, 76, 150, 130.98, 89, 179, 129.23, 0.00%, 99.71%,0.00%, 0.00%, 0.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.27%,0.00%, 0.73%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 60.00%,0.00%, 40.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.57%,0.00%, 42.86%, 3.57%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 24.0, 12.0, 35.0, 0.0, 255.0, 2.520, 8
28, b-SLICE,   26, 35.80,       1656, 0,5.07,30.271,27, 25 23 ,28 30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.47%,  1.24%,  1.71%,  0.00%,  0.31%,  0.31%,  0.00%, 61.86%, 29.61%,  2.48%,  2.02%, 14104.04, 1098.72, 3738.33, 14266.20 , 19, 253, 117.67, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.47%,0.00%, 1.02%, 0.51%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 69.23%,0.00%, 23.08%, 7.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.17%,0.00%, 37.50%, 8.33%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 25.0, 12.0, 38.0, 1.0, 296.0, 2.198, 0
29, b-SLICE,   27, 35.80,       1768, 0,-1627794.00,30.271,27, 25 23 ,28 30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.61%,  1.22%,  1.83%,  0.00%,  0.46%,  0.61%,  0.46%, 60.73%, 28.46%,  3.04%,  2.59%, 14091.24, 1098.10, 3738.29, 14266.97 , 19, 253, 117.67, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.94%,0.00%, 2.06%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 18.75%, 6.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 62.50%,0.00%, 28.12%, 9.38%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 37.0, 5.0, 76.0, 0.0, 291.0, 4.744, 57
30, b-SLICE,   29, 35.80,       1808, 0,-1626933.00,30.271,26, 28 25 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.36%,  0.84%,  1.81%,  0.00%,  0.00%,  0.00%,  0.00%, 41.40%, 49.34%,  3.25%,  3.01%, 14100.16, 1096.83, 3741.89, 14249.66 , 19, 253, 117.67, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.27%,0.00%, 0.48%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 79.41%,0.00%, 20.59%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 62.50%,0.00%, 27.50%, 10.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 32.0, 0.0, 40.0, 0.0, 276.0, 3.140, 10
31, P-SLICE,   35, 31.44,      11656, 0,-1612462.00,28.000,21, 30 28 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.09%, 0.28%,  0.09%,  0.28%, 1.11%,  0.19%,  2.78%, 0.00%,  0.37%,  0.83%,  1.02%,  8.15%,  0.00%,  0.00%,  0.09%,  0.00%, 29.54%, 43.15%,  5.37%,  6.67%, 13223.34, 1118.07, 3550.66, 15593.94 , 19, 253, 117.71, 76, 150, 131.01, 89, 179, 129.26, 0.00%, 98.76%,0.00%, 0.62%, 0.62%, 0.00%, 0.00%, 0.00%, 0.00%, 0.21%, 97.90%,0.00%, 0.63%, 1.26%, 0.00%, 0.00%, 0.00%, 0.00%, 9.09%, 76.62%,0.00%, 11.69%, 2.60%, 0.00%, 0.00%, 0.00%, 0.00%, 21.57%, 35.29%,0.00%, 29.90%, 13.24%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 31.0, 0.0, 38.0, 0.0, 229.0, 4.142, 35
32, B-SLICE,   33, 34.76,       2288, 0,-1628675.00,30.271,24, 30 28 ,35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.13%,  1.41%,  3.97%,  0.00%,  0.00%,  0.00%,  0.00%, 47.44%, 39.10%,  3.72%,  4.23%, 14126.63, 1096.52, 3744.38, 14504.52 , 19, 253, 117.68, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.67%,0.00%, 0.00%, 0.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 72.50%,0.00%, 25.00%, 2.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.56%,0.00%, 32.81%, 15.62%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 28.0, 9.0, 37.0, 0.0, 261.0, 3.260, 14
33, b-SLICE,   31, 35.90,       1472, 0,5.09,30.271,27, 30 28 ,33 35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.31%,  0.78%,  2.03%,  0.00%,  0.00%,  0.00%,  0.00%, 62.75%, 29.26%,  2.50%,  2.35%, 14194.20, 1092.07, 3752.44, 14262.97 , 19, 253, 117.67, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.94%,0.00%, 1.06%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 76.19%,0.00%, 19.05%, 4.76%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.57%,0.00%, 32.14%, 14.29%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 28.0, 11.0, 41.0, 2.0, 289.0, 2.647, 2
34, b-SLICE,   32, 35.90,        928, 0,-1628675.00,30.271,27, 30 28 ,33 35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.17%,  0.17%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 66.01%, 31.68%,  1.98%,  0.00%, 14121.00, 1096.31, 3747.29, 14128.81 , 19, 253, 117.68, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 99.75%,0.00%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.48%,0.00%, 0.00%, 0.52%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 29.0, 4.0, 32.0, 1.0, 288.0, 4.624, 45
35, b-SLICE,   34, 35.76,       1576, 0,-1626927.00,30.271,26, 33 30 ,35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.13%,  0.00%,  0.92%,  0.92%,  0.00%,  0.26%,  0.52%,  0.26%, 48.56%, 39.50%,  3.81%,  5.12%, 14099.68, 1089.93, 3757.03, 14206.23 , 19, 253, 117.68, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 82.50%,0.00%, 15.00%, 2.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 85.42%,0.00%, 10.42%, 4.17%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 26.0, 0.0, 36.0, 0.0, 277.0, 4.580, 31
36, P-SLICE,   40, 30.81,      12016, 0,-1622729.00,28.000,21, 35 33 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.09%, 0.00%,  0.00%,  0.27%, 0.45%,  0.36%,  3.78%, 0.00%,  0.36%,  0.63%,  0.90%,  7.57%,  0.00%,  0.27%,  0.18%,  0.99%, 28.47%, 42.70%,  6.31%,  6.67%, 13472.17, 1103.62, 3677.66, 15858.65 , 18, 253, 117.70, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 98.75%,0.00%, 0.00%, 1.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.21%, 98.35%,0.00%, 0.21%, 1.24%, 0.00%, 0.00%, 0.00%, 0.00%, 3.53%, 84.71%,0.00%, 7.06%, 4.71%, 0.00%, 0.00%, 0.00%, 0.00%, 23.18%, 38.64%,0.00%, 30.00%, 8.18%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 30.0, 0.0, 52.0, 0.0, 213.0, 4.702, 76
37, B-SLICE,   38, 34.80,       2312, 0,-1622801.00,30.271,24, 35 33 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.13%,  1.65%,  3.42%,  0.00%,  0.00%,  0.63%,  1.14%, 46.39%, 40.68%,  2.92%,  3.04%, 13883.80, 1100.22, 3685.17, 14142.20 , 19, 253, 117.70, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.69%,0.00%, 0.31%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 68.29%,0.00%, 31.71%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 55.00%,0.00%, 26.67%, 18.33%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 30.0, 21.0, 30.0, 7.0, 253.0, 2.107, 14
38, b-SLICE,   36, 35.80,       1624, 0,5.07,30.271,27, 35 33 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.15%,  1.51%,  2.11%,  0.00%,  0.00%,  0.00%,  0.00%, 60.18%, 28.81%,  4.52%,  2.71%, 13896.51, 1099.79, 3643.48, 14077.58 , 19, 253, 117.71, 76, 150, 130.98, 89, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.47%,0.00%, 0.53%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 56.25%,0.00%, 31.25%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 7.0, 39.0, 15.0, 54.0, 2.0, 285.0, 2.871, 5
39, b-SLICE,   37, 35.80,       1952, 0,-1622463.00,30.271,27, 35 33 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.15%,  0.46%,  1.38%,  2.61%,  0.00%,  0.00%,  0.00%,  0.00%, 61.29%, 28.88%,  2.92%,  2.30%, 14031.28, 1098.98, 3688.55, 14211.83 , 19, 253, 117.70, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 99.75%,0.00%, 0.00%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.43%,0.00%, 1.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 67.86%,0.00%, 28.57%, 3.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.88%,0.00%, 37.50%, 15.62%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 32.0, 8.0, 40.0, 0.0, 284.0, 3.424, 8
40, b-SLICE,   39, 36.00,        944, 0,-1622801.00,30.271,26, 38 35 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.14%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 51.26%, 46.50%,  1.54%,  0.56%, 13834.40, 1100.35, 3692.04, 13834.40 , 18, 253, 117.70, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.70%,0.00%, 0.30%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 31.0, 0.0, 36.0, 0.0, 273.0, 6.307, 35
41, P-SLICE,   45, 31.68,      10656, 0,-1621914.00,28.000,21, 40 38 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.09%, 0.19%,  0.00%,  0.28%, 1.12%,  0.93%,  1.77%, 0.00%,  0.74%,  0.56%,  1.02%,  8.85%,  0.00%,  0.19%,  0.47%,  1.58%, 29.42%, 43.20%,  4.84%,  4.75%, 13520.11, 1099.23, 3724.14, 15413.39 , 18, 253, 117.69, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 97.53%,0.00%, 0.00%, 2.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.21%, 98.52%,0.00%, 0.00%, 1.27%, 0.00%, 0.00%, 0.00%, 0.00%, 6.85%, 78.08%,0.00%, 4.11%, 10.96%, 0.00%, 0.00%, 0.00%, 0.00%, 20.10%, 33.33%,0.00%, 29.90%, 16.67%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 29.0, 0.0, 30.0, 0.0, 208.0, 4.187, 49
42, B-SLICE,   43, 34.71,       2224, 0,-1619667.00,30.271,24, 40 38 ,45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.50%,  1.38%,  2.14%,  0.00%,  0.63%,  0.13%,  0.63%, 44.78%, 44.91%,  2.14%,  2.77%, 14017.08, 1095.00, 3717.91, 14284.82 , 18, 253, 117.69, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.91%,0.00%, 1.09%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 62.07%,0.00%, 24.14%, 13.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 61.36%,0.00%, 27.27%, 11.36%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 25.0, 0.0, 32.0, 0.0, 249.0, 5.411, 74
43, b-SLICE,   41, 35.78,       2152, 0,5.04,30.271,27, 40 38 ,43 45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.15%,  0.15%,  1.02%,  3.51%,  0.00%,  0.29%,  0.58%,  0.44%, 58.04%, 28.22%,  3.36%,  4.24%, 14195.99, 1102.48, 3710.32, 14377.80 , 18, 253, 117.69, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 99.50%,0.00%, 0.00%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.49%,0.00%, 0.51%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 79.41%,0.00%, 20.59%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 57.14%,0.00%, 42.86%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 45.0, 7.0, 63.0, 0.0, 283.0, 2.973, 22
44, b-SLICE,   42, 35.69,       2088, 0,-1621088.00,30.271,27, 40 38 ,43 45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.15%,  0.46%,  2.28%,  1.67%,  0.00%,  0.30%,  0.30%,  1.07%, 60.43%, 29.22%,  3.20%,  0.91%, 14265.83, 1097.23, 3739.56, 14545.73 , 19, 253, 117.69, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 99.75%,0.00%, 0.00%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.48%,0.00%, 1.02%, 0.51%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 60.53%,0.00%, 23.68%, 15.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.17%,0.00%, 37.50%, 8.33%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1.0, 0.0, 53.0, 0.0, 77.0, 0.0, 289.0, 4.244, 93
45, b-SLICE,   44, 36.00,       1024, 0,-1621914.00,30.271,26, 43 40 ,45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.13%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 48.45%, 48.45%,  1.89%,  1.08%, 13514.67, 1096.19, 3733.78, 13514.67 , 18, 253, 117.69, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.72%,0.00%, 0.28%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 44.0, 1.0, 44.0, 0.0, 267.0, 4.178, 25
46, P-SLICE,   50, 30.03,      12456, 0,-1620466.00,28.000,21, 45 43 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.09%, 0.28%,  0.18%,  0.00%, 1.29%,  0.92%,  3.49%, 0.00%,  1.19%,  1.47%,  1.01%,  8.72%,  0.00%,  0.37%,  0.09%,  1.65%, 28.47%, 41.87%,  4.78%,  4.13%, 13412.23, 1096.00, 3723.84, 15431.96 , 19, 253, 117.69, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 95.98%,0.00%, 0.31%, 3.72%, 0.00%, 0.00%, 0.00%, 0.00%, 0.21%, 96.44%,0.00%, 0.42%, 2.94%, 0.00%, 0.00%, 0.00%, 0.00%, 7.25%, 76.81%,0.00%, 1.45%, 14.49%, 0.00%, 0.00%, 0.00%, 0.00%, 28.18%, 28.64%,0.00%, 28.64%, 14.55%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 40.0, 0.0, 39.0, 0.0, 220.0, 4.118, 177
47, B-SLICE,   48, 34.70,       3088, 0,-1620492.00,30.271,24, 45 43 ,50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.12%,  1.95%,  4.03%,  0.00%,  0.61%,  1.22%,  0.98%, 43.35%, 43.96%,  1.95%,  1.83%, 14102.76, 1095.55, 3741.11, 14684.00 , 18, 253, 117.69, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.73%,0.00%, 0.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 61.90%,0.00%, 30.95%, 7.14%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 41.07%,0.00%, 48.21%, 10.71%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 32.0, 3.0, 28.0, 0.0, 252.0, 3.873, 25
48, b-SLICE,   46, 35.74,       1720, 0,5.18,30.271,27, 45 43 ,48 50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.15%,  0.15%,  1.99%,  1.53%,  0.00%,  0.00%,  0.00%,  0.00%, 60.86%, 29.51%,  3.06%,  2.75%, 14025.98, 1091.88, 3738.67, 14157.45 , 19, 253, 117.70, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 99.75%,0.00%, 0.00%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.48%,0.00%, 0.52%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 60.61%,0.00%, 36.36%, 3.03%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 64.29%,0.00%, 21.43%, 14.29%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 38.0, 0.0, 54.0, 0.0, 282.0, 5.002, 68
