Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
24, b-SLICE,   22, 35.00,        912, 0,-1625414.00,29.600,27, 20 18 ,23 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.22%,  0.22%,  0.22%,  0.00%,  0.00%,  0.00%,  0.00%, 96.97%,  1.30%,  0.43%,  0.65%, 36382.06, 2389.88, 7846.10, 36417.90 , 19, 252, 118.88, 76, 150, 130.96, 90, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 85.71%,0.00%, 0.00%, 14.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 66.67%,0.00%, 33.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 64.0, 27.0, 59.0, 0.0, 477.0, 4.196, 21
25, b-SLICE,   24, 35.00,        680, 0,-1624842.00,29.600,26, 23 20 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.44%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 98.25%,  1.32%,  0.00%,  0.00%, 36366.68, 2391.42, 7833.60, 36371.22 , 19, 252, 118.87, 76, 150, 130.96, 90, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 12.50%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 65.0, 18.0, 52.0, 0.0, 459.0, 2.744, 19
26, P-SLICE,   30, 33.13,       1752, 0,-1620667.00,28.000,21, 25 23 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.40%,  0.20%, 0.00%,  0.00%,  0.40%,  1.41%,  1.41%,  0.00%,  0.00%,  0.00%,  0.00%, 89.16%,  3.41%,  1.61%,  2.01%, 36180.28, 2392.63, 7792.47, 36574.51 , 19, 252, 118.88, 76, 150, 130.96, 89, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 89.47%,0.00%, 10.53%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.33%,0.00%, 26.67%, 20.00%, 0.00%, 0.00%, 0.00%, 0.00%, 15.00%, 50.00%,0.00%, 5.00%, 30.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 50.0, 0.0, 30.0, 0.0, 286.0, 5.411, 74
27, B-SLICE,   28, 35.00,        816, 0,-1619299.00,30.271,24, 25 23 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.22%,  0.00%,  0.44%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 98.25%,  0.66%,  0.44%,  0.00%, 36166.89, 2392.22, 7787.22, 36205.42 , 19, 253, 118.88, 75, 150, 130.97, 89, 179, 129.26, 0.00%, 99.78%,0.00%, 0.00%, 0.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 50.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 40.0, 0.0, 62.0, 0.0, 322.0, 5.882, 34
28, b-SLICE,   26, 35.00,        840, 0,5.21,29.600,27, 25 23 ,28 30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.86%,  1.08%,  0.22%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 95.05%,  2.15%,  0.65%,  0.00%, 35975.30, 2392.67, 7725.82, 36015.43 , 20, 253, 118.93, 76, 150, 130.97, 89, 179, 129.27, 0.00%, 99.10%,0.00%, 0.22%, 0.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 66.67%,0.00%, 0.00%, 33.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 38.0, 29.0, 32.0, 16.0, 363.0, 1.996, 2
29, b-SLICE,   27, 35.00,        760, 0,-1616750.00,29.600,27, 25 23 ,28 30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.22%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 97.82%,  0.44%,  0.65%,  0.87%, 36086.59, 2392.82, 7765.12, 36100.95 , 19, 253, 118.89, 76, 150, 130.97, 89, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 66.67%,0.00%, 33.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 67.0, 21.0, 85.0, 0.0, 376.0, 3.513, 12
30, b-SLICE,   29, 35.00,        576, 0,-1619299.00,29.600,26, 28 25 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.22%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 99.78%,  0.00%,  0.00%,  0.00%, 36122.56, 2392.28, 7788.41, 36122.56 , 18, 253, 118.88, 75, 150, 130.97, 89, 179, 129.26, 0.00%, 99.78%,0.00%, 0.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 58.0, 12.0, 39.0, 0.0, 359.0, 2.142, 3
31, P-SLICE,   35, 33.12,       1408, 0,-1619811.00,28.000,21, 30 28 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.40%,  0.00%, 0.00%,  0.20%,  0.00%,  0.40%,  2.79%,  0.00%,  0.00%,  0.00%,  0.00%, 88.82%,  2.20%,  2.00%,  3.19%, 36246.66, 2391.14, 7819.77, 36448.08 , 18, 253, 118.88, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 99.78%,0.00%, 0.00%, 0.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 83.33%,0.00%, 16.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 6.25%, 50.00%,0.00%, 25.00%, 18.75%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 48.0, 0.0, 74.0, 0.0, 302.0, 3.636, 35
32, B-SLICE,   33, 35.00,        792, 0,-1618856.00,30.271,24, 30 28 ,35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.44%,  0.00%,  0.22%,  0.22%,  0.00%,  0.00%,  0.00%,  0.00%, 97.39%,  0.65%,  0.44%,  0.65%, 36254.65, 2396.50, 7814.93, 36275.99 , 19, 253, 118.88, 76, 150, 130.96, 89, 179, 129.26, 0.00%, 99.55%,0.00%, 0.22%, 0.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 66.67%,0.00%, 0.00%, 33.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 6.0, 39.0, 22.0, 39.0, 6.0, 342.0, 2.600, 13
33, b-SLICE,   31, 35.00,        944, 0,5.33,29.600,27, 30 28 ,33 35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.88%,  0.44%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 97.37%,  1.32%,  0.00%,  0.00%, 36213.93, 2398.72, 7813.26, 36241.48 , 18, 253, 118.88, 75, 150, 130.96, 90, 179, 129.26, 0.00%, 99.11%,0.00%, 0.00%, 0.89%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 12.50%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 27.0, 16.0, 30.0, 5.0, 375.0, 2.147, 11
34, b-SLICE,   32, 35.00,        664, 0,-1618415.00,29.600,27, 30 28 ,33 35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.22%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 99.12%,  0.66%,  0.00%,  0.00%, 36277.45, 2395.43, 7823.00, 36285.77 , 18, 253, 118.88, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 100.22%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 38.0, 8.0, 72.0, 0.0, 374.0, 3.664, 92
35, b-SLICE,   34, 35.00,        736, 0,-1619811.00,29.600,26, 33 30 ,35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.22%,  0.22%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 98.03%,  1.54%,  0.00%,  0.00%, 36213.26, 2388.98, 7823.68, 36223.98 , 18, 253, 118.88, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 99.78%,0.00%, 0.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.50%,0.00%, 0.00%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 29.0, 0.0, 41.0, 2.0, 374.0, 3.402, 17
36, P-SLICE,   40, 33.09,       1480, 0,-1620822.00,28.000,21, 35 33 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.20%, 0.00%,  0.00%,  0.41%,  0.41%,  2.04%,  0.00%,  0.00%,  0.00%,  0.00%, 91.21%,  2.25%,  0.82%,  2.66%, 36413.24, 2394.31, 7834.06, 36668.84 , 19, 253, 118.88, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 84.62%,0.00%, 7.69%, 7.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 66.67%,0.00%, 33.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 4.17%, 54.17%,0.00%, 25.00%, 16.67%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 46.0, 0.0, 39.0, 0.0, 300.0, 3.933, 47
37, B-SLICE,   38, 35.00,       1152, 0,-1621001.00,30.271,24, 35 33 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.63%,  1.05%,  0.84%,  0.42%,  0.00%,  0.00%,  0.00%,  0.00%, 92.66%,  2.73%,  0.42%,  1.26%, 36271.08, 2390.28, 7838.63, 36340.02 , 18, 253, 118.88, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 99.33%,0.00%, 0.00%, 0.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 72.22%,0.00%, 16.67%, 11.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 33.33%,0.00%, 50.00%, 16.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 45.0, 14.0, 37.0, 1.0, 328.0, 2.904, 30
38, b-SLICE,   36, 35.00,        608, 0,5.32,29.600,27, 35 33 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 99.12%,  0.88%,  0.00%,  0.00%, 36238.10, 2391.42, 7838.42, 36238.10 , 19, 253, 118.88, 76, 150, 130.96, 90, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 53.0, 13.0, 40.0, 3.0, 385.0, 3.371, 14
39, b-SLICE,   37, 35.00,        616, 0,-1620011.00,29.600,27, 35 33 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 99.12%,  0.88%,  0.00%,  0.00%, 36286.14, 2392.48, 7843.74, 36286.14 , 18, 253, 118.88, 76, 150, 130.96, 90, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 35.0, 0.0, 48.0, 0.0, 384.0, 4.827, 37
40, b-SLICE,   39, 35.00,        544, 0,-1620322.00,29.600,26, 38 35 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 99.12%,  0.88%,  0.00%,  0.00%, 36263.44, 2391.18, 7849.37, 36263.44 , 19, 253, 118.88, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 41.0, 0.0, 60.0, 0.0, 351.0, 4.527, 30
41, P-SLICE,   45, 33.13,       1320, 0,-1621147.00,28.000,21, 40 38 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.20%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.80%,  1.61%,  0.00%,  0.00%,  0.00%,  0.00%, 89.36%,  3.01%,  2.01%,  3.01%, 36417.33, 2391.20, 7844.49, 36691.38 , 18, 253, 118.87, 75, 150, 130.96, 89, 180, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 71.43%,0.00%, 21.43%, 7.14%, 0.00%, 0.00%, 0.00%, 0.00%, 4.17%, 62.50%,0.00%, 25.00%, 8.33%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 8.0, 0.0, 26.0, 0.0, 35.0, 0.0, 288.0, 5.127, 26
42, B-SLICE,   43, 35.00,        808, 0,-1620047.00,30.271,24, 40 38 ,45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.22%,  0.44%,  0.65%,  0.00%,  0.00%,  0.00%,  0.00%, 97.82%,  0.44%,  0.22%,  0.22%, 36313.31, 2396.98, 7850.69, 36351.77 , 19, 253, 118.88, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 66.67%,0.00%, 33.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 33.33%,0.00%, 66.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 25.00%,0.00%, 50.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 37.0, 10.0, 54.0, 0.0, 315.0, 2.798, 5
43, b-SLICE,   41, 35.00,        720, 0,59.21,29.600,27, 40 38 ,43 45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.22%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 98.90%,  0.88%,  0.00%,  0.00%, 36384.88, 2394.26, 7861.22, 36388.93 , 19, 253, 118.88, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 99.78%,0.00%, 0.00%, 0.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 54.0, 28.0, 65.0, 1.0, 384.0, 1.964, 0
44, b-SLICE,   42, 35.00,        560, 0,-1621398.00,29.600,27, 40 38 ,43 45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 99.12%,  0.88%,  0.00%,  0.00%, 36338.82, 2395.49, 7853.34, 36338.82 , 19, 253, 118.87, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 50.0, 20.0, 42.0, 3.0, 374.0, 2.689, 21
45, b-SLICE,   44, 35.00,        856, 0,-1620252.00,29.600,26, 43 40 ,45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.88%,  0.22%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 97.37%,  1.54%,  0.00%,  0.00%, 36344.00, 2396.80, 7853.54, 36360.66 , 18, 253, 118.88, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 99.11%,0.00%, 0.22%, 0.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.50%,0.00%, 0.00%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 52.0, 10.0, 43.0, 1.0, 357.0, 3.787, 10
46, P-SLICE,   50, 33.25,       1568, 0,-1620651.00,28.000,21, 45 43 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.21%, 0.00%,  0.62%,  0.21%,  1.04%,  1.88%,  0.00%,  0.00%,  0.00%,  0.00%, 92.50%,  1.46%,  1.67%,  0.42%, 36371.28, 2391.87, 7839.80, 36717.35 , 19, 253, 118.88, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 99.33%,0.00%, 0.00%, 0.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.50%,0.00%, 0.00%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 61.54%,0.00%, 23.08%, 15.38%, 0.00%, 0.00%, 0.00%, 0.00%, 8.33%, 16.67%,0.00%, 50.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 10.0, 0.0, 40.0, 0.0, 51.0, 0.0, 277.0, 4.920, 37
47, B-SLICE,   48, 35.00,        736, 0,-1622288.00,30.271,24, 45 43 ,50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.22%,  0.00%,  0.22%,  0.22%,  0.00%,  0.00%,  0.00%,  0.00%, 97.60%,  0.65%,  0.44%,  0.65%, 36309.24, 2389.01, 7848.68, 36331.61 , 18, 253, 118.88, 75, 150, 130.97, 90, 179, 129.26, 0.00%, 99.78%,0.00%, 0.00%, 0.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 66.67%,0.00%, 0.00%, 33.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 31.0, 15.0, 43.0, 2.0, 311.0, 2.936, 20
48, b-SLICE,   46, 35.00,        632, 0,5.37,29.600,27, 45 43 ,48 50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.22%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 98.46%,  0.66%,  0.66%,  0.00%, 36365.44, 2392.42, 7858.66, 36378.25 , 19, 253, 118.88, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 86.0, 12.0, 38.0, 0.0, 427.0, 2.671, 4
