Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, 4x4, Inter 32x32, Inter 16x16, Skip 32x32, Skip 16x16, Merge 32x32, Merge 16x16, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
79, b-SLICE,   77, 32.72,      49664, 0,4.08,29.741,16, 76 ,78 80 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.91%, 13.58%,  0.00%,  2.58%, 63.02%, 12.92%, 17122.51, 1228.03, 1224.70, 19689.31 , 3, 250, 94.50, 80, 166, 131.75, 59, 199, 126.38, 0.00%, 88.91%,0.00%, 7.04%, 4.13%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.29%,0.00%, 27.19%, 19.52%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 521.0, 10.0, 62.0, 1.0, 2138.0, 4.611, 179
80, b-SLICE,   79, 32.66,      65680, 0,-5259597.00,29.741,15, 78 ,80 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.87%, 17.46%,  0.00%,  3.38%, 55.12%, 15.17%, 17805.18, 1244.10, 1228.72, 21850.57 , 2, 250, 94.47, 82, 165, 131.70, 58, 199, 126.41, 0.00%, 86.21%,0.00%, 8.59%, 5.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.54%,0.00%, 30.28%, 18.18%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 520.0, 3.0, 60.0, 0.0, 2132.0, 6.057, 331
81, P-SLICE,   84, 31.84,     219560, 0,-5300645.00,28.000,11, 80 , -, 0.65%,  1.76%,  3.09%, 1.80%,  1.35%,  7.37%, 0.00%,  8.32%, 32.60%,  0.00%,  5.07%, 24.14%, 13.84%, 19865.76, 1269.31, 1270.76, 35688.56 , 0, 248, 94.51, 82, 165, 131.56, 58, 198, 126.65, 14.52%, 63.69%,0.00%, 11.02%, 10.92%, 0.00%, 0.00%, 0.00%, 0.00%, 16.96%, 30.51%,0.00%, 25.21%, 27.38%, 0.00%, 0.00%, 0.00%, 0.00%, 502.0, 0.0, 18.0, 1.0, 115.0, 0.0, 1073.0, 9.110, 448
82, B-SLICE,   82, 32.30,     102016, 0,-5309478.00,30.271,14, 80 ,84 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.30%, 22.49%,  0.00%,  2.51%, 46.46%, 16.24%, 18886.44, 1260.98, 1296.50, 25758.10 , 1, 247, 94.29, 80, 166, 131.55, 57, 199, 126.50, 0.00%, 79.03%,0.00%, 10.24%, 10.72%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.40%,0.00%, 28.82%, 25.78%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 524.0, 12.0, 84.0, 1.0, 2103.0, 6.144, 292
83, b-SLICE,   81, 32.34,      55992, 0,3.80,29.741,16, 80 ,82 84 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.85%, 15.69%,  0.00%,  2.38%, 59.94%, 13.13%, 17565.47, 1215.98, 1257.02, 20631.66 , 0, 248, 94.40, 82, 165, 131.61, 57, 198, 126.53, 0.00%, 87.22%,0.00%, 6.91%, 5.96%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.73%,0.00%, 30.18%, 20.09%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 523.0, 11.0, 63.0, 0.0, 2116.0, 4.714, 117
84, b-SLICE,   83, 32.39,      54152, 0,-5262090.00,29.741,15, 82 ,84 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.48%, 15.18%,  0.00%,  2.45%, 61.93%, 12.96%, 17435.07, 1216.24, 1236.37, 20616.65 , 2, 247, 94.48, 81, 166, 131.62, 59, 199, 126.62, 0.00%, 89.22%,0.00%, 6.30%, 4.49%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.37%,0.00%, 29.38%, 20.24%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 524.0, 5.0, 59.0, 1.0, 2109.0, 6.263, 353
85, P-SLICE,   88, 31.77,     224392, 0,-5331272.00,28.000,11, 84 , -, 1.28%,  2.04%,  3.30%, 1.98%,  1.39%,  6.60%, 0.00%,  8.27%, 32.41%,  0.00%,  4.77%, 22.49%, 15.46%, 20209.10, 1266.43, 1294.80, 37540.14 , 0, 247, 94.68, 81, 165, 131.49, 57, 196, 126.72, 17.72%, 60.15%,0.00%, 11.15%, 10.99%, 0.00%, 0.00%, 0.00%, 0.00%, 15.95%, 32.34%,0.00%, 23.55%, 28.26%, 0.00%, 0.00%, 0.00%, 0.00%, 507.0, 0.0, 18.0, 0.0, 119.0, 0.0, 1079.0, 10.043, 533
86, B-SLICE,   86, 32.14,     101160, 0,-5355579.00,30.271,14, 84 ,88 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.69%, 23.08%,  0.00%,  3.44%, 49.15%, 13.64%, 19165.08, 1272.12, 1313.84, 26493.82 , 3, 247, 94.52, 80, 165, 131.48, 54, 198, 126.66, 0.00%, 82.12%,0.00%, 9.96%, 7.92%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.53%,0.00%, 31.44%, 26.03%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 522.0, 9.0, 82.0, 0.0, 2102.0, 6.596, 409
87, b-SLICE,   85, 32.47,      56040, 0,3.79,29.741,16, 84 ,86 88 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.69%, 15.39%,  0.00%,  2.58%, 61.19%, 13.15%, 17832.23, 1228.73, 1272.54, 21665.79 , 1, 249, 94.57, 83, 165, 131.55, 58, 198, 126.70, 0.00%, 88.82%,0.00%, 7.02%, 4.17%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.55%,0.00%, 30.75%, 18.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 521.0, 10.0, 72.0, 0.0, 2115.0, 5.290, 189
88, b-SLICE,   87, 32.25,      54320, 0,-5297447.00,29.741,15, 86 ,88 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.81%, 15.17%,  0.00%,  2.50%, 61.15%, 13.36%, 17681.54, 1213.85, 1265.63, 21277.74 , 0, 248, 94.70, 80, 165, 131.54, 58, 196, 126.74, 0.00%, 88.64%,0.00%, 6.40%, 4.96%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.19%,0.00%, 29.82%, 19.17%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 521.0, 4.0, 59.0, 1.0, 2108.0, 6.043, 415
89, P-SLICE,   92, 31.49,     214112, 0,-5375347.00,28.000,11, 88 , -, 0.68%,  1.54%,  3.49%, 1.54%,  1.30%,  7.52%, 0.00%,  8.08%, 31.74%,  0.00%,  5.19%, 24.70%, 14.24%, 20272.31, 1242.13, 1274.80, 37491.78 , 0, 248, 94.66, 80, 166, 131.47, 59, 196, 126.72, 14.86%, 64.19%,0.00%, 11.59%, 9.46%, 0.00%, 0.00%, 0.00%, 0.00%, 16.87%, 31.65%,0.00%, 23.95%, 27.69%, 0.00%, 0.00%, 0.00%, 0.00%, 503.0, 0.0, 21.0, 0.0, 123.0, 0.0, 1080.0, 9.887, 582
90, B-SLICE,   90, 32.27,      99000, 0,-5402873.00,30.271,14, 88 ,92 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.12%, 23.39%,  0.00%,  2.45%, 46.50%, 17.54%, 19544.32, 1279.35, 1322.18, 27504.15 , 1, 246, 94.60, 80, 167, 131.39, 54, 196, 126.67, 0.00%, 82.17%,0.00%, 11.06%, 6.86%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.05%,0.00%, 28.41%, 25.53%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 522.0, 15.0, 85.0, 0.0, 2104.0, 5.387, 171
91, b-SLICE,   89, 32.71,      56272, 0,3.87,29.741,16, 88 ,90 92 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.33%, 16.74%,  0.00%,  2.66%, 60.09%, 13.18%, 18001.78, 1227.62, 1288.25, 21469.15 , 0, 246, 94.71, 79, 166, 131.47, 58, 198, 126.74, 0.00%, 89.16%,0.00%, 7.31%, 3.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.63%,0.00%, 31.19%, 20.19%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 522.0, 14.0, 64.0, 0.0, 2116.0, 4.087, 135
92, b-SLICE,   91, 32.48,      58000, 0,-5347690.00,29.741,15, 90 ,92 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.78%, 17.02%,  0.00%,  4.04%, 58.25%, 13.91%, 17844.07, 1210.41, 1247.79, 21264.66 , 2, 246, 94.73, 79, 165, 131.46, 60, 197, 126.77, 0.00%, 89.62%,0.00%, 6.05%, 4.37%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.37%,0.00%, 30.49%, 18.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 521.0, 8.0, 62.0, 0.0, 2109.0, 5.361, 406
93, P-SLICE,   96, 31.64,     222960, 0,-5310443.00,28.000,11, 92 , -, 0.86%,  1.59%,  2.90%, 1.34%,  1.42%,  7.27%, 0.00%,  8.79%, 33.88%,  0.00%,  4.73%, 22.54%, 14.68%, 20016.16, 1232.17, 1262.26, 36013.04 , 3, 250, 94.41, 80, 166, 131.69, 59, 199, 126.62, 14.60%, 61.46%,0.00%, 12.37%, 11.62%, 0.00%, 0.00%, 0.00%, 0.00%, 15.90%, 30.68%,0.00%, 25.57%, 28.03%, 0.00%, 0.00%, 0.00%, 0.00%, 504.0, 0.0, 23.0, 0.0, 130.0, 0.0, 1077.0, 8.928, 797
94, B-SLICE,   94, 31.82,     100064, 0,-5376464.00,30.271,14, 92 ,96 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.10%, 23.03%,  0.00%,  3.16%, 48.73%, 13.98%, 19358.34, 1244.51, 1297.86, 26355.99 , 0, 249, 94.44, 79, 165, 131.55, 55, 201, 126.59, 0.00%, 81.55%,0.00%, 10.57%, 8.01%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.65%,0.00%, 31.64%, 25.71%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 525.0, 17.0, 86.0, 0.0, 2109.0, 5.297, 219
95, b-SLICE,   93, 32.77,      54560, 0,3.72,29.741,16, 92 ,94 96 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.36%, 13.44%,  0.00%,  1.77%, 62.83%, 13.59%, 18030.41, 1197.47, 1272.95, 21950.39 , 0, 250, 94.60, 80, 165, 131.54, 58, 198, 126.70, 0.00%, 88.23%,0.00%, 7.36%, 4.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.33%,0.00%, 30.65%, 16.03%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 525.0, 16.0, 59.0, 4.0, 2121.0, 4.766, 147
96, b-SLICE,   95, 32.55,      52984, 0,-5312454.00,29.741,15, 94 ,96 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.67%, 15.88%,  0.00%,  2.50%, 60.17%, 13.77%, 17513.44, 1180.07, 1242.82, 20484.23 , 2, 250, 94.53, 82, 165, 131.68, 55, 199, 126.67, 0.00%, 88.66%,0.00%, 6.73%, 4.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.61%,0.00%, 30.51%, 18.88%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 526.0, 11.0, 54.0, 0.0, 2114.0, 5.371, 241
97, P-SLICE,  100, 31.80,     248688, 0,-5305564.00,28.000,11, 96 , -, 1.55%,  3.39%,  4.50%, 1.69%,  1.90%,  7.32%, 0.00%, 10.37%, 36.02%,  0.00%,  4.66%, 15.85%, 12.75%, 19897.65, 1228.91, 1238.20, 36118.69 , 0, 248, 94.21, 82, 165, 131.81, 56, 198, 126.54, 26.51%, 44.41%,0.00%, 14.46%, 14.62%, 0.00%, 0.00%, 0.00%, 0.00%, 16.97%, 27.06%,0.00%, 24.11%, 31.92%, 0.00%, 0.00%, 0.00%, 0.00%, 508.0, 0.0, 17.0, 0.0, 130.0, 0.0, 1080.0, 9.100, 496
98, B-SLICE,   98, 32.14,     119320, 0,-5408909.00,30.271,14, 96 ,100 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.58%, 28.02%,  0.00%,  3.07%, 41.87%, 14.46%, 19647.96, 1256.38, 1321.90, 26575.49 , 2, 247, 94.06, 78, 167, 131.69, 53, 200, 126.49, 0.00%, 76.91%,0.00%, 11.70%, 11.43%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 38.57%,0.00%, 30.15%, 31.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 519.0, 12.0, 98.0, 0.0, 2103.0, 5.226, 426
99, b-SLICE,   97, 31.72,      54768, 0,3.76,29.741,16, 96 ,98 100 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.96%, 16.37%,  0.00%,  2.94%, 59.63%, 13.09%, 17484.06, 1163.31, 1230.94, 20329.48 , 0, 253, 94.38, 81, 166, 131.74, 60, 198, 126.63, 0.00%, 88.28%,0.00%, 7.06%, 4.74%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.48%,0.00%, 29.76%, 20.76%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 518.0, 17.0, 60.0, 3.0, 2116.0, 4.605, 188
100, b-SLICE,   99, 32.63,      57424, 0,-5313319.00,29.741,15, 98 ,100 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.08%, 14.62%,  0.00%,  2.13%, 59.60%, 15.57%, 17518.55, 1178.89, 1240.76, 20620.65 , 2, 247, 94.24, 81, 166, 131.81, 58, 199, 126.56, 0.00%, 88.04%,0.00%, 6.31%, 5.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.77%,0.00%, 25.43%, 19.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 520.0, 12.0, 52.0, 1.0, 2110.0, 4.681, 261
101, P-SLICE,  104, 31.96,     226648, 0,-5341464.00,28.000,11, 100 , -, 0.84%,  1.46%,  2.86%, 1.52%,  1.21%,  6.62%, 0.00%,  8.36%, 33.94%,  0.00%,  5.10%, 23.28%, 14.81%, 20201.65, 1233.86, 1266.26, 37433.90 , 1, 249, 94.27, 83, 165, 131.76, 58, 198, 126.57, 14.05%, 63.26%,0.00%, 12.83%, 9.92%, 0.00%, 0.00%, 0.00%, 0.00%, 14.79%, 31.47%,0.00%, 26.50%, 27.30%, 0.00%, 0.00%, 0.00%, 0.00%, 502.0, 0.0, 18.0, 0.0, 125.0, 0.0, 1077.0, 9.254, 822
102, B-SLICE,  102, 32.38,     114800, 0,-5359839.00,30.271,14, 100 ,104 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.41%, 24.49%,  0.00%,  3.68%, 44.49%, 14.94%, 19505.80, 1242.22, 1306.32, 27605.09 , 1, 247, 94.08, 80, 166, 131.73, 56, 199, 126.46, 0.00%, 78.21%,0.00%, 12.97%, 8.87%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.20%,0.00%, 32.50%, 24.30%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 517.0, 13.0, 113.0, 0.0, 2099.0, 5.531, 327
103, b-SLICE,  101, 32.33,      51792, 0,3.80,29.741,16, 100 ,102 104 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.59%, 13.60%,  0.00%,  2.88%, 60.68%, 15.24%, 17440.37, 1166.60, 1223.32, 20629.62 , 0, 248, 94.22, 82, 165, 131.82, 58, 198, 126.54, 0.00%, 88.91%,0.00%, 6.79%, 4.34%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 57.12%,0.00%, 26.07%, 16.81%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 516.0, 15.0, 69.0, 2.0, 2111.0, 5.014, 267
104, b-SLICE,  103, 32.40,      69400, 0,-5300977.00,29.741,15, 102 ,104 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.46%, 19.08%,  0.00%,  3.83%, 51.55%, 16.09%, 18195.12, 1199.14, 1235.73, 22273.95 , 0, 248, 94.25, 80, 165, 131.78, 58, 196, 126.55, 0.00%, 84.59%,0.00%, 9.56%, 5.98%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.08%,0.00%, 32.93%, 15.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 516.0, 9.0, 63.0, 0.0, 2104.0, 4.965, 361
105, P-SLICE,  108, 31.63,     229216, 0,-5386068.00,28.000,11, 104 , -, 1.04%,  2.24%,  2.96%, 1.60%,  1.10%,  7.29%, 0.00%,  8.99%, 34.42%,  0.00%,  5.18%, 21.00%, 14.18%, 20149.28, 1240.59, 1261.92, 37215.17 , 0, 246, 94.24, 79, 166, 131.70, 58, 198, 126.71, 17.26%, 58.04%,0.00%, 12.67%, 12.19%, 0.00%, 0.00%, 0.00%, 0.00%, 15.66%, 30.38%,0.00%, 24.58%, 29.47%, 0.00%, 0.00%, 0.00%, 0.00%, 499.0, 0.0, 17.0, 0.0, 112.0, 0.0, 1068.0, 10.569, 678
106, B-SLICE,  106, 32.31,      97888, 0,-5403707.00,30.271,14, 104 ,108 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.08%, 21.33%,  0.00%,  2.76%, 48.54%, 16.29%, 19282.15, 1252.22, 1297.94, 26673.66 , 3, 247, 94.17, 80, 165, 131.67, 54, 198, 126.57, 0.00%, 81.55%,0.00%, 10.33%, 8.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.19%,0.00%, 28.07%, 24.74%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 531.0, 9.0, 83.0, 0.0, 2108.0, 6.233, 611
107, b-SLICE,  105, 32.53,      55488, 0,3.76,29.741,16, 104 ,106 108 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.87%, 15.02%,  0.00%,  3.07%, 60.18%, 12.86%, 17821.08, 1206.72, 1262.49, 21250.05 , 0, 247, 94.32, 81, 165, 131.75, 57, 196, 126.62, 0.00%, 87.14%,0.00%, 7.25%, 5.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.47%,0.00%, 30.20%, 18.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 530.0, 10.0, 71.0, 0.0, 2118.0, 5.334, 385
108, b-SLICE,  107, 32.41,      54728, 0,-5343820.00,29.741,15, 106 ,108 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.57%, 16.29%,  0.00%,  2.76%, 58.52%, 14.86%, 17514.20, 1183.94, 1220.53, 20696.65 , 2, 246, 94.27, 79, 165, 131.74, 60, 197, 126.70, 0.00%, 88.55%,0.00%, 6.50%, 4.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.00%,0.00%, 29.10%, 18.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 530.0, 5.0, 69.0, 0.0, 2114.0, 6.651, 316
109, P-SLICE,  112, 31.53,     226304, 0,-5388347.00,28.000,11, 108 , -, 1.27%,  2.01%,  3.70%, 1.84%,  1.45%,  6.83%, 0.00%,  8.84%, 33.47%,  0.00%,  4.81%, 21.26%, 14.51%, 20343.88, 1256.38, 1270.73, 36839.25 , 0, 250, 94.13, 80, 165, 131.64, 57, 198, 126.76, 18.87%, 57.40%,0.00%, 12.21%, 11.68%, 0.00%, 0.00%, 0.00%, 0.00%, 16.09%, 30.74%,0.00%, 24.80%, 28.44%, 0.00%, 0.00%, 0.00%, 0.00%, 513.0, 0.0, 17.0, 1.0, 123.0, 0.0, 1080.0, 8.748, 502
110, B-SLICE,  110, 31.69,     100224, 0,-5439903.00,30.271,14, 108 ,112 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.29%, 22.43%,  0.00%,  2.39%, 47.75%, 16.14%, 19455.83, 1244.44, 1313.04, 26244.83 , 1, 246, 94.09, 80, 167, 131.61, 54, 196, 126.72, 0.00%, 80.85%,0.00%, 10.05%, 9.09%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.24%,0.00%, 29.45%, 25.31%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 276.0, 11.0, 79.0, 0.0, 1858.0, 5.021, 357
111, b-SLICE,  109, 32.47,      56544, 0,3.67,29.741,16, 108 ,110 112 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.08%, 16.53%,  0.00%,  3.28%, 57.92%, 14.18%, 18045.82, 1187.52, 1262.21, 21477.95 , 0, 248, 94.26, 80, 166, 131.69, 58, 196, 126.76, 0.00%, 87.81%,0.00%, 7.79%, 4.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.38%,0.00%, 30.36%, 18.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 276.0, 15.0, 65.0, 1.0, 1869.0, 4.676, 122
112, b-SLICE,  111, 32.42,      55096, 0,-5350424.00,29.741,15, 110 ,112 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.48%, 15.70%,  0.00%,  2.87%, 59.61%, 14.34%, 17692.21, 1196.06, 1238.93, 20946.70 , 2, 250, 94.23, 82, 165, 131.68, 55, 199, 126.80, 0.00%, 88.93%,0.00%, 6.41%, 4.74%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.29%,0.00%, 29.66%, 18.05%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 276.0, 9.0, 58.0, 0.0, 1864.0, 4.881, 333
113, P-SLICE,  116, 31.78,     212936, 0,-5432921.00,28.000,11, 112 , -, 0.93%,  1.71%,  3.12%, 1.47%,  1.43%,  6.63%, 0.00%,  7.37%, 32.75%,  0.00%,  5.33%, 23.35%, 15.90%, 20489.11, 1239.85, 1277.87, 36487.31 , 0, 253, 94.15, 81, 166, 131.65, 58, 198, 126.79, 15.81%, 64.02%,0.00%, 10.54%, 9.69%, 0.00%, 0.00%, 0.00%, 0.00%, 15.04%, 33.48%,0.00%, 24.95%, 26.63%, 0.00%, 0.00%, 0.00%, 0.00%, 259.0, 0.0, 20.0, 0.0, 124.0, 0.0, 839.0, 8.391, 724
114, B-SLICE,  114, 31.68,      98792, 0,-5465434.00,30.271,14, 112 ,116 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.26%, 22.46%,  0.00%,  2.49%, 47.93%, 15.86%, 19623.54, 1263.29, 1308.53, 26564.97 , 0, 249, 93.97, 79, 165, 131.57, 55, 201, 126.72, 0.00%, 81.05%,0.00%, 10.91%, 8.13%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.99%,0.00%, 30.12%, 24.95%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 528.0, 14.0, 78.0, 0.0, 1866.0, 5.104, 218
115, b-SLICE,  113, 32.37,      58688, 0,3.81,29.741,16, 112 ,114 116 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.05%, 16.98%,  0.00%,  2.88%, 58.20%, 13.89%, 18022.65, 1213.65, 1266.94, 21505.04 , 2, 250, 94.11, 80, 166, 131.63, 59, 199, 126.77, 0.00%, 87.83%,0.00%, 7.57%, 4.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.67%,0.00%, 30.98%, 19.34%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 527.0, 15.0, 75.0, 0.0, 1878.0, 4.446, 186
116, b-SLICE,  115, 32.45,      56328, 0,-5406806.00,29.741,15, 114 ,116 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.56%, 15.71%,  0.00%,  2.00%, 58.19%, 15.54%, 17694.15, 1197.13, 1247.60, 21145.11 , 2, 247, 94.14, 81, 166, 131.65, 58, 199, 126.80, 0.00%, 87.23%,0.00%, 7.10%, 5.76%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.76%,0.00%, 27.09%, 20.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 527.0, 9.0, 61.0, 3.0, 1871.0, 5.717, 364
117, P-SLICE,  120, 31.70,     234016, 0,-5423018.00,28.000,11, 116 , -, 1.32%,  2.26%,  4.57%, 1.34%,  1.50%,  7.37%, 0.00%,  8.71%, 34.35%,  0.00%,  4.36%, 18.88%, 15.33%, 20431.73, 1253.84, 1279.71, 37505.58 , 0, 248, 94.56, 82, 165, 131.64, 58, 198, 126.89, 22.84%, 52.87%,0.00%, 12.14%, 12.25%, 0.00%, 0.00%, 0.00%, 0.00%, 15.92%, 30.67%,0.00%, 24.09%, 29.41%, 0.00%, 0.00%, 0.00%, 0.00%, 510.0, 1.0, 19.0, 0.0, 135.0, 0.0, 836.0, 9.002, 785
118, B-SLICE,  118, 32.11,     103592, 0,-5467300.00,30.271,14, 116 ,120 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.50%, 23.88%,  0.00%,  3.64%, 46.15%, 14.83%, 19707.09, 1231.82, 1300.03, 27360.57 , 2, 247, 94.35, 78, 167, 131.63, 53, 200, 126.79, 0.00%, 80.07%,0.00%, 11.02%, 8.96%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.62%,0.00%, 28.88%, 27.51%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 527.0, 14.0, 92.0, 0.0, 1877.0, 4.985, 406
