Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
24, b-SLICE,   22, 36.00,        616, 0,-1625414.00,30.271,27, 20 18 ,23 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 90.89%,  9.11%,  0.00%,  0.00%, 13402.75, 1063.94, 3974.45, 13402.75 , 19, 252, 118.88, 76, 150, 130.96, 90, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 64.0, 0.0, 60.0, 0.0, 474.0, 3.624, 20
25, b-SLICE,   24, 35.76,        680, 0,-1624842.00,30.271,26, 23 20 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.19%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 82.08%, 17.73%,  0.00%,  0.00%, 13166.30, 1062.94, 3971.31, 13168.79 , 19, 252, 118.87, 76, 150, 130.96, 90, 179, 129.26, 0.00%, 99.77%,0.00%, 0.00%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 64.0, 0.0, 33.0, 0.0, 456.0, 2.853, 7
26, P-SLICE,   30, 30.98,       4832, 0,-1620667.00,28.000,21, 25 23 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.14%,  0.00%,  0.29%, 0.00%,  1.72%,  1.58%,  1.15%,  4.60%,  0.00%,  0.57%,  0.57%,  1.29%, 55.17%, 27.16%,  2.87%,  2.87%, 13076.44, 1060.78, 3913.68, 13477.77 , 19, 252, 118.88, 76, 150, 130.96, 89, 179, 129.26, 0.00%, 96.97%,0.00%, 0.76%, 2.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.61%,0.00%, 0.98%, 4.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 9.38%, 15.62%, 0.00%, 0.00%, 0.00%, 0.00%, 4.69%, 45.31%,0.00%, 32.81%, 17.19%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 25.0, 0.0, 30.0, 0.0, 49.0, 0.0, 287.0, 6.493, 91
27, B-SLICE,   28, 35.00,        760, 0,-1619299.00,30.271,24, 25 23 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.18%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 75.96%, 23.86%,  0.00%,  0.00%, 13207.82, 1066.06, 3919.18, 13207.82 , 19, 253, 118.88, 75, 150, 130.97, 89, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.24%,0.00%, 0.76%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 36.0, 22.0, 37.0, 7.0, 321.0, 2.040, 4
28, b-SLICE,   26, 34.88,       1008, 0,5.21,30.271,27, 25 23 ,28 30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.02%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 85.86%, 12.12%,  0.00%,  0.00%, 13221.24, 1061.68, 3870.14, 13260.84 , 20, 253, 118.93, 76, 150, 130.97, 89, 179, 129.27, 0.00%, 97.70%,0.00%, 0.00%, 2.30%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 39.0, 26.0, 36.0, 8.0, 360.0, 1.707, 1
29, b-SLICE,   27, 36.00,        688, 0,-1616750.00,30.271,27, 25 23 ,28 30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 87.88%, 12.12%,  0.00%,  0.00%, 13299.03, 1066.28, 3907.63, 13299.03 , 19, 253, 118.89, 76, 150, 130.97, 89, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 65.0, 17.0, 83.0, 1.0, 373.0, 2.589, 107
30, b-SLICE,   29, 36.00,        696, 0,-1619299.00,30.271,26, 28 25 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 76.56%, 23.44%,  0.00%,  0.00%, 13215.27, 1065.93, 3920.11, 13215.27 , 18, 253, 118.88, 75, 150, 130.97, 89, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 58.0, 9.0, 49.0, 0.0, 360.0, 3.058, 9
31, P-SLICE,   35, 30.09,       4216, 0,-1619811.00,28.000,21, 30 28 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.15%, 0.00%,  0.15%,  0.15%, 0.00%,  1.51%,  0.60%,  0.45%,  4.83%,  0.00%,  0.00%,  0.00%,  0.00%, 59.73%, 24.43%,  2.87%,  5.13%, 13151.07, 1055.95, 3940.23, 13494.51 , 18, 253, 118.88, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 97.54%,0.00%, 0.00%, 2.46%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.59%,0.00%, 0.60%, 1.81%, 0.00%, 0.00%, 0.00%, 0.00%, 4.35%, 82.61%,0.00%, 4.35%, 8.70%, 0.00%, 0.00%, 0.00%, 0.00%, 2.94%, 50.00%,0.00%, 30.88%, 16.18%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.0, 0.0, 44.0, 0.0, 46.0, 0.0, 302.0, 4.064, 65
32, B-SLICE,   33, 35.00,        712, 0,-1618856.00,30.271,24, 30 28 ,35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.19%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 77.78%, 22.04%,  0.00%,  0.00%, 13273.82, 1061.32, 3941.97, 13273.82 , 19, 253, 118.88, 76, 150, 130.96, 89, 179, 129.26, 0.00%, 100.24%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.17%,0.00%, 0.83%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 45.0, 12.0, 35.0, 0.0, 340.0, 2.742, 7
33, b-SLICE,   31, 36.00,        704, 0,5.33,30.271,27, 30 28 ,33 35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 87.15%, 12.85%,  0.00%,  0.00%, 13311.46, 1061.23, 3954.95, 13311.46 , 18, 253, 118.88, 75, 150, 130.96, 90, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 29.0, 0.0, 43.0, 0.0, 374.0, 5.369, 82
34, b-SLICE,   32, 36.00,        656, 0,-1618415.00,30.271,27, 30 28 ,33 35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 87.15%, 12.85%,  0.00%,  0.00%, 13343.35, 1059.18, 3954.16, 13343.35 , 18, 253, 118.88, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 58.0, 0.0, 97.0, 0.0, 392.0, 5.604, 34
35, b-SLICE,   34, 36.00,        672, 0,-1619811.00,30.271,26, 33 30 ,35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 78.40%, 21.60%,  0.00%,  0.00%, 13193.94, 1056.42, 3939.77, 13193.94 , 18, 253, 118.88, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 100.24%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 47.0, 0.0, 58.0, 0.0, 373.0, 3.973, 20
36, P-SLICE,   40, 28.45,       7536, 0,-1620822.00,28.000,21, 35 33 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.14%,  0.00%,  0.43%, 0.00%,  5.77%,  2.74%,  1.15%,  5.92%,  0.00%,  1.30%,  0.00%,  0.00%, 52.53%, 20.35%,  4.62%,  5.05%, 13130.04, 1053.27, 3936.24, 13664.28 , 19, 253, 118.88, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 90.10%,0.00%, 0.99%, 8.91%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 88.76%,0.00%, 1.78%, 9.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 80.00%,0.00%, 7.50%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%, 5.00%, 43.75%,0.00%, 36.25%, 15.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 44.0, 0.0, 74.0, 0.0, 302.0, 4.731, 93
37, B-SLICE,   38, 34.97,        912, 0,-1621001.00,30.271,24, 35 33 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.57%,  0.00%,  0.00%,  0.00%,  0.00%, 81.90%, 14.86%,  0.95%,  1.71%, 13257.34, 1055.78, 3952.50, 13277.74 , 18, 253, 118.88, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 4.0, 42.0, 27.0, 32.0, 12.0, 336.0, 2.071, 5
38, b-SLICE,   36, 36.00,        632, 0,5.32,30.271,27, 35 33 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 94.06%,  5.94%,  0.00%,  0.00%, 13241.65, 1052.18, 3949.86, 13241.65 , 19, 253, 118.88, 76, 150, 130.96, 90, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 34.0, 10.0, 34.0, 0.0, 384.0, 2.636, 2
39, b-SLICE,   37, 36.00,        632, 0,-1620011.00,30.271,27, 35 33 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 94.06%,  5.94%,  0.00%,  0.00%, 13324.57, 1055.28, 3954.97, 13324.57 , 18, 253, 118.88, 76, 150, 130.96, 90, 179, 129.26, 0.00%, 100.69%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 36.0, 3.0, 29.0, 0.0, 384.0, 4.160, 4
40, b-SLICE,   39, 36.00,        776, 0,-1620322.00,30.271,26, 38 35 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 85.01%, 14.99%,  0.00%,  0.00%, 13146.66, 1054.93, 3962.00, 13146.66 , 19, 253, 118.88, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 34.0, 0.0, 36.0, 1.0, 351.0, 3.264, 26
41, P-SLICE,   45, 30.88,       4176, 0,-1621147.00,28.000,21, 40 38 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.17%,  0.17%, 0.00%,  1.84%,  0.34%,  1.68%,  2.35%,  0.00%,  0.00%,  0.00%,  0.00%, 69.01%, 16.08%,  3.02%,  5.36%, 13148.26, 1052.77, 3926.00, 13622.01 , 18, 253, 118.87, 75, 150, 130.96, 89, 180, 129.26, 0.00%, 97.39%,0.00%, 0.47%, 2.13%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.96%,0.00%, 0.00%, 2.04%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 64.29%,0.00%, 21.43%, 14.29%, 0.00%, 0.00%, 0.00%, 0.00%, 4.17%, 66.67%,0.00%, 14.58%, 14.58%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 26.0, 0.0, 48.0, 0.0, 289.0, 5.527, 52
42, B-SLICE,   43, 34.78,        808, 0,-1620047.00,30.271,24, 40 38 ,45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.39%,  0.20%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 84.62%, 14.79%,  0.00%,  0.00%, 13222.32, 1053.92, 3940.43, 13237.58 , 19, 253, 118.88, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 99.54%,0.00%, 0.00%, 0.46%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.68%,0.00%, 1.32%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1.0, 0.0, 54.0, 16.0, 60.0, 6.0, 331.0, 2.627, 7
43, b-SLICE,   41, 36.00,        632, 0,59.21,30.271,27, 40 38 ,43 45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.21%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 93.84%,  5.94%,  0.00%,  0.00%, 13106.16, 1052.58, 3936.17, 13106.16 , 19, 253, 118.88, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 99.77%,0.00%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 52.0, 44.0, 35.0, 25.0, 386.0, 2.302, 27
44, b-SLICE,   42, 36.00,        592, 0,-1621398.00,30.271,27, 40 38 ,43 45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 94.06%,  5.94%,  0.00%,  0.00%, 13166.90, 1054.45, 3942.87, 13166.90 , 19, 253, 118.87, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 51.0, 36.0, 33.0, 22.0, 374.0, 2.351, 7
45, b-SLICE,   44, 36.00,        648, 0,-1620252.00,30.271,26, 43 40 ,45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 85.71%, 14.29%,  0.00%,  0.00%, 13185.95, 1055.58, 3939.54, 13185.95 , 18, 253, 118.88, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 51.0, 25.0, 54.0, 0.0, 359.0, 2.691, 32
46, P-SLICE,   50, 32.36,       4280, 0,-1620651.00,28.000,21, 45 43 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.16%,  0.16%, 0.00%,  0.47%,  0.00%,  0.47%,  8.10%,  0.00%,  0.16%,  1.25%,  1.40%, 65.73%, 13.08%,  3.89%,  5.14%, 13129.09, 1051.01, 3928.87, 13545.36 , 19, 253, 118.88, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 99.29%,0.00%, 0.24%, 0.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 91.67%,0.00%, 5.56%, 2.78%, 0.00%, 0.00%, 0.00%, 0.00%, 2.08%, 43.75%,0.00%, 32.29%, 21.88%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 4.0, 0.0, 31.0, 1.0, 45.0, 0.0, 284.0, 4.707, 71
47, B-SLICE,   48, 34.76,        792, 0,-1622288.00,30.271,24, 45 43 ,50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.39%,  0.39%,  0.00%,  0.00%,  0.00%,  0.58%,  0.00%,  0.00%, 82.56%, 16.09%,  0.00%,  0.00%, 13201.63, 1050.53, 3936.38, 13207.24 , 18, 253, 118.88, 75, 150, 130.97, 90, 179, 129.26, 0.00%, 99.53%,0.00%, 0.00%, 0.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.73%,0.00%, 2.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1.0, 0.0, 43.0, 13.0, 70.0, 0.0, 361.0, 2.898, 14
48, b-SLICE,   46, 36.00,        600, 0,5.37,30.271,27, 45 43 ,48 50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 93.25%,  6.75%,  0.00%,  0.00%, 13198.61, 1054.09, 3947.56, 13198.61 , 19, 253, 118.88, 75, 150, 130.96, 89, 179, 129.26, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 86.0, 25.0, 59.0, 11.0, 427.0, 2.671, 9
